time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.787674,-0.1804,0.1924,0.3804,0.463
0.791806,-0.1188,0.1381,0.3313,0.378
0.796691,-0.0605,0.0406,0.2748,0.284
0.801181,-0.0317,-0.0689,0.2276,0.240
0.806289,0.0013,-0.1850,0.2015,0.274
0.811805,0.0385,-0.3121,0.2031,0.374
0.815810,0.0634,-0.4355,0.2461,0.504
0.820216,0.0904,-0.5384,0.3181,0.632
0.825511,0.1028,-0.6183,0.3925,0.740
0.829467,0.0939,-0.6802,0.4595,0.826
0.834669,0.0970,-0.7429,0.5115,0.907
0.838829,0.0719,-0.7968,0.5578,0.975
0.844217,0.0047,-0.8110,0.6217,1.022
0.848196,-0.0949,-0.7856,0.6888,1.049
0.853110,-0.2266,-0.7140,0.7500,1.060
0.857580,-0.3498,-0.6181,0.8104,1.078
0.864187,-0.4172,-0.5197,0.8513,1.081
0.866928,-0.4223,-0.4309,0.8207,1.019
0.871601,-0.3894,-0.3757,0.7338,0.912
0.876560,-0.3450,-0.3372,0.6174,0.784
0.881163,-0.3271,-0.3248,0.4744,0.661
0.886306,-0.3166,-0.3380,0.3214,0.564
0.890720,-0.2754,-0.3505,0.1873,0.483
0.894875,-0.1966,-0.3385,0.1096,0.406
0.899694,-0.0948,-0.3141,0.0666,0.335
0.904432,0.0038,-0.2942,0.0461,0.298
0.909259,0.0919,-0.2860,0.0575,0.306
0.914096,0.1579,-0.2917,0.0907,0.344
0.918850,0.1971,-0.3162,0.1289,0.394
0.923248,0.2479,-0.3356,0.1649,0.449
0.927967,0.2792,-0.3332,0.1866,0.473
0.932253,0.2913,-0.3116,0.2107,0.476
0.937725,0.2987,-0.2706,0.2201,0.459
0.941717,0.2919,-0.2151,0.1743,0.402
0.946757,0.2927,-0.1334,0.1090,0.340
0.951857,0.2937,-0.0233,0.0598,0.301
0.956102,0.3093,0.0862,0.0122,0.321
0.961161,0.3463,0.1877,-0.0477,0.397
0.965286,0.3807,0.2690,-0.1150,0.480
0.970305,0.4053,0.3254,-0.1727,0.548
0.974977,0.3916,0.3829,-0.2227,0.591
0.980297,0.3470,0.4248,-0.2625,0.608
0.984217,0.2764,0.4488,-0.2944,0.604
0.988819,0.1942,0.4813,-0.3253,0.612
0.994668,0.1005,0.5125,-0.3573,0.633
0.998962,0.0144,0.5070,-0.3855,0.637
1.003179,-0.0572,0.4865,-0.4120,0.640
1.007502,-0.1143,0.4774,-0.4300,0.653
1.013475,-0.1640,0.4580,-0.4327,0.651
1.017163,-0.2088,0.4262,-0.3991,0.620
1.021928,-0.2464,0.4032,-0.3250,0.574
1.027286,-0.2766,0.3724,-0.2445,0.524
1.031162,-0.3138,0.3316,-0.1722,0.488
1.036858,-0.3720,0.2879,-0.1297,0.488
1.040592,-0.4463,0.2440,-0.1003,0.518
1.045294,-0.5294,0.2094,-0.0931,0.577
1.050737,-0.6379,0.1794,-0.0748,0.667
1.056445,-0.7573,0.1543,-0.0620,0.775
1.059271,-0.8685,0.1316,-0.0547,0.880
1.067338,-0.9810,0.1047,-0.0503,0.988
1.068914,-1.0710,0.0759,-0.0465,1.075
1.075472,-1.1507,0.0596,-0.0429,1.153
1.079153,-1.2059,0.0369,-0.0586,1.208
1.082701,-1.2557,0.0150,-0.0765,1.258
1.087573,-1.3099,0.0056,-0.0775,1.312
1.092307,-1.3635,-0.0029,-0.0900,1.366
1.096804,-1.4403,-0.0107,-0.1140,1.445
1.101276,-1.5188,0.0013,-0.1377,1.525
1.106434,-1.5776,0.0541,-0.1538,1.586
1.111668,-1.6476,0.1260,-0.1628,1.660
1.115565,-1.7455,0.2048,-0.1695,1.766
1.120291,-1.8580,0.3045,-0.1610,1.890
1.124773,-1.9822,0.4255,-0.1601,2.034
1.130034,-2.1205,0.5654,-0.1836,2.202
1.134871,-2.2801,0.6954,-0.2148,2.393
1.139423,-2.4324,0.8223,-0.2467,2.579
1.143606,-2.5772,0.9626,-0.2577,2.763
1.148340,-2.7124,1.0970,-0.2719,2.938
1.153496,-2.8283,1.2229,-0.3133,3.097
1.158055,-2.9273,1.3282,-0.3795,3.237
1.164415,-3.0455,1.4200,-0.4655,3.392
1.167525,-3.1805,1.4887,-0.5637,3.557
1.171923,-3.3322,1.5414,-0.6810,3.734
1.176272,-3.4961,1.5714,-0.8144,3.919
1.181260,-3.6743,1.5809,-0.9564,4.113
1.186400,-3.8647,1.5800,-1.0875,4.315
1.190754,-4.0361,1.5496,-1.1906,4.484
1.195142,-4.1885,1.4925,-1.2606,4.622
1.200168,-4.2956,1.4091,-1.3070,4.706
1.204783,-4.3408,1.2853,-1.3178,4.715
1.209619,-4.3239,1.1191,-1.3026,4.652
1.213582,-4.2666,0.9324,-1.2545,4.544
1.218753,-4.1975,0.7468,-1.1765,4.423
1.223433,-4.1092,0.5555,-1.0403,4.275
1.228190,-3.9875,0.3848,-0.8608,4.097
1.232433,-3.8083,0.2441,-0.6911,3.878
1.237525,-3.5908,0.1214,-0.4980,3.627
1.242546,-3.3351,0.0140,-0.2845,3.347
1.246528,-3.0531,-0.0737,-0.0868,3.055
1.251582,-2.7736,-0.1444,0.0684,2.778
1.256679,-2.5253,-0.2104,0.1789,2.540
1.261051,-2.3250,-0.2861,0.2449,2.355
1.265228,-2.1702,-0.3666,0.2479,2.215
1.272430,-2.0801,-0.4395,0.2097,2.136
1.275122,-2.0448,-0.4993,0.1518,2.110
1.279326,-2.0236,-0.5266,0.0718,2.092
1.284458,-1.9732,-0.5018,0.0124,2.036
1.288716,-1.8722,-0.4101,-0.0221,1.917
1.294391,-1.7659,-0.2733,-0.0220,1.787
1.298453,-1.6209,-0.1202,0.0459,1.626
1.303365,-1.3849,0.0366,0.1341,1.392
1.307497,-1.0962,0.1915,0.2233,1.135
1.312650,-0.7862,0.3292,0.3019,0.904
1.316881,-0.4934,0.4205,0.3251,0.725
1.322014,-0.2538,0.4504,0.2885,0.592
1.326270,-0.0723,0.4619,0.2403,0.526
1.331726,0.0871,0.4807,0.1809,0.521
1.337126,0.2433,0.5068,0.1323,0.578
1.340342,0.4178,0.4969,0.1332,0.663
1.346515,0.6202,0.4126,0.1930,0.769
1.349828,0.8073,0.2880,0.2804,0.902
1.354325,0.9387,0.1567,0.3880,1.028
1.360038,1.0026,0.0242,0.5130,1.126
1.366990,1.0017,-0.1231,0.6289,1.189
1.369686,1.0270,-0.2727,0.7261,1.287
1.373377,1.1599,-0.4167,0.8286,1.485
1.378322,1.3931,-0.5788,0.9601,1.788
1.382782,1.7218,-0.7301,1.1325,2.186
1.387438,2.1316,-0.8802,1.2808,2.638
1.392560,2.5792,-1.0368,1.3449,3.088
1.397719,2.9953,-1.1762,1.3580,3.493
1.401406,3.3656,-1.2822,1.3249,3.837
1.406055,3.6780,-1.3407,1.2576,4.112
1.411764,3.9088,-1.3639,1.1851,4.306
1.415629,4.0650,-1.3543,1.0934,4.422
1.420042,4.1922,-1.3239,0.9765,4.503
1.425042,4.3928,-1.3440,0.8624,4.674
1.430379,4.7360,-1.5051,0.7675,5.028
1.434647,5.1498,-1.8518,0.7166,5.519
1.439134,5.5076,-2.2996,0.7325,6.013
1.443668,5.7814,-2.6707,0.7793,6.416
1.448093,5.9286,-2.8310,0.8632,6.626
1.452804,5.8926,-2.7588,1.0245,6.587
1.457328,5.7025,-2.4804,1.2967,6.352
1.464455,5.4256,-2.0559,1.6619,6.035
1.466998,5.1360,-1.5529,2.0340,5.738
1.472024,4.8622,-1.0709,2.2940,5.482
1.481403,4.5799,-0.6732,2.3618,5.197
1.482974,4.3055,-0.3349,2.2604,4.874
1.485725,4.0483,-0.0496,2.0345,4.531
1.490001,3.7577,0.1988,1.7428,4.147
1.495706,3.4001,0.4077,1.4434,3.716
1.499523,2.9900,0.5486,1.1585,3.253
1.504610,2.5728,0.6198,0.9103,2.799
1.509256,2.1915,0.6027,0.6948,2.377
1.513581,1.8293,0.4861,0.5200,1.963
1.519379,1.4980,0.2802,0.3936,1.574
1.522903,1.2002,0.0331,0.2988,1.237
1.528213,0.9333,-0.2092,0.2570,0.990
1.532149,0.6880,-0.4204,0.2797,0.853
1.537316,0.4116,-0.5831,0.3403,0.791
1.542443,0.0899,-0.6923,0.4266,0.818
1.546271,-0.2506,-0.7404,0.5192,0.938
1.551709,-0.5788,-0.7416,0.5846,1.108
1.555817,-0.8682,-0.7267,0.6295,1.295
1.560951,-1.1045,-0.6957,0.6396,1.454
1.565103,-1.2854,-0.6557,0.6098,1.567
1.569878,-1.4301,-0.6258,0.5616,1.659
1.574945,-1.5505,-0.5871,0.4854,1.727
1.579306,-1.6658,-0.5349,0.3668,1.788
1.583630,-1.7379,-0.4648,0.2203,1.812
1.588903,-1.7404,-0.3746,0.0601,1.781
1.594056,-1.7022,-0.2600,-0.1091,1.725
1.597797,-1.6640,-0.1259,-0.2807,1.692
1.602649,-1.6521,-0.0015,-0.4670,1.717
1.606941,-1.6710,0.1179,-0.6586,1.800
1.613238,-1.7043,0.2439,-0.8318,1.912
1.616771,-1.7733,0.3716,-0.9913,2.065
1.622465,-1.9091,0.4865,-1.1441,2.278
1.626136,-2.0807,0.5767,-1.2970,2.519
1.630818,-2.2498,0.6662,-1.4450,2.756
1.636081,-2.3973,0.7599,-1.5566,2.958
1.640157,-2.5088,0.8411,-1.6365,3.111
1.644536,-2.5917,0.8979,-1.7040,3.229
1.649747,-2.6242,0.9329,-1.7760,3.303
1.654193,-2.6090,0.9485,-1.8452,3.333
1.658986,-2.5724,0.9473,-1.9046,3.338
1.663302,-2.5286,0.9437,-1.9469,3.328
1.668404,-2.4754,0.9115,-1.9507,3.281
1.674053,-2.4245,0.8485,-1.9307,3.213
1.677726,-2.3784,0.7955,-1.8870,3.139
1.682542,-2.3179,0.7477,-1.7961,3.026
1.688413,-2.2525,0.6907,-1.6677,2.887
1.691844,-2.2062,0.6414,-1.5020,2.745
1.696695,-2.1811,0.6070,-1.2995,2.610
1.701094,-2.1559,0.5704,-1.1008,2.487
1.706025,-2.0945,0.5318,-0.9301,2.353
1.710962,-2.0139,0.5030,-0.7851,2.219
1.714820,-1.9402,0.4791,-0.6587,2.104
1.719552,-1.8879,0.4649,-0.5435,2.019
1.724662,-1.8545,0.4507,-0.4441,1.960
1.728979,-1.8235,0.4556,-0.3837,1.918
1.734480,-1.8260,0.4676,-0.3572,1.918
1.738360,-1.8309,0.4937,-0.3403,1.927
1.743423,-1.8358,0.5482,-0.3422,1.946
1.747842,-1.8673,0.5998,-0.3672,1.995
1.753177,-1.8750,0.6343,-0.4246,2.024
1.757453,-1.8805,0.6565,-0.5139,2.057
1.764361,-1.8840,0.6927,-0.6064,2.097
1.766549,-1.8327,0.7283,-0.6809,2.086
1.771430,-1.7124,0.7441,-0.7355,2.007
1.776077,-1.5087,0.7303,-0.7257,1.827
1.781199,-1.2479,0.6841,-0.6763,1.576
1.786183,-0.9826,0.6078,-0.6549,1.328
1.790074,-0.7701,0.5205,-0.6618,1.141
1.794815,-0.6081,0.3935,-0.6828,0.995
1.799812,-0.4867,0.2390,-0.6916,0.879
1.805489,-0.4084,0.0715,-0.6834,0.799
1.808653,-0.3657,-0.1062,-0.6583,0.761
1.813953,-0.3085,-0.2679,-0.6210,0.743
1.819174,-0.1986,-0.4300,-0.5684,0.740
1.822695,-0.0434,-0.6115,-0.5210,0.805
1.827707,0.1115,-0.8218,-0.4946,0.966
1.832353,0.2278,-1.0675,-0.4571,1.183
1.837529,0.3437,-1.3338,-0.4226,1.441
1.841868,0.5287,-1.6084,-0.3816,1.736
1.846493,0.7278,-1.8716,-0.3199,2.033
1.851268,0.8812,-2.0919,-0.2396,2.283
1.856921,1.0438,-2.2757,-0.1277,2.507
1.861111,1.3421,-2.4849,0.0005,2.824
1.866106,1.9336,-2.8002,0.1159,3.405
1.874368,2.8391,-3.2645,0.2291,4.332
1.876929,3.9199,-3.8628,0.4015,5.518
1.879644,4.9227,-4.4492,0.6285,6.665
1.883563,5.6619,-4.8322,0.8319,7.490
1.888534,6.1026,-4.9046,0.9456,7.886
1.893721,6.2387,-4.6264,0.9928,7.830
1.898086,6.1185,-4.0533,1.0990,7.421
1.902624,5.8568,-3.2847,1.2606,6.832
1.907821,5.5631,-2.4677,1.3651,6.237
1.912251,5.3203,-1.7094,1.3387,5.746
1.916457,5.1732,-1.0449,1.1598,5.404
1.921308,5.0875,-0.5164,0.8682,5.187
1.926161,5.0102,-0.1178,0.4764,5.034
1.930961,4.9003,0.1838,0.0471,4.904
1.935448,4.7195,0.4168,-0.3212,4.749
1.940160,4.4774,0.5819,-0.5924,4.554
1.945909,4.1623,0.6368,-0.7354,4.275
1.949364,3.8248,0.5802,-0.7720,3.945
1.955510,3.5439,0.4038,-0.7027,3.635
1.958866,3.3464,0.1207,-0.5210,3.389
1.964382,3.2323,-0.1945,-0.2660,3.249
1.968105,3.1419,-0.4957,0.0494,3.181
1.975490,3.0158,-0.7611,0.3716,3.132
1.977523,2.8876,-0.9666,0.6661,3.117
1.990935,2.7814,-1.0690,0.9463,3.126
1.992000,2.6831,-1.0517,1.1993,3.121
1.992334,2.5903,-0.9769,1.4222,3.112
1.996421,2.4934,-0.8856,1.5524,3.068
2.001036,2.3973,-0.7923,1.5441,2.960
2.006177,2.3044,-0.7045,1.4238,2.799
2.010978,2.1905,-0.6056,1.2445,2.591
2.014992,2.0269,-0.5007,1.0474,2.336
2.020643,1.8015,-0.4022,0.8481,2.031
2.024582,1.5190,-0.3052,0.6766,1.691
2.029177,1.1911,-0.2032,0.5578,1.331
2.033852,0.7984,-0.1059,0.5026,0.949
2.038467,0.3481,-0.0063,0.5261,0.631
2.043382,-0.1575,0.0572,0.6266,0.649
2.047484,-0.6873,0.0800,0.7327,1.008
2.052614,-1.2054,0.0911,0.8255,1.464
2.056955,-1.6854,0.0813,0.9241,1.924
2.063925,-2.1487,0.0465,0.9925,2.367
2.066896,-2.5976,-0.0031,1.0257,2.793
2.073332,-3.0008,-0.0622,1.0328,3.174
2.075918,-3.3438,-0.1182,1.0179,3.497
2.080633,-3.6169,-0.1635,0.9968,3.755
2.085446,-3.8463,-0.2026,0.9640,3.970
2.089603,-4.0488,-0.2376,0.9356,4.162
2.094828,-4.2385,-0.2708,0.9086,4.343
2.099207,-4.4058,-0.2898,0.8587,4.498
2.104183,-4.5412,-0.3042,0.7569,4.614
2.109295,-4.6232,-0.3187,0.6199,4.675
2.113391,-4.6757,-0.3451,0.4692,4.712
2.118376,-4.7251,-0.3570,0.3002,4.748
2.122632,-4.7571,-0.3399,0.1204,4.771
2.128180,-4.7742,-0.3227,-0.0792,4.786
2.131826,-4.7766,-0.2864,-0.2837,4.794
2.137075,-4.7547,-0.2337,-0.4689,4.784
2.141763,-4.6754,-0.1770,-0.6079,4.718
2.146054,-4.5339,-0.1094,-0.7123,4.591
2.151001,-4.3735,-0.0576,-0.7938,4.445
2.157462,-4.2039,-0.0266,-0.8473,4.289
2.160304,-4.0203,-0.0215,-0.8706,4.114
2.165069,-3.8155,-0.0352,-0.8373,3.906
2.174046,-3.6016,-0.0536,-0.7600,3.681
2.174483,-3.3928,-0.0766,-0.6462,3.455
2.178929,-3.1914,-0.1187,-0.4989,3.232
2.183616,-3.0141,-0.1724,-0.3326,3.037
2.188223,-2.8514,-0.2399,-0.1618,2.866
2.193282,-2.7150,-0.3018,-0.0054,2.732
2.198319,-2.5905,-0.3338,0.1244,2.615
2.202824,-2.4253,-0.3334,0.2203,2.458
2.207067,-2.1884,-0.3056,0.2892,2.228
2.212378,-1.8940,-0.2788,0.3431,1.945
2.216656,-1.5447,-0.2723,0.3888,1.616
2.221075,-1.1620,-0.2958,0.4356,1.276
2.225979,-0.7651,-0.3209,0.4644,0.951
2.230537,-0.3493,-0.3143,0.4679,0.663
2.235701,0.0589,-0.2860,0.4632,0.548
2.239692,0.4405,-0.2412,0.4550,0.678
2.244589,0.8073,-0.1777,0.4390,0.936
2.249533,1.1498,-0.1293,0.3988,1.224
2.255210,1.4796,-0.1105,0.3229,1.518
2.258858,1.8041,-0.1215,0.2428,1.824
2.263370,2.0873,-0.1624,0.1850,2.102
2.268251,2.3339,-0.2143,0.1449,2.348
2.273777,2.5439,-0.2652,0.1393,2.562
2.277414,2.7366,-0.3225,0.1635,2.760
2.281892,2.9238,-0.3817,0.2100,2.956
2.286992,3.0794,-0.4378,0.2520,3.121
2.291256,3.1915,-0.4836,0.2583,3.238
2.296318,3.2721,-0.5334,0.2452,3.324
2.301502,3.3262,-0.5918,0.2008,3.384
2.305595,3.3441,-0.6323,0.1275,3.406
2.310874,3.3641,-0.6620,0.0573,3.429
2.315443,3.5128,-0.7670,-0.0367,3.596
2.320071,3.8973,-1.0307,-0.1211,4.033
2.324219,4.4695,-1.5315,-0.1393,4.727
2.329056,5.0140,-2.1944,-0.0963,5.474
2.334301,5.3423,-2.8295,-0.0030,6.045
2.338513,5.4552,-3.3070,0.0994,6.380
2.343365,5.4728,-3.5350,0.2271,6.519
2.347709,5.4533,-3.5130,0.4367,6.502
2.352654,5.3394,-3.3004,0.7637,6.323
2.357060,5.1125,-2.9616,1.1867,6.026
2.363672,4.8349,-2.5494,1.5988,5.695
2.369110,4.5593,-2.1052,1.9183,5.376
2.374565,4.2758,-1.6734,2.1123,5.054
2.375610,3.9771,-1.2505,2.1319,4.683
2.380753,3.6364,-0.8212,2.0079,4.234
2.385690,3.2346,-0.4007,1.7925,3.720
2.389769,2.7906,0.0174,1.5185,3.177
2.395370,2.3329,0.4162,1.2188,2.665
2.399130,1.9234,0.7737,0.8757,2.251
2.404033,1.6266,1.0588,0.5045,2.005
2.408652,1.3944,1.2261,0.1469,1.863
2.413402,1.1499,1.2829,-0.1797,1.732
2.418331,0.8718,1.2629,-0.4485,1.599
2.422574,0.5742,1.1806,-0.6545,1.467
2.427737,0.2476,1.0579,-0.8049,1.352
2.431987,-0.1415,0.9406,-0.8921,1.304
2.437002,-0.5833,0.8220,-0.9134,1.360
2.441539,-1.0467,0.7196,-0.8732,1.541
2.446202,-1.5198,0.6316,-0.7854,1.824
2.450835,-1.9618,0.5324,-0.6713,2.141
2.455751,-2.3393,0.4180,-0.5549,2.440
2.460690,-2.6185,0.2840,-0.4318,2.669
2.465727,-2.7996,0.1667,-0.3075,2.821
2.471139,-2.8993,0.0712,-0.2067,2.908
2.474516,-2.9461,-0.0143,-0.1064,2.948
2.479193,-2.9615,-0.0614,-0.0096,2.962
2.483586,-2.9526,-0.0772,0.0612,2.954
2.488032,-2.9552,-0.0546,0.1150,2.958
2.493968,-2.9861,0.0179,0.1538,2.990
2.497947,-3.0187,0.1211,0.1796,3.026
2.502586,-3.0556,0.2593,0.1658,3.071
2.507461,-3.1039,0.4322,0.1197,3.136
2.512098,-3.1423,0.6274,0.0296,3.204
2.517151,-3.2018,0.8182,-0.1305,3.307
2.521313,-3.2802,1.0043,-0.3196,3.445
2.526523,-3.3321,1.1952,-0.5277,3.579
2.531129,-3.3743,1.3691,-0.7311,3.714
2.535456,-3.3734,1.5211,-0.9080,3.810
2.539907,-3.3246,1.6584,-1.0850,3.870
2.544712,-3.2520,1.7616,-1.2356,3.899
2.549009,-3.1340,1.8307,-1.3386,3.869
2.553912,-2.9947,1.8656,-1.3940,3.794
