time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.646494,0.0074,-0.0128,0.2964,0.297
0.652016,0.0444,-0.0079,0.3605,0.363
0.656332,0.0579,-0.0084,0.3550,0.360
0.661725,0.0456,-0.0187,0.2969,0.301
0.665190,-0.0042,-0.0291,0.2200,0.222
0.670530,-0.0796,-0.0369,0.1460,0.170
0.675610,-0.1448,-0.0371,0.0630,0.162
0.679243,-0.1952,-0.0223,-0.0169,0.197
0.684647,-0.2165,-0.0211,-0.0632,0.227
0.688966,-0.1923,-0.0169,-0.0572,0.201
0.694411,-0.1364,-0.0075,-0.0164,0.138
0.697992,-0.0663,-0.0145,0.0592,0.090
0.702940,-0.0322,-0.0188,0.1151,0.121
0.707720,-0.0672,-0.0015,0.1300,0.146
0.712622,-0.1373,0.0279,0.1233,0.187
0.716976,-0.2091,0.0598,0.0881,0.235
0.721199,-0.2658,0.0846,0.0172,0.280
0.726743,-0.3029,0.1001,-0.0555,0.324
0.731086,-0.3210,0.1039,-0.0942,0.350
0.737094,-0.2942,0.0983,-0.0729,0.319
0.740231,-0.2348,0.0996,0.0198,0.256
0.745496,-0.1688,0.1169,0.1095,0.233
0.750555,-0.1007,0.1500,0.1507,0.235
0.754505,-0.0634,0.1702,0.1390,0.229
0.760500,-0.0758,0.1896,0.0889,0.223
0.764553,-0.1233,0.2036,0.0271,0.240
0.768851,-0.1916,0.2147,-0.0438,0.291
0.773008,-0.2641,0.2113,-0.1188,0.358
0.781029,-0.3102,0.2148,-0.1834,0.420
0.782694,-0.3276,0.2325,-0.2213,0.459
0.789233,-0.3259,0.2497,-0.2397,0.475
0.792127,-0.2745,0.2830,-0.2317,0.457
0.796922,-0.1760,0.3226,-0.1740,0.407
0.802057,-0.0521,0.3562,-0.0574,0.365
0.806424,0.0665,0.4003,0.0793,0.413
0.810638,0.1775,0.4569,0.2216,0.538
0.815152,0.2649,0.4948,0.3454,0.659
0.819896,0.3121,0.4999,0.3986,0.712
0.824835,0.3218,0.4939,0.4081,0.717
0.829168,0.3056,0.4626,0.3959,0.681
0.835466,0.2656,0.4233,0.3605,0.616
0.838849,0.2182,0.3905,0.2879,0.532
0.844026,0.1750,0.3453,0.1788,0.426
0.848208,0.1432,0.2931,0.0501,0.330
0.852815,0.1154,0.2532,-0.1030,0.297
0.857265,0.0822,0.2164,-0.2587,0.347
0.862132,0.0555,0.1758,-0.4030,0.443
0.866737,0.0234,0.1390,-0.5026,0.522
0.871495,-0.0048,0.1133,-0.5436,0.555
0.876288,-0.0151,0.0823,-0.5192,0.526
0.881040,-0.0148,0.0414,-0.4632,0.465
0.885941,-0.0109,-0.0093,-0.3807,0.381
0.890395,0.0065,-0.0672,-0.2747,0.283
0.897940,0.0496,-0.1205,-0.1577,0.205
0.900469,0.1162,-0.1669,-0.0205,0.204
0.905091,0.1779,-0.2210,0.1626,0.327
0.909358,0.2256,-0.2614,0.3553,0.495
0.914768,0.2551,-0.2789,0.5001,0.627
0.919471,0.2742,-0.2902,0.5924,0.714
0.923527,0.2662,-0.2692,0.6563,0.758
0.929083,0.2292,-0.2281,0.7087,0.779
0.932539,0.1750,-0.1790,0.7236,0.766
0.937471,0.1039,-0.1150,0.7227,0.739
0.942230,0.0348,-0.0483,0.7206,0.723
0.946969,-0.0446,0.0234,0.6868,0.689
0.952173,-0.1370,0.0876,0.6338,0.654
0.956613,-0.2402,0.1491,0.5597,0.627
0.962350,-0.3450,0.2267,0.4744,0.629
0.965573,-0.4207,0.2844,0.3973,0.645
0.970737,-0.4752,0.3270,0.3049,0.652
0.975060,-0.5373,0.3685,0.1951,0.680
0.979100,-0.5955,0.4091,0.1065,0.730
0.985309,-0.6216,0.4485,0.0437,0.768
0.990018,-0.6018,0.4748,-0.0004,0.767
0.994115,-0.5626,0.4950,-0.0307,0.750
0.998861,-0.5137,0.5118,-0.0592,0.728
1.003779,-0.4550,0.5110,-0.0884,0.690
1.007584,-0.4007,0.5024,-0.1113,0.652
1.012865,-0.3505,0.4814,-0.1282,0.609
1.016652,-0.3014,0.4579,-0.1467,0.567
1.021975,-0.2508,0.4392,-0.1598,0.530
1.027434,-0.1888,0.4302,-0.1705,0.500
1.030872,-0.1031,0.4239,-0.1649,0.466
1.035953,-0.0172,0.4226,-0.1457,0.447
1.040232,0.0476,0.4168,-0.1276,0.439
1.045745,0.0894,0.4137,-0.1250,0.441
1.049792,0.1156,0.4203,-0.1234,0.453
1.054517,0.1166,0.4247,-0.1419,0.463
1.059025,0.0905,0.4482,-0.1994,0.499
1.063807,0.0562,0.4932,-0.2786,0.569
1.068736,0.0159,0.5378,-0.3888,0.664
1.073384,-0.0214,0.5774,-0.4959,0.761
1.080072,-0.0631,0.6285,-0.5879,0.863
1.082612,-0.1002,0.6602,-0.6526,0.934
1.089814,-0.1165,0.6724,-0.6804,0.964
1.092316,-0.1338,0.6796,-0.7023,0.986
1.098949,-0.1258,0.6841,-0.7136,0.997
1.102588,-0.0809,0.6764,-0.7145,0.987
1.106841,-0.0351,0.6375,-0.7168,0.960
1.112399,-0.0074,0.6129,-0.7158,0.942
1.115853,0.0143,0.6071,-0.6996,0.926
1.119916,0.0182,0.6036,-0.6566,0.892
1.124641,0.0332,0.5831,-0.5681,0.815
1.129339,0.0785,0.5625,-0.4633,0.733
1.134184,0.1018,0.5394,-0.3782,0.667
1.139048,0.1179,0.4996,-0.3200,0.605
1.144130,0.0990,0.4647,-0.2795,0.551
1.148103,0.0478,0.4346,-0.2541,0.506
1.153570,0.0047,0.4191,-0.2200,0.473
1.157691,-0.0659,0.4086,-0.1796,0.451
1.162642,-0.1591,0.4149,-0.1756,0.478
1.166754,-0.2554,0.4428,-0.2175,0.555
1.172148,-0.3547,0.4801,-0.2742,0.657
1.176515,-0.4402,0.5198,-0.3265,0.755
1.180939,-0.5266,0.5569,-0.3696,0.851
1.185850,-0.6165,0.5889,-0.3986,0.941
1.192140,-0.7030,0.6228,-0.3991,1.020
1.194799,-0.7909,0.6467,-0.3997,1.097
1.199555,-0.8686,0.6697,-0.4217,1.175
1.204115,-0.9335,0.6966,-0.4603,1.252
1.210442,-0.9953,0.7082,-0.5272,1.330
1.213856,-1.0515,0.7189,-0.6081,1.411
1.218983,-1.1069,0.7287,-0.7099,1.503
1.223303,-1.1850,0.7397,-0.8350,1.627
1.227683,-1.2809,0.7426,-0.9572,1.763
1.233062,-1.3850,0.7422,-1.0620,1.897
1.237148,-1.4949,0.7479,-1.1806,2.046
1.242659,-1.5939,0.7574,-1.3105,2.198
1.246742,-1.6751,0.7609,-1.4228,2.326
1.251248,-1.7601,0.7491,-1.5297,2.449
1.256242,-1.8394,0.7315,-1.6263,2.562
1.261928,-1.9246,0.7059,-1.7199,2.676
1.265694,-2.0001,0.6647,-1.7942,2.768
1.269847,-2.0638,0.6103,-1.8585,2.844
1.275654,-2.1181,0.5524,-1.9321,2.920
1.279137,-2.1509,0.4911,-1.9981,2.977
1.284057,-2.1841,0.4147,-2.0493,3.024
1.288835,-2.2177,0.3209,-2.1047,3.074
1.294578,-2.2374,0.2269,-2.1548,3.115
1.297950,-2.2530,0.1256,-2.1779,3.136
1.303709,-2.2576,0.0247,-2.2025,3.154
1.307973,-2.2514,-0.0899,-2.2117,3.157
1.312783,-2.2415,-0.2035,-2.1913,3.141
1.316712,-2.2232,-0.3014,-2.1653,3.118
1.322216,-2.1868,-0.3883,-2.1266,3.075
1.327493,-2.1203,-0.4520,-2.0466,2.981
1.330940,-2.0308,-0.5164,-1.9470,2.860
1.335703,-1.9255,-0.5670,-1.7991,2.696
1.340264,-1.7924,-0.6065,-1.5863,2.469
1.345756,-1.6524,-0.6468,-1.3427,2.225
1.349766,-1.5173,-0.6545,-1.1140,1.993
1.354068,-1.3864,-0.6444,-0.9054,1.777
1.359922,-1.2641,-0.6310,-0.6861,1.571
1.363778,-1.1454,-0.6095,-0.4755,1.382
1.368999,-1.0491,-0.5920,-0.3026,1.242
1.373342,-0.9609,-0.5521,-0.1960,1.125
1.379298,-0.8852,-0.4995,-0.1533,1.028
1.383740,-0.8486,-0.4461,-0.1434,0.969
1.387379,-0.8391,-0.3777,-0.1421,0.931
1.391686,-0.8306,-0.3158,-0.1374,0.899
1.398521,-0.8256,-0.2604,-0.1314,0.876
1.402730,-0.8316,-0.1951,-0.1239,0.863
1.406226,-0.8343,-0.1366,-0.1220,0.854
1.411554,-0.8338,-0.0684,-0.1351,0.847
1.415929,-0.8544,0.0047,-0.1605,0.869
1.421102,-0.8581,0.0585,-0.1884,0.880
1.424785,-0.8524,0.0954,-0.2111,0.883
1.429220,-0.8498,0.1463,-0.2190,0.890
1.434425,-0.8217,0.2038,-0.1901,0.868
1.439924,-0.7637,0.2415,-0.1101,0.809
1.444061,-0.6879,0.2472,0.0092,0.731
1.447915,-0.6132,0.2139,0.1270,0.662
1.453339,-0.5252,0.1394,0.2311,0.590
1.457182,-0.4285,0.0309,0.3596,0.560
1.462205,-0.3160,-0.1065,0.5510,0.644
1.466963,-0.1878,-0.2652,0.7787,0.844
1.471413,-0.0534,-0.4229,0.9851,1.073
1.476841,0.1094,-0.5555,1.1842,1.313
1.481092,0.3182,-0.6555,1.4015,1.580
1.488773,0.5545,-0.7154,1.6195,1.855
1.491748,0.7617,-0.7421,1.8162,2.105
1.496343,0.9160,-0.7232,1.9482,2.271
1.499479,1.0416,-0.6852,2.0611,2.409
1.504527,1.1263,-0.6590,2.1719,2.534
1.510156,1.1840,-0.6162,2.2713,2.634
1.513710,1.2120,-0.5666,2.3552,2.709
1.519070,1.2026,-0.5106,2.4024,2.735
1.523568,1.1718,-0.4437,2.4184,2.724
1.528952,1.1168,-0.3352,2.3917,2.661
1.532082,1.0277,-0.1905,2.3418,2.565
1.537123,0.9329,-0.0338,2.2859,2.469
1.542621,0.8414,0.1511,2.2362,2.394
1.547103,0.7267,0.3542,2.2097,2.353
1.552094,0.6124,0.5510,2.2115,2.360
1.555823,0.5336,0.7170,2.2300,2.402
1.560664,0.5295,0.8469,2.2783,2.488
1.565345,0.6672,0.9137,2.3868,2.641
1.570597,0.9988,0.8743,2.5887,2.909
1.574685,1.4669,0.6734,2.8451,3.271
1.579164,2.0274,0.3376,3.0467,3.675
1.584102,2.6525,-0.0297,3.1716,4.135
1.591207,3.2277,-0.3466,3.2801,4.615
1.593736,3.6104,-0.5498,3.4320,5.012
1.598521,3.8141,-0.6121,3.6912,5.343
1.604328,3.9647,-0.5899,4.1071,5.739
1.607310,4.1456,-0.5248,4.6343,6.240
1.611927,4.1222,-0.3744,5.0507,6.530
1.617163,4.2241,-0.3439,5.4024,6.866
1.621934,4.5942,-0.4615,5.7016,7.337
1.626499,4.8046,-0.5120,5.7782,7.532
1.630842,4.9196,-0.4529,5.7046,7.546
1.635204,4.9495,-0.2448,5.5042,7.406
1.640019,4.8147,0.0823,5.2715,7.140
1.645515,4.4866,0.5080,5.1213,6.828
1.649508,4.0348,0.9976,5.0228,6.519
1.654409,3.5763,1.4973,4.8493,6.209
1.659390,3.1620,1.9485,4.5070,5.840
1.663610,2.7834,2.2930,4.0453,5.419
1.669021,2.4634,2.5154,3.5250,4.982
1.672994,2.2013,2.6125,2.9588,4.519
1.678565,1.9455,2.5741,2.3979,4.020
1.682302,1.6688,2.4621,1.8623,3.509
1.687858,1.3364,2.3025,1.3434,2.982
1.691585,0.9707,2.0886,0.8448,2.453
1.697219,0.5872,1.8569,0.3457,1.978
1.701233,0.1802,1.6393,-0.1651,1.657
1.707536,-0.2366,1.4611,-0.6800,1.629
1.710939,-0.6564,1.3019,-1.1631,1.865
1.715167,-1.0267,1.1460,-1.6024,2.221
1.720555,-1.3115,0.9971,-1.9839,2.579
1.724505,-1.5154,0.8178,-2.3009,2.874
1.729528,-1.6188,0.6304,-2.5754,3.107
1.734956,-1.6570,0.4352,-2.8057,3.287
1.738501,-1.6557,0.2447,-2.9901,3.427
1.744279,-1.5830,0.0900,-3.1435,3.521
1.748056,-1.4911,-0.0336,-3.2760,3.600
1.753360,-1.4033,-0.1163,-3.3737,3.656
1.757130,-1.3074,-0.1489,-3.4129,3.658
1.762121,-1.2265,-0.1220,-3.4063,3.622
1.767050,-1.1747,-0.0503,-3.3804,3.579
1.771937,-1.1448,0.0202,-3.3686,3.558
1.776139,-1.1252,0.0701,-3.3635,3.547
1.781064,-1.1258,0.1180,-3.3362,3.523
1.785563,-1.1639,0.1637,-3.2934,3.497
1.790262,-1.2158,0.1947,-3.2565,3.482
1.798878,-1.2556,0.2037,-3.2348,3.476
1.800173,-1.2764,0.2121,-3.2161,3.467
1.804904,-1.2687,0.2245,-3.2051,3.454
1.809093,-1.2471,0.2340,-3.1898,3.433
1.813724,-1.1995,0.2572,-3.1630,3.393
1.819007,-1.1284,0.2730,-3.1319,3.340
1.822828,-1.0333,0.2741,-3.0895,3.269
1.829030,-0.9165,0.2514,-3.0385,3.184
1.832724,-0.7946,0.2075,-2.9742,3.086
1.837055,-0.6861,0.1619,-2.9137,2.998
1.841775,-0.6074,0.1006,-2.8813,2.946
1.847367,-0.5579,0.0740,-2.8270,2.882
1.850781,-0.5368,0.0825,-2.7372,2.791
1.855655,-0.5314,0.1047,-2.6481,2.703
1.860906,-0.5555,0.1359,-2.5819,2.645
1.865387,-0.5896,0.1501,-2.5029,2.576
1.870200,-0.6167,0.1594,-2.4209,2.503
1.874559,-0.6678,0.1780,-2.3504,2.450
1.879512,-0.7256,0.1964,-2.2725,2.394
1.885025,-0.7948,0.2097,-2.1827,2.332
1.889891,-0.8655,0.2412,-2.0859,2.271
1.893827,-0.9353,0.2857,-1.9534,2.185
1.898293,-1.0143,0.3357,-1.7944,2.088
1.903900,-1.0698,0.3714,-1.6443,1.996
1.907274,-1.0906,0.3947,-1.4831,1.883
1.912545,-1.1038,0.4147,-1.3392,1.784
1.916500,-1.1145,0.4332,-1.2360,1.720
1.921280,-1.1159,0.4405,-1.1567,1.666
1.927382,-1.1059,0.4384,-1.1032,1.622
1.931334,-1.0943,0.4221,-1.0896,1.601
1.935563,-1.0745,0.3796,-1.1156,1.595
1.940240,-1.0514,0.3181,-1.1785,1.611
1.945189,-1.0280,0.2451,-1.2446,1.633
1.950007,-1.0068,0.1754,-1.3184,1.668
1.954924,-0.9976,0.1068,-1.4189,1.738
1.958974,-0.9957,0.0256,-1.5364,1.831
1.963678,-0.9870,-0.0606,-1.6374,1.913
1.969019,-0.9501,-0.1393,-1.6834,1.938
1.972891,-0.8971,-0.2199,-1.6625,1.902
1.977980,-0.8256,-0.2833,-1.5915,1.815
1.983186,-0.7206,-0.3410,-1.4422,1.648
1.987643,-0.6054,-0.4290,-1.2249,1.432
1.992482,-0.4693,-0.5158,-1.0097,1.227
1.996828,-0.3159,-0.5966,-0.7906,1.040
2.000828,-0.1699,-0.6735,-0.5689,0.898
2.006481,-0.0465,-0.7154,-0.3480,0.797
2.011344,0.0552,-0.7078,-0.1241,0.721
2.014602,0.1193,-0.6892,0.1093,0.708
2.020501,0.1582,-0.6647,0.3568,0.771
2.024195,0.1975,-0.6275,0.5925,0.885
2.029221,0.2459,-0.5952,0.8244,1.046
2.033525,0.3044,-0.5827,1.0179,1.212
2.038145,0.3839,-0.6026,1.1787,1.378
2.043485,0.4928,-0.6410,1.3556,1.578
2.047350,0.6229,-0.6867,1.4776,1.744
2.052137,0.7617,-0.7449,1.5191,1.855
2.057204,0.8988,-0.8204,1.5140,1.942
2.062489,1.0550,-0.9229,1.4441,2.013
2.066668,1.2291,-1.0707,1.3151,2.094
2.071613,1.3986,-1.2368,1.1825,2.210
2.076524,1.5727,-1.3964,1.0875,2.368
2.080409,1.7610,-1.5461,1.0417,2.564
2.085196,1.9427,-1.6781,1.0827,2.786
2.090077,2.1143,-1.7919,1.2023,3.021
2.095613,2.2694,-1.8983,1.3756,3.263
2.099362,2.3924,-2.0134,1.5780,3.502
2.104191,2.4387,-2.1124,1.8180,3.703
2.109019,2.4431,-2.1638,2.1187,3.891
2.113298,2.4615,-2.1699,2.4694,4.107
2.118417,2.5113,-2.1454,2.8314,4.350
2.122849,2.6020,-2.0955,3.1977,4.625
2.128549,2.7448,-2.0544,3.5904,4.964
2.132302,2.9338,-2.0351,3.9816,5.348
2.137635,3.1584,-2.0170,4.3698,5.757
2.141530,3.3918,-1.9892,4.7484,6.165
2.146682,3.5722,-1.9337,5.0312,6.466
2.151419,3.6738,-1.8584,5.1939,6.628
2.155521,3.6928,-1.7473,5.2768,6.673
2.162143,3.6364,-1.6082,5.3207,6.642
2.164835,3.5262,-1.4796,5.3566,6.581
2.169923,3.3647,-1.3615,5.3488,6.464
2.174616,3.1663,-1.2540,5.2422,6.251
2.178769,2.9414,-1.1711,5.0101,5.927
2.184199,2.6810,-1.0935,4.6545,5.482
2.188185,2.3883,-1.0327,4.2133,4.952
2.193282,2.0845,-0.9883,3.7274,4.384
2.197772,1.7907,-0.9429,3.2546,3.832
2.203699,1.5135,-0.9034,2.7954,3.305
2.207059,1.2517,-0.8694,2.3626,2.812
2.211725,1.0232,-0.8526,1.9882,2.393
2.216536,0.8484,-0.8573,1.6349,2.032
2.221142,0.7329,-0.8781,1.2963,1.729
2.225685,0.6431,-0.9216,0.9845,1.494
2.230457,0.5863,-0.9778,0.6634,1.319
2.236989,0.5824,-1.0199,0.3442,1.224
2.239499,0.6152,-1.0454,0.0838,1.216
2.244343,0.6590,-1.0686,-0.0968,1.259
2.248967,0.6805,-1.0873,-0.1979,1.298
2.253803,0.6847,-1.0801,-0.2413,1.301
2.258355,0.6836,-1.0593,-0.2341,1.282
2.263089,0.6680,-1.0256,-0.1887,1.238
2.267654,0.6168,-0.9746,-0.0934,1.157
2.272212,0.5378,-0.9190,-0.0060,1.065
2.277330,0.4171,-0.8641,0.0350,0.960
2.281969,0.2357,-0.8129,0.0343,0.847
2.286509,0.0319,-0.7681,-0.0223,0.769
2.291345,-0.1752,-0.7392,-0.1371,0.772
2.295849,-0.3975,-0.7215,-0.3147,0.882
2.300460,-0.6184,-0.6907,-0.5549,1.081
2.305386,-0.8500,-0.6564,-0.8459,1.367
2.310359,-1.1115,-0.6442,-1.1346,1.714
2.314552,-1.3720,-0.6420,-1.4139,2.072
2.319240,-1.6081,-0.6444,-1.7050,2.431
2.324109,-1.8198,-0.6464,-1.9911,2.774
2.328621,-2.0072,-0.6379,-2.2482,3.081
2.333481,-2.1658,-0.6284,-2.4835,3.355
2.338236,-2.2813,-0.6104,-2.6923,3.581
2.343718,-2.3802,-0.5980,-2.8720,3.778
2.347341,-2.4818,-0.6028,-3.0393,3.970
2.351971,-2.5792,-0.5887,-3.2158,4.164
2.356674,-2.6509,-0.5628,-3.3701,4.325
2.361671,-2.6753,-0.5370,-3.4666,4.412
2.367409,-2.6599,-0.4993,-3.5338,4.451
2.371631,-2.6358,-0.4450,-3.5671,4.458
2.375778,-2.5935,-0.3888,-3.5711,4.431
2.380611,-2.5260,-0.3501,-3.5577,4.377
2.389779,-2.4382,-0.3314,-3.5243,4.298
2.391029,-2.3280,-0.3068,-3.4853,4.203
2.402587,-2.2097,-0.2693,-3.4382,4.096
2.403937,-2.0929,-0.2528,-3.3829,3.986
2.404697,-1.9773,-0.2551,-3.3029,3.858
2.408987,-1.8654,-0.2383,-3.1910,3.704
2.412998,-1.7717,-0.2241,-3.0615,3.544
2.418135,-1.6889,-0.2368,-2.9238,3.385
2.422460,-1.5982,-0.2503,-2.7899,3.225
2.427619,-1.4850,-0.2792,-2.6357,3.038
2.431643,-1.3517,-0.3165,-2.4711,2.834
2.436937,-1.2004,-0.3599,-2.2938,2.614
2.441912,-1.0524,-0.4047,-2.0969,2.381
2.445923,-0.9119,-0.4554,-1.9048,2.160
2.450384,-0.7662,-0.5161,-1.7562,1.984
2.455109,-0.5932,-0.5887,-1.6376,1.839
2.459808,-0.4323,-0.6625,-1.4875,1.685
2.464462,-0.3162,-0.7341,-1.2781,1.507
2.469047,-0.2176,-0.7996,-1.0391,1.329
2.474883,-0.1515,-0.8218,-0.8291,1.177
2.478575,-0.1523,-0.7518,-0.6757,1.022
2.484097,-0.2631,-0.5817,-0.5804,0.863
2.494503,-0.4276,-0.3667,-0.4723,0.735
2.495285,-0.5262,-0.1601,-0.2719,0.614
2.497212,-0.5200,-0.0035,0.0272,0.521
2.504560,-0.3906,0.1035,0.4703,0.620
2.506638,-0.1170,0.1636,1.0121,1.032
2.512370,0.2350,0.1745,1.4899,1.518
2.515949,0.6191,0.1674,1.9826,2.084
2.520892,1.0303,0.1643,2.4989,2.708
2.525456,1.4286,0.1803,2.8603,3.202
2.530271,1.7509,0.2097,3.0412,3.515
2.535388,1.9987,0.2477,3.0993,3.696
2.539389,2.2313,0.3020,3.0974,3.829
