time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.277343,-0.0629,0.4180,0.1548,0.450
0.282150,-0.0401,0.4086,0.1817,0.449
0.287389,-0.0132,0.4173,0.2304,0.477
0.293105,0.0155,0.4344,0.2649,0.509
0.297281,0.0339,0.4360,0.2734,0.516
0.301271,0.0664,0.4197,0.2749,0.506
0.305994,0.1131,0.4046,0.2620,0.495
0.310238,0.1459,0.3958,0.2201,0.476
0.317458,0.1652,0.3837,0.1705,0.451
0.319496,0.1593,0.3712,0.1323,0.425
0.324477,0.1398,0.3656,0.0961,0.403
0.329819,0.1042,0.3649,0.0453,0.382
0.333579,0.0426,0.3551,-0.0415,0.360
0.338807,-0.0282,0.3317,-0.1449,0.363
0.343102,-0.1060,0.3165,-0.2481,0.416
0.347438,-0.1623,0.3073,-0.3509,0.494
0.353095,-0.2092,0.2829,-0.4462,0.568
0.358683,-0.2756,0.2625,-0.5266,0.650
0.362182,-0.3232,0.2533,-0.5683,0.701
0.368363,-0.3283,0.2670,-0.5449,0.690
0.372060,-0.2863,0.2986,-0.4590,0.618
0.375775,-0.2093,0.3379,-0.2939,0.494
0.380512,-0.1020,0.3676,-0.0762,0.389
0.385899,0.0171,0.3658,0.1029,0.380
0.390071,0.0912,0.3417,0.2167,0.415
0.395863,0.1186,0.2976,0.2721,0.420
0.399503,0.1259,0.2645,0.2858,0.409
0.404859,0.1081,0.2400,0.2652,0.374
0.408734,0.0626,0.2241,0.2155,0.317
0.413353,-0.0039,0.2220,0.1440,0.265
0.418701,-0.0919,0.2243,0.0583,0.249
0.422860,-0.1944,0.2312,-0.0509,0.306
0.428339,-0.2852,0.2455,-0.1906,0.422
0.432286,-0.3549,0.2556,-0.3202,0.542
0.437146,-0.3938,0.2473,-0.4420,0.642
0.441340,-0.4017,0.2352,-0.5611,0.729
0.449696,-0.3883,0.2243,-0.6560,0.795
0.450888,-0.3486,0.2219,-0.6981,0.811
0.455907,-0.2921,0.2446,-0.6659,0.767
0.460843,-0.2480,0.2658,-0.5835,0.687
0.465576,-0.1995,0.2876,-0.4676,0.584
0.469885,-0.1370,0.3075,-0.3492,0.485
0.474305,-0.0653,0.3181,-0.2453,0.407
0.479214,0.0066,0.3309,-0.1632,0.369
0.483940,0.0813,0.3219,-0.1175,0.352
0.488443,0.1543,0.3052,-0.0844,0.352
0.493047,0.2253,0.2951,-0.0732,0.378
0.497783,0.2751,0.2820,-0.0766,0.401
0.502290,0.2818,0.2731,-0.0801,0.400
0.507742,0.2524,0.2755,-0.0786,0.382
0.512194,0.2131,0.2821,-0.0578,0.358
0.516248,0.1879,0.2907,-0.0512,0.350
0.522754,0.1665,0.3043,-0.0824,0.356
0.525657,0.1408,0.3175,-0.1325,0.372
0.531059,0.1159,0.3094,-0.1849,0.379
0.535520,0.0918,0.2920,-0.2087,0.370
0.540284,0.0588,0.2703,-0.2207,0.354
0.545218,0.0284,0.2682,-0.2040,0.338
0.549277,0.0124,0.2830,-0.1446,0.318
0.554362,0.0104,0.3099,-0.0808,0.320
0.558782,0.0105,0.3391,-0.0553,0.344
0.564102,0.0011,0.3515,-0.0846,0.362
0.568031,-0.0059,0.3473,-0.1635,0.384
0.572623,-0.0153,0.3457,-0.2392,0.421
0.578600,-0.0419,0.3489,-0.2831,0.451
0.581969,-0.0622,0.3735,-0.2547,0.456
0.587764,-0.0149,0.4118,-0.1806,0.450
0.592433,0.1113,0.4420,-0.1134,0.470
0.597724,0.2452,0.4666,-0.0962,0.536
0.600807,0.3374,0.4713,-0.1312,0.594
0.605960,0.3934,0.4514,-0.1757,0.624
0.610278,0.4160,0.4050,-0.1891,0.611
0.615149,0.4172,0.3706,-0.2024,0.594
0.620663,0.3851,0.3528,-0.2371,0.574
0.624507,0.3225,0.3425,-0.2406,0.528
0.629539,0.2727,0.3871,-0.2229,0.523
0.634248,0.2713,0.4531,-0.2010,0.565
0.639049,0.3060,0.5290,-0.1297,0.625
0.643346,0.2446,0.5270,-0.1191,0.593
0.647663,0.1479,0.4358,-0.1954,0.500
0.653117,0.2136,0.3626,-0.2181,0.474
0.658120,0.3611,0.2619,-0.2201,0.497
0.663203,0.4744,0.1747,-0.2199,0.551
0.666987,0.5269,0.1577,-0.1766,0.578
0.672918,0.4766,0.2220,-0.1026,0.536
0.676001,0.3179,0.3171,-0.0531,0.452
0.681305,0.1467,0.3786,-0.0447,0.408
0.685864,0.0578,0.3853,-0.0435,0.392
0.690111,0.0332,0.3566,-0.0538,0.362
0.695015,0.0384,0.3097,-0.0797,0.322
0.699858,0.0226,0.2543,-0.1209,0.282
0.704012,0.0004,0.2168,-0.1795,0.281
0.709058,-0.0162,0.2113,-0.2199,0.305
0.714405,-0.0364,0.2163,-0.2472,0.330
0.718124,-0.0457,0.2270,-0.2307,0.327
0.722819,-0.0442,0.2312,-0.1518,0.280
0.728406,-0.0082,0.2386,-0.0586,0.246
0.732701,0.0598,0.2606,0.0773,0.278
0.737805,0.1523,0.2801,0.2649,0.415
0.741858,0.2435,0.2875,0.4443,0.583
0.750847,0.2932,0.2849,0.5938,0.721
0.751744,0.3285,0.2911,0.7159,0.840
0.756408,0.3639,0.2989,0.8129,0.939
0.760534,0.3857,0.2914,0.9227,1.042
0.765501,0.4060,0.2924,1.0379,1.152
0.769712,0.4230,0.2993,1.0965,1.213
0.775154,0.3967,0.3075,1.0987,1.208
0.780625,0.3349,0.3077,1.0519,1.146
0.783827,0.2477,0.2980,0.9563,1.032
0.789182,0.1470,0.2786,0.8435,0.900
0.793275,0.0490,0.2594,0.7208,0.768
0.798135,-0.0536,0.2573,0.6054,0.660
0.802793,-0.1611,0.2699,0.4972,0.588
0.807359,-0.2691,0.2877,0.3942,0.557
0.812947,-0.3755,0.3059,0.3012,0.570
0.817022,-0.4662,0.3247,0.2087,0.605
0.821228,-0.5726,0.3584,0.1075,0.684
0.825800,-0.6639,0.4091,0.0073,0.780
0.830731,-0.7261,0.4720,-0.0918,0.871
0.835344,-0.7861,0.5350,-0.1849,0.969
0.840023,-0.8251,0.5883,-0.2267,1.038
0.845504,-0.8085,0.6388,-0.1935,1.048
0.849514,-0.7300,0.6816,-0.1237,1.006
0.854374,-0.6186,0.7162,-0.0723,0.949
0.858706,-0.4864,0.7356,-0.0653,0.884
0.863471,-0.3685,0.7421,-0.0932,0.834
0.868418,-0.2644,0.7313,-0.1086,0.785
0.872770,-0.1571,0.7340,-0.1045,0.758
0.877328,-0.0513,0.7382,-0.0479,0.742
0.881998,0.0509,0.7416,0.0534,0.745
0.887678,0.1189,0.7487,0.1776,0.779
0.891438,0.1534,0.7571,0.3290,0.840
0.896427,0.1885,0.7571,0.4737,0.913
0.900819,0.2316,0.7463,0.5997,0.985
0.905393,0.2689,0.7316,0.7022,1.049
0.911035,0.2767,0.7037,0.7456,1.062
0.914966,0.2556,0.6532,0.6924,0.986
0.919810,0.2103,0.5973,0.5862,0.863
0.924322,0.1407,0.5625,0.4516,0.735
0.929595,0.0489,0.5394,0.2961,0.617
0.934193,-0.0535,0.5285,0.1511,0.552
0.938446,-0.1383,0.5488,0.0501,0.568
0.942882,-0.1896,0.5765,-0.0142,0.607
0.948216,-0.2151,0.5879,-0.0822,0.631
0.953317,-0.2291,0.5976,-0.1467,0.657
0.957590,-0.2412,0.6032,-0.2270,0.688
0.962856,-0.2511,0.6167,-0.3110,0.735
0.966221,-0.2519,0.6334,-0.3536,0.768
0.972883,-0.2604,0.6579,-0.3456,0.787
0.975886,-0.2862,0.6828,-0.3135,0.804
0.980952,-0.3103,0.7149,-0.2691,0.824
0.985017,-0.3071,0.7565,-0.1911,0.839
0.989986,-0.2747,0.7858,-0.0890,0.837
0.994864,-0.2397,0.8075,0.0369,0.843
0.999500,-0.1804,0.8094,0.1769,0.848
1.004447,-0.0733,0.7891,0.3165,0.853
1.008808,0.0530,0.7397,0.4437,0.864
1.013749,0.1398,0.6615,0.5250,0.856
1.018589,0.1712,0.5692,0.5770,0.828
1.022998,0.1577,0.4824,0.6521,0.826
1.027832,0.1236,0.4345,0.7500,0.876
1.031987,0.0670,0.4161,0.8703,0.967
1.037590,-0.0284,0.4130,1.0080,1.090
1.041615,-0.1406,0.4252,1.1416,1.226
1.046041,-0.2623,0.4528,1.2733,1.377
1.052723,-0.3719,0.4909,1.4150,1.543
1.056022,-0.4338,0.5462,1.5927,1.739
1.060841,-0.4295,0.6156,1.7895,1.941
1.064809,-0.3361,0.6914,2.0029,2.145
1.070060,-0.1780,0.7514,2.1971,2.329
1.074621,-0.0054,0.7808,2.3198,2.448
1.079662,0.1825,0.7799,2.3834,2.514
1.083706,0.3564,0.7552,2.3675,2.510
1.088905,0.4965,0.7136,2.3085,2.467
1.093315,0.6257,0.6911,2.2260,2.413
1.098760,0.7148,0.6856,2.1109,2.332
1.102648,0.7752,0.6807,1.9684,2.222
1.106869,0.8258,0.6792,1.8225,2.113
1.112455,0.8857,0.6721,1.6902,2.023
1.116481,0.9741,0.6553,1.5929,1.979
1.121342,1.0791,0.6316,1.5352,1.980
1.125492,1.1895,0.5941,1.5360,2.032
1.130576,1.2937,0.5549,1.5805,2.117
1.135928,1.3972,0.5140,1.6445,2.218
1.140180,1.5195,0.4737,1.7945,2.399
1.145200,1.6795,0.4313,2.0331,2.672
1.149886,1.8435,0.3602,2.2908,2.962
1.154563,2.0017,0.2844,2.5269,3.236
1.160030,2.1643,0.2301,2.7007,3.469
1.169262,2.3032,0.1831,2.8143,3.641
1.171735,2.4189,0.1125,2.8842,3.766
1.172712,2.5119,0.0446,2.8816,3.823
1.177575,2.5750,-0.0107,2.8186,3.818
1.182952,2.6150,-0.0556,2.7433,3.790
1.187821,2.6433,-0.0950,2.6847,3.769
1.191889,2.6715,-0.1191,2.6191,3.743
1.196436,2.7157,-0.1232,2.5685,3.740
1.201508,2.7730,-0.1100,2.5449,3.765
1.205716,2.8314,-0.0795,2.5053,3.781
1.209748,2.8885,-0.0440,2.4521,3.789
1.215067,2.9374,0.0106,2.4211,3.807
1.219674,2.9901,0.0862,2.4025,3.837
1.224133,3.0302,0.1704,2.3699,3.851
1.229480,3.0314,0.2464,2.3065,3.817
1.233384,2.9659,0.3115,2.1929,3.702
1.238881,2.8341,0.3657,2.0360,3.509
1.243509,2.6537,0.4042,1.8402,3.255
1.247279,2.4087,0.4513,1.5981,2.926
1.252134,2.1023,0.5190,1.3428,2.548
1.257232,1.7518,0.5739,1.0620,2.127
1.261652,1.3888,0.6066,0.7533,1.692
1.265966,1.0370,0.6532,0.4526,1.306
1.272256,0.6933,0.6994,0.1913,1.003
1.275524,0.3693,0.7212,-0.0422,0.811
1.280186,0.0976,0.7305,-0.2763,0.787
1.284692,-0.1129,0.7276,-0.4843,0.881
1.289704,-0.2869,0.7075,-0.6682,1.015
1.294396,-0.4154,0.6706,-0.8422,1.154
1.299301,-0.4895,0.6359,-0.9915,1.276
1.304251,-0.5529,0.6081,-1.0897,1.365
1.308556,-0.6130,0.5584,-1.1773,1.440
1.312946,-0.6536,0.4941,-1.2684,1.510
1.317690,-0.6870,0.4387,-1.3509,1.578
1.322432,-0.7137,0.3873,-1.3862,1.607
1.327218,-0.7274,0.3443,-1.3335,1.558
1.331883,-0.7071,0.3139,-1.2165,1.442
1.336377,-0.6629,0.2816,-1.0444,1.269
1.340741,-0.6070,0.2443,-0.8269,1.054
1.348021,-0.5631,0.2255,-0.6095,0.860
1.350341,-0.5308,0.2060,-0.3757,0.682
1.355379,-0.5047,0.1689,-0.1376,0.550
1.360409,-0.4912,0.1236,0.0637,0.510
1.364667,-0.4964,0.0847,0.2015,0.542
1.369392,-0.5338,0.0477,0.2707,0.600
1.373853,-0.5806,-0.0014,0.2948,0.651
1.378999,-0.6266,-0.0619,0.2589,0.681
1.383192,-0.6711,-0.1452,0.1773,0.709
1.387702,-0.7325,-0.2482,0.0495,0.775
1.393475,-0.8097,-0.3514,-0.1106,0.890
1.397529,-0.8766,-0.4659,-0.2840,1.033
1.402635,-0.9138,-0.5867,-0.4730,1.184
1.406594,-0.9336,-0.6914,-0.6633,1.338
1.412326,-0.9404,-0.7915,-0.8575,1.499
1.416292,-0.9267,-0.8605,-1.0440,1.640
1.422249,-0.9089,-0.8955,-1.2445,1.782
1.425212,-0.9200,-0.9204,-1.4786,1.970
1.430352,-0.9456,-0.9303,-1.7222,2.174
1.434782,-0.9787,-0.9327,-1.9610,2.382
1.439523,-1.0107,-0.9157,-2.1513,2.547
1.445321,-1.0355,-0.8991,-2.2831,2.663
1.449617,-1.0566,-0.9024,-2.3819,2.758
1.453859,-1.0559,-0.9140,-2.4664,2.834
1.458441,-1.0340,-0.9368,-2.5386,2.897
1.466333,-1.0034,-0.9640,-2.6125,2.960
1.467722,-0.9714,-0.9864,-2.6881,3.024
1.472980,-0.9455,-1.0161,-2.7484,3.079
1.478240,-0.9238,-1.0629,-2.7980,3.132
1.482260,-0.8946,-1.1030,-2.8031,3.142
1.487166,-0.8344,-1.1220,-2.7470,3.082
1.491721,-0.7837,-1.1154,-2.6824,3.009
1.497167,-0.7994,-1.0927,-2.6430,2.970
1.500904,-0.8595,-1.0871,-2.6387,2.981
1.505528,-0.9109,-1.0866,-2.6481,3.004
1.510967,-0.9467,-1.0935,-2.6328,3.004
1.515389,-0.9453,-1.1099,-2.6049,2.985
1.520224,-0.9187,-1.1216,-2.5930,2.971
1.524447,-0.8956,-1.1402,-2.6068,2.983
1.528929,-0.8684,-1.1587,-2.6465,3.017
1.533635,-0.8108,-1.1696,-2.6976,3.050
1.538953,-0.7393,-1.1752,-2.7581,3.088
1.542715,-0.6800,-1.1777,-2.8255,3.136
1.547406,-0.6426,-1.1647,-2.8856,3.177
1.553153,-0.6293,-1.1504,-2.9481,3.227
1.557469,-0.6309,-1.1485,-3.0319,3.303
1.562125,-0.6472,-1.1538,-3.1324,3.400
1.566441,-0.6834,-1.1492,-3.2184,3.485
1.574832,-0.7085,-1.1416,-3.2754,3.540
1.576109,-0.7036,-1.1333,-3.2796,3.540
1.580580,-0.6809,-1.1144,-3.2284,3.483
1.585744,-0.6237,-1.0971,-3.1220,3.367
1.589785,-0.5273,-1.0959,-2.9557,3.196
1.594196,-0.4156,-1.1180,-2.7414,2.990
1.599746,-0.3268,-1.1301,-2.5102,2.772
1.603903,-0.2728,-1.1230,-2.2695,2.547
1.609113,-0.2343,-1.1232,-2.0167,2.320
1.614024,-0.1801,-1.1117,-1.7471,2.079
1.617738,-0.0939,-1.0914,-1.4534,1.820
1.622327,0.0171,-1.0889,-1.1139,1.558
1.627072,0.1390,-1.0879,-0.7622,1.336
1.631913,0.2673,-1.1007,-0.4561,1.221
1.637545,0.4311,-1.1273,-0.1694,1.219
1.641361,0.6024,-1.1395,0.1168,1.294
1.647223,0.7290,-1.1514,0.3711,1.412
1.650567,0.8230,-1.1583,0.5862,1.537
1.657913,0.9177,-1.1553,0.8102,1.683
1.661140,0.9819,-1.1421,1.0287,1.824
1.666312,1.0013,-1.1161,1.1914,1.915
1.669909,0.9861,-1.1009,1.2790,1.955
1.674208,0.9223,-1.0890,1.3008,1.931
1.680178,0.8247,-1.0775,1.2806,1.866
1.683688,0.6956,-1.0615,1.2590,1.788
1.689110,0.5612,-0.9999,1.2411,1.690
1.692806,0.4377,-0.8880,1.2509,1.595
1.698261,0.3274,-0.7497,1.2934,1.530
1.703173,0.2299,-0.5998,1.3233,1.471
1.706946,0.1692,-0.4839,1.3407,1.435
1.711628,0.1665,-0.3808,1.3865,1.447
1.716348,0.2025,-0.2817,1.4585,1.499
1.722807,0.2411,-0.1942,1.5159,1.547
1.725342,0.2846,-0.1068,1.5710,1.600
1.730204,0.3496,-0.0174,1.6741,1.710
1.735538,0.4141,0.0732,1.8230,1.871
1.739429,0.4974,0.1505,1.9936,2.060
1.744987,0.6021,0.2165,2.1547,2.248
1.748941,0.6880,0.2712,2.2630,2.381
1.754149,0.7456,0.2835,2.3089,2.443
1.760365,0.7729,0.2681,2.2922,2.434
1.765156,0.7697,0.2395,2.2083,2.351
1.767963,0.7333,0.2007,2.0863,2.220
1.772035,0.6536,0.1522,1.9432,2.056
1.777788,0.5493,0.0948,1.7626,1.849
1.781505,0.4391,0.0220,1.5496,1.611
1.786996,0.3134,-0.0560,1.3068,1.345
1.790987,0.1556,-0.1191,1.0389,1.057
1.795870,-0.0221,-0.1406,0.7720,0.785
1.800190,-0.2006,-0.1273,0.5278,0.579
1.805018,-0.3583,-0.0814,0.3399,0.501
1.810439,-0.4930,-0.0031,0.2226,0.541
1.814904,-0.5906,0.1191,0.2095,0.638
1.820202,-0.5844,0.2795,0.3150,0.720
1.824366,-0.4820,0.4363,0.5153,0.830
1.829387,-0.3317,0.5860,0.7388,1.000
1.833320,-0.1572,0.7153,0.9063,1.165
1.839441,0.0202,0.8188,0.9962,1.290
1.843504,0.1772,0.8976,1.0224,1.372
1.847947,0.3379,0.9272,0.9992,1.404
1.853077,0.4996,0.9166,0.9338,1.401
1.857682,0.6455,0.8892,0.8671,1.400
1.862371,0.7899,0.8805,0.8179,1.438
1.866914,0.9047,0.8828,0.7667,1.478
1.871580,0.9883,0.8458,0.6987,1.477
1.875840,1.0410,0.7792,0.6278,1.444
1.880674,1.0772,0.6831,0.6139,1.416
1.884853,1.0952,0.5791,0.6157,1.383
1.890380,1.0313,0.4846,0.5656,1.272
1.894187,0.8581,0.3975,0.4796,1.060
1.899607,0.6462,0.3324,0.4096,0.834
1.904372,0.4744,0.2585,0.3842,0.663
1.908519,0.2942,0.1744,0.3563,0.494
1.914096,0.0328,0.1074,0.2691,0.292
1.918372,-0.2979,0.0728,0.0920,0.320
1.922618,-0.6500,0.0813,-0.1629,0.675
1.928455,-0.9635,0.1288,-0.4550,1.073
1.932877,-1.2098,0.1897,-0.7362,1.429
1.937772,-1.3725,0.2285,-1.0184,1.724
1.940809,-1.4614,0.2528,-1.2846,1.962
1.947381,-1.4773,0.2770,-1.5058,2.128
1.950971,-1.4300,0.2986,-1.7009,2.242
1.955887,-1.3536,0.3223,-1.8530,2.317
1.959973,-1.2486,0.3381,-1.9737,2.360
1.965362,-1.1345,0.3315,-2.0842,2.396
1.969236,-1.0239,0.3190,-2.1723,2.423
1.974933,-0.9100,0.3076,-2.2258,2.424
1.979057,-0.7956,0.3039,-2.2325,2.389
1.984092,-0.6617,0.3101,-2.1946,2.313
1.989161,-0.5372,0.3019,-2.1483,2.235
1.992929,-0.4314,0.2816,-2.1174,2.179
1.997159,-0.3439,0.2539,-2.0855,2.129
2.002956,-0.2815,0.2234,-2.0577,2.089
2.007033,-0.2392,0.2070,-2.0365,2.061
2.012878,-0.2142,0.2070,-1.9623,1.985
2.016320,-0.1850,0.2257,-1.8066,1.830
2.022282,-0.1584,0.2751,-1.6317,1.662
2.025677,-0.1441,0.3287,-1.4737,1.517
2.031366,-0.1439,0.3771,-1.3208,1.381
2.034649,-0.1387,0.4202,-1.1970,1.276
2.039524,-0.1353,0.4437,-1.0954,1.190
2.044880,-0.1193,0.4571,-0.9775,1.086
2.049058,-0.0909,0.4651,-0.8699,0.991
2.054272,-0.0667,0.4557,-0.8011,0.924
2.058529,-0.0397,0.4362,-0.7567,0.874
2.066624,-0.0078,0.3945,-0.7196,0.821
2.067792,0.0001,0.3213,-0.7089,0.778
2.072338,-0.0162,0.2501,-0.7363,0.778
2.077044,-0.0326,0.1883,-0.7755,0.799
2.081403,-0.0542,0.1217,-0.8167,0.827
2.087716,-0.0905,0.0553,-0.8336,0.840
2.091700,-0.1202,-0.0107,-0.8214,0.830
2.098053,-0.1290,-0.0784,-0.7871,0.801
2.100996,-0.1363,-0.1478,-0.7114,0.739
2.106278,-0.1399,-0.2189,-0.6135,0.666
2.110792,-0.1017,-0.2843,-0.4668,0.556
2.114819,-0.0124,-0.3250,-0.2618,0.418
2.119746,0.0898,-0.3652,-0.0393,0.378
2.124315,0.2244,-0.4190,0.1838,0.510
2.129461,0.3794,-0.4555,0.3763,0.702
2.133609,0.5124,-0.4819,0.5306,0.881
2.138242,0.6548,-0.5053,0.6681,1.063
2.143096,0.8141,-0.5284,0.8218,1.272
2.148114,0.9716,-0.5608,0.9892,1.496
2.152628,1.1230,-0.6098,1.1699,1.733
2.157174,1.2541,-0.6684,1.3372,1.951
2.162935,1.3775,-0.7152,1.4765,2.142
2.167347,1.4888,-0.7672,1.5969,2.314
2.172526,1.5668,-0.8292,1.7054,2.460
2.178164,1.5923,-0.8871,1.7950,2.558
2.180737,1.5722,-0.9385,1.8755,2.621
2.184622,1.5107,-0.9690,1.9427,2.645
2.190334,1.4286,-0.9904,1.9589,2.619
2.194143,1.3211,-1.0144,1.9241,2.545
2.199087,1.1786,-1.0285,1.8244,2.403
2.205251,1.0345,-1.0494,1.6788,2.234
2.208798,0.8814,-1.0646,1.5355,2.066
2.213965,0.7527,-1.0765,1.4043,1.923
2.218693,0.6672,-1.0707,1.2972,1.809
2.222941,0.6152,-1.0447,1.2334,1.730
2.227200,0.5913,-1.0156,1.2180,1.693
2.231603,0.5833,-0.9860,1.2417,1.689
2.237300,0.5956,-0.9419,1.2950,1.709
2.241488,0.6016,-0.8765,1.3398,1.710
2.246933,0.6014,-0.8213,1.3713,1.708
2.250614,0.6258,-0.7933,1.3944,1.722
2.256111,0.6721,-0.7714,1.4237,1.753
2.259652,0.7375,-0.7677,1.4715,1.816
2.266268,0.8003,-0.8063,1.5068,1.887
2.270378,0.8389,-0.8777,1.4960,1.927
2.275448,0.8490,-0.9627,1.4583,1.943
2.278978,0.8383,-1.0350,1.4146,1.943
2.284129,0.8055,-1.0728,1.3523,1.905
2.290112,0.7353,-1.0858,1.2512,1.812
2.293405,0.6170,-1.0784,1.1438,1.689
2.297480,0.4611,-1.0625,1.0318,1.551
2.301906,0.3041,-1.0403,0.9100,1.415
2.307434,0.1343,-1.0065,0.7542,1.265
2.312817,-0.0385,-0.9563,0.5597,1.109
2.316189,-0.2001,-0.9133,0.3409,0.995
2.321005,-0.3458,-0.8773,0.0932,0.948
2.325706,-0.4662,-0.8362,-0.1714,0.973
2.332324,-0.5565,-0.7733,-0.4431,1.051
2.335083,-0.6248,-0.7171,-0.7119,1.188
2.340055,-0.7048,-0.6869,-0.9654,1.379
2.344032,-0.8000,-0.6656,-1.2076,1.594
2.349508,-0.8946,-0.6411,-1.4378,1.811
2.353728,-0.9898,-0.6230,-1.6406,2.015
2.357926,-1.0846,-0.6157,-1.7841,2.177
2.366058,-1.1515,-0.6120,-1.8578,2.270
2.367575,-1.1771,-0.6094,-1.8540,2.279
2.371839,-1.1718,-0.6128,-1.7819,2.219
2.376730,-1.1090,-0.6174,-1.6608,2.090
2.381951,-0.9904,-0.6237,-1.5393,1.934
2.386030,-0.8320,-0.6604,-1.4181,1.772
2.390715,-0.6307,-0.7160,-1.2570,1.578
2.396417,-0.3909,-0.7764,-1.0635,1.374
2.399834,-0.1649,-0.8301,-0.8668,1.211
2.404927,0.0077,-0.8795,-0.7081,1.129
2.409505,0.1155,-0.9103,-0.6070,1.100
2.414744,0.1692,-0.8960,-0.5259,1.053
2.419842,0.1935,-0.8677,-0.4440,0.994
2.424162,0.1991,-0.8159,-0.4025,0.931
2.429353,0.1727,-0.7573,-0.4046,0.876
2.433447,0.0936,-0.7036,-0.4461,0.838
2.437951,-0.0453,-0.6618,-0.5343,0.852
2.442394,-0.2445,-0.6271,-0.6731,0.952
2.447325,-0.4715,-0.6038,-0.8476,1.142
2.452378,-0.7179,-0.5942,-1.0302,1.389
2.456877,-0.9633,-0.6004,-1.2227,1.668
2.461952,-1.1989,-0.6053,-1.4697,1.991
2.465782,-1.4370,-0.5848,-1.7400,2.331
2.471165,-1.6467,-0.5267,-1.9879,2.635
2.476501,-1.7761,-0.4621,-2.1842,2.853
2.481587,-1.8328,-0.4054,-2.2930,2.963
2.484652,-1.8079,-0.3398,-2.3521,2.986
2.489327,-1.7090,-0.2608,-2.3926,2.952
2.494968,-1.5457,-0.1923,-2.3929,2.855
2.498950,-1.3537,-0.1181,-2.3678,2.730
2.504503,-1.1490,-0.0193,-2.3176,2.587
2.508672,-0.9166,0.0438,-2.2120,2.395
2.514370,-0.6899,0.0756,-2.0797,2.192
2.517488,-0.5020,0.1094,-1.9380,2.005
2.522806,-0.3763,0.1378,-1.8131,1.857
2.526915,-0.3293,0.1705,-1.7079,1.748
2.531982,-0.3272,0.2122,-1.5937,1.641
2.537249,-0.3629,0.2344,-1.4704,1.533
2.541183,-0.4434,0.2470,-1.3787,1.469
2.545863,-0.5498,0.2669,-1.3256,1.460
2.550325,-0.6556,0.2944,-1.2896,1.476
2.557808,-0.7440,0.3175,-1.2684,1.504
2.561131,-0.8007,0.3268,-1.2595,1.528
2.570402,-0.8212,0.3460,-1.2340,1.522
