time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.186554,0.0037,-0.0000,0.0131,0.014
5.190007,-0.0018,0.0075,0.0083,0.011
5.195018,-0.0049,0.0101,0.0083,0.014
5.199105,-0.0126,0.0198,0.0084,0.025
5.204193,-0.0060,0.0200,0.0012,0.021
5.209983,0.0029,0.0202,0.0037,0.021
5.214264,0.0045,0.0251,0.0085,0.027
5.217991,0.0038,0.0134,0.0156,0.021
5.223360,-0.0017,0.0112,0.0108,0.016
5.230663,-0.0071,0.0138,-0.0011,0.016
5.232128,-0.0031,0.0093,0.0014,0.010
5.239795,0.0009,0.0095,0.0110,0.015
5.242945,0.0049,0.0121,0.0110,0.017
5.246997,0.0065,0.0122,0.0062,0.015
5.251062,0.0058,0.0148,0.0039,0.016
5.255485,0.0004,0.0220,0.0063,0.023
5.260402,-0.0002,0.0173,0.0063,0.018
5.264684,0.0041,0.0151,0.0087,0.018
5.269329,-0.0035,0.0176,0.0039,0.018
5.275072,-0.0133,0.0178,0.0015,0.022
5.278895,-0.0160,0.0204,-0.0009,0.026
5.284982,-0.0138,0.0206,-0.0080,0.026
5.288967,-0.0260,0.0160,-0.0055,0.031
5.293147,-0.0356,0.0091,0.0040,0.037
5.297608,-0.0357,0.0093,0.0016,0.037
5.302546,-0.0334,0.0096,0.0064,0.035
5.308099,-0.0195,0.0146,0.0135,0.028
5.311603,-0.0128,0.0172,0.0182,0.028
5.316357,-0.0063,0.0102,0.0158,0.020
5.321902,0.0145,0.0057,0.0205,0.026
5.326359,0.0232,0.0058,0.0156,0.029
5.331552,0.0344,0.0130,0.0156,0.040
5.340761,0.0431,0.0178,0.0274,0.054
5.341870,0.0377,0.0202,0.0272,0.051
5.348457,0.0278,0.0201,0.0199,0.040
5.349391,0.0228,0.0199,0.0244,0.039
5.354153,0.0107,0.0222,0.0480,0.054
5.359667,-0.0037,0.0243,0.0571,0.062
5.363795,-0.0207,0.0216,0.0615,0.068
5.367999,-0.0305,0.0212,0.0635,0.074
5.372737,-0.0381,0.0159,0.0537,0.068
5.378373,-0.0481,0.0130,0.0250,0.056
5.381826,-0.0487,0.0006,-0.0058,0.049
5.386653,-0.0446,-0.0092,-0.0316,0.055
5.391972,-0.0286,-0.0117,-0.0572,0.065
5.396051,-0.0009,-0.0164,-0.0660,0.068
5.401592,0.0171,-0.0139,-0.0747,0.078
5.405629,0.0255,-0.0184,-0.0668,0.074
5.411956,0.0388,-0.0204,-0.0495,0.066
5.415294,0.0498,-0.0082,-0.0467,0.069
5.419388,0.0680,0.0016,-0.0367,0.077
5.424014,0.0625,0.0066,-0.0246,0.067
5.429745,0.0358,0.0139,-0.0220,0.044
5.434834,0.0142,0.0166,-0.0077,0.023
5.439305,-0.0049,0.0097,-0.0006,0.011
5.443293,-0.0214,0.0077,-0.0031,0.023
5.447955,-0.0427,0.0081,0.0016,0.043
5.453897,-0.0639,-0.0010,-0.0008,0.064
5.456891,-0.0804,-0.0053,-0.0008,0.081
5.461499,-0.0851,-0.0048,0.0111,0.086
5.467560,-0.0804,-0.0066,0.0087,0.081
5.471563,-0.0805,-0.0109,0.0064,0.082
5.476691,-0.0784,-0.0105,0.0088,0.080
5.480874,-0.0740,-0.0124,0.0065,0.075
5.486268,-0.0602,-0.0214,0.0090,0.064
5.490497,-0.0465,-0.0067,0.0067,0.047
5.494984,-0.0400,0.0103,-0.0004,0.041
5.499311,-0.0241,0.0083,-0.0050,0.026
5.504648,-0.0131,0.0038,-0.0261,0.029
5.509879,0.0026,0.0113,-0.0258,0.028
5.513902,0.0252,0.0282,-0.0064,0.038
5.518412,0.0311,0.0357,-0.0039,0.047
5.523178,0.0345,0.0360,-0.0109,0.051
5.527896,0.0522,0.0435,-0.0154,0.070
5.531897,0.0604,0.0414,-0.0105,0.074
5.538161,0.0567,0.0346,-0.0009,0.066
5.541315,0.0605,0.0398,0.0133,0.074
5.547002,0.0572,0.0471,0.0132,0.075
5.551274,0.0422,0.0330,0.0201,0.057
5.556163,0.0275,0.0238,0.0294,0.047
5.560875,0.0130,0.0289,0.0243,0.040
5.565205,0.0011,0.0267,0.0240,0.036
5.569328,-0.0012,0.0222,0.0285,0.036
5.573865,-0.0107,0.0176,0.0258,0.033
5.578942,-0.0296,0.0154,0.0302,0.045
5.584950,-0.0389,0.0179,0.0347,0.055
5.588166,-0.0482,0.0132,0.0368,0.062
5.593521,-0.0599,0.0132,0.0317,0.069
5.598531,-0.0501,0.0203,0.0173,0.057
5.602989,-0.0310,0.0108,0.0124,0.035
5.606812,-0.0145,0.0155,0.0147,0.026
5.611401,0.0018,0.0132,0.0075,0.015
5.616589,0.0110,0.0084,0.0028,0.014
5.620858,0.0130,0.0154,0.0076,0.022
5.626379,0.0294,0.0129,0.0075,0.033
5.630699,0.0339,0.0035,-0.0020,0.034
5.638612,0.0336,0.0012,-0.0139,0.036
5.639680,0.0359,0.0084,-0.0162,0.040
5.645000,0.0310,0.0108,-0.0162,0.037
5.649016,0.0191,0.0061,-0.0090,0.022
5.654256,0.0004,-0.0033,-0.0043,0.005
5.659367,-0.0064,0.0016,-0.0020,0.007
5.663622,-0.0131,-0.0007,0.0051,0.014
5.668663,-0.0176,-0.0052,0.0145,0.023
5.673498,-0.0292,-0.0121,0.0095,0.033
5.677070,-0.0361,-0.0190,0.0047,0.041
5.682174,-0.0359,-0.0164,0.0094,0.041
5.686877,-0.0453,-0.0066,0.0070,0.046
5.691892,-0.0548,-0.0088,0.0117,0.057
5.696057,-0.0666,-0.0181,0.0164,0.071
5.701548,-0.0618,-0.0155,0.0045,0.064
5.705921,-0.0596,-0.0153,-0.0168,0.064
5.712009,-0.0599,-0.0198,-0.0118,0.064
5.715033,-0.0508,-0.0099,0.0004,0.052
5.719279,-0.0394,-0.0096,-0.0090,0.042
5.724841,-0.0234,-0.0022,-0.0159,0.028
5.732133,-0.0028,0.0147,-0.0275,0.031
5.734268,0.0175,0.0124,-0.0271,0.035
5.739137,0.0283,0.0174,-0.0172,0.037
5.745135,0.0272,0.0222,-0.0169,0.039
5.748252,0.0238,0.0248,-0.0167,0.038
5.752837,0.0230,0.0320,-0.0117,0.041
5.756624,0.0200,0.0274,-0.0140,0.037
5.762283,0.0123,0.0205,-0.0139,0.028
5.766767,0.0024,0.0255,-0.0162,0.030
5.770739,-0.0026,0.0305,-0.0137,0.034
5.776284,0.0045,0.0260,-0.0042,0.027
5.780433,-0.0097,0.0263,0.0005,0.028
5.785079,-0.0287,0.0265,0.0099,0.040
5.789556,-0.0309,0.0173,0.0192,0.040
5.795069,-0.0308,0.0177,0.0261,0.044
5.799072,-0.0356,0.0204,0.0283,0.050
5.804034,-0.0429,0.0111,0.0257,0.051
5.808557,-0.0360,-0.0005,0.0255,0.044
5.813163,-0.0293,-0.0002,0.0230,0.037
5.818034,-0.0178,0.0072,0.0206,0.028
5.823025,-0.0042,0.0050,0.0205,0.022
5.831247,0.0021,0.0027,0.0133,0.014
5.832200,0.0108,0.0076,-0.0056,0.014
5.839401,0.0196,0.0054,-0.0078,0.022
5.842665,0.0309,0.0055,-0.0053,0.032
5.846481,0.0375,0.0105,-0.0195,0.044
5.851521,0.0465,0.0107,-0.0147,0.050
5.855550,0.0438,0.0110,0.0020,0.045
5.860774,0.0319,0.0138,-0.0029,0.035
5.864616,0.0178,0.0165,-0.0102,0.026
5.869176,0.0087,0.0264,-0.0127,0.031
5.873807,0.0021,0.0338,-0.0200,0.039
5.878580,-0.0045,0.0317,-0.0152,0.035
5.884354,0.0007,0.0413,0.0013,0.041
5.888563,-0.0062,0.0412,0.0178,0.045
5.894557,-0.0107,0.0220,0.0295,0.038
5.897808,-0.0152,0.0055,0.0149,0.022
5.902306,-0.0197,-0.0037,0.0147,0.025
5.906761,-0.0241,-0.0035,0.0216,0.033
5.911349,-0.0214,-0.0056,0.0119,0.025
5.916176,-0.0044,-0.0078,0.0117,0.015
5.920946,0.0031,-0.0029,0.0091,0.010
5.925932,-0.0059,-0.0029,0.0090,0.011
5.930663,-0.0097,-0.0078,0.0135,0.018
5.938944,-0.0107,-0.0080,0.0108,0.017
5.939903,-0.0020,-0.0081,0.0104,0.013
5.945562,0.0065,-0.0177,0.0148,0.024
5.949009,0.0027,-0.0223,0.0168,0.028
5.953848,0.0032,-0.0125,0.0356,0.038
5.958491,-0.0063,0.0067,0.0495,0.050
5.962889,-0.0162,0.0304,0.0278,0.044
5.968256,-0.0191,0.0444,0.0182,0.052
5.972516,-0.0245,0.0416,0.0087,0.049
5.978140,-0.0132,0.0199,-0.0196,0.031
5.982118,-0.0162,-0.0040,-0.0502,0.053
5.986420,-0.0285,-0.0157,-0.0544,0.063
5.992649,-0.0263,-0.0367,-0.0326,0.056
5.996827,-0.0311,-0.0481,-0.0204,0.061
6.000898,-0.0311,-0.0546,-0.0084,0.063
6.005306,-0.0287,-0.0588,-0.0035,0.066
6.010317,-0.0168,-0.0488,0.0013,0.052
6.015592,0.0022,-0.0485,0.0061,0.049
6.020124,0.0115,-0.0458,0.0132,0.049
6.023800,0.0114,-0.0383,0.0131,0.042
6.029373,-0.0054,-0.0236,-0.0084,0.026
6.033593,-0.0292,-0.0044,-0.0059,0.030
6.038549,-0.0410,0.0077,0.0036,0.042
6.047177,-0.0503,0.0126,0.0155,0.054
6.048135,-0.0431,0.0269,0.0320,0.060
6.052713,-0.0313,0.0362,0.0389,0.062
6.056798,-0.0173,0.0359,0.0340,0.052
6.061617,-0.0082,0.0332,0.0267,0.043
6.066581,-0.0015,0.0305,0.0218,0.038
6.070925,0.0123,0.0325,0.0075,0.036
6.075891,0.0215,0.0369,-0.0067,0.043
6.080262,0.0310,0.0413,-0.0186,0.055
6.086213,0.0334,0.0505,-0.0280,0.067
6.089559,0.0265,0.0478,-0.0326,0.064
6.094895,0.0247,0.0284,-0.0373,0.053
6.098698,0.0206,0.0140,-0.0253,0.035
6.103682,0.0142,0.0163,-0.0158,0.027
6.109525,0.0079,0.0162,-0.0111,0.021
6.113453,0.0039,0.0089,-0.0040,0.010
6.117845,-0.0051,0.0017,-0.0018,0.006
6.122771,-0.0021,0.0018,-0.0137,0.014
6.130348,-0.0017,0.0020,-0.0256,0.026
6.131547,-0.0131,0.0046,-0.0232,0.027
6.139546,-0.0150,0.0144,-0.0255,0.033
6.141881,-0.0002,0.0147,-0.0231,0.027
6.146231,0.0003,0.0103,-0.0041,0.011
6.151143,-0.0158,-0.0013,0.0148,0.022
6.154979,-0.0223,0.0038,0.0335,0.040
6.160437,-0.0312,0.0135,0.0568,0.066
6.165902,-0.0448,0.0136,0.0776,0.091
6.169178,-0.0559,0.0229,0.0674,0.091
6.173690,-0.0624,0.0322,0.0525,0.088
6.178538,-0.0665,0.0318,0.0378,0.083
6.184382,-0.0684,0.0268,0.0185,0.076
6.188002,-0.0632,0.0312,0.0089,0.071
6.194522,-0.0510,0.0403,-0.0077,0.065
6.197768,-0.0366,0.0423,-0.0123,0.057
6.203349,-0.0270,0.0395,-0.0169,0.051
6.206916,-0.0056,0.0439,-0.0191,0.048
6.211855,0.0204,0.0316,-0.0094,0.039
6.216048,0.0416,0.0147,-0.0093,0.045
6.220994,0.0556,0.0123,-0.0211,0.061
6.226319,0.0626,0.0122,-0.0139,0.065
6.230954,0.0720,0.0098,-0.0091,0.073
6.235038,0.0720,0.0075,-0.0116,0.073
6.239552,0.0745,-0.0019,-0.0093,0.075
6.244658,0.0795,-0.0184,-0.0118,0.082
6.249380,0.0655,-0.0181,-0.0001,0.068
6.253721,0.0421,-0.0154,0.0068,0.045
6.259341,0.0285,-0.0200,0.0089,0.036
6.262999,0.0078,-0.0245,0.0134,0.029
6.268277,-0.0151,-0.0220,0.0179,0.032
6.272659,-0.0356,-0.0242,0.0271,0.051
6.277591,-0.0512,-0.0289,0.0338,0.068
6.282125,-0.0525,-0.0240,0.0263,0.063
6.286991,-0.0564,-0.0144,0.0189,0.061
6.292485,-0.0602,-0.0097,0.0211,0.065
6.296500,-0.0594,-0.0074,0.0232,0.064
6.301395,-0.0587,-0.0052,0.0159,0.061
6.305478,-0.0556,-0.0172,0.0087,0.059
6.310770,-0.0454,-0.0102,0.0062,0.047
6.314833,-0.0259,0.0015,0.0109,0.028
6.319134,-0.0065,-0.0083,0.0037,0.011
6.323733,-0.0015,-0.0084,-0.0058,0.010
6.329263,0.0036,0.0009,-0.0058,0.007
6.334537,0.0158,0.0054,-0.0034,0.017
6.339438,0.0161,0.0004,-0.0082,0.018
6.343273,0.0142,0.0097,-0.0129,0.022
6.348173,0.0195,0.0213,-0.0106,0.031
6.353510,0.0178,0.0210,-0.0059,0.028
6.356512,0.0066,0.0088,-0.0107,0.015
6.361105,-0.0069,0.0109,-0.0108,0.017
6.367592,-0.0084,0.0178,-0.0013,0.020
6.371022,-0.0004,0.0152,0.0081,0.017
6.376329,-0.0021,0.0077,0.0126,0.015
6.380396,-0.0038,0.0075,0.0053,0.010
6.386004,-0.0079,0.0145,0.0075,0.018
6.389758,-0.0121,0.0166,0.0122,0.024
6.394345,-0.0164,0.0163,0.0191,0.030
6.398676,-0.0207,0.0135,0.0189,0.031
6.403789,-0.0177,0.0156,0.0093,0.025
6.408463,-0.0077,0.0105,-0.0004,0.013
6.412822,-0.0120,0.0125,-0.0028,0.018
6.417906,-0.0067,0.0122,0.0020,0.014
6.422361,0.0033,0.0142,0.0043,0.015
6.429965,0.0015,0.0234,0.0018,0.023
6.431345,0.0068,0.0230,0.0017,0.024
6.439203,0.0097,0.0201,-0.0008,0.022
6.441423,-0.0040,0.0127,0.0063,0.015
6.446868,-0.0056,0.0076,0.0132,0.016
6.450993,-0.0025,0.0120,0.0059,0.014
6.454860,-0.0088,0.0141,0.0010,0.017
6.461040,-0.0152,0.0138,0.0056,0.021
6.464745,-0.0215,0.0182,0.0031,0.028
6.469134,-0.0207,0.0203,0.0030,0.029
6.473562,-0.0294,0.0176,0.0028,0.034
6.478893,-0.0334,0.0150,0.0051,0.037
6.483429,-0.0207,0.0100,0.0097,0.025
6.488635,-0.0152,0.0073,0.0001,0.017
6.493140,-0.0170,0.0047,-0.0118,0.021
6.497481,-0.0140,-0.0027,-0.0047,0.015
6.503572,-0.0062,-0.0052,0.0071,0.011
6.507108,0.0062,-0.0006,0.0070,0.009
6.511707,0.0258,-0.0032,-0.0003,0.026
6.516900,0.0406,-0.0058,0.0020,0.041
6.521361,0.0436,-0.0084,0.0137,0.046
6.528782,0.0466,-0.0063,0.0135,0.049
6.530560,0.0451,0.0053,0.0179,0.049
6.538207,0.0342,0.0167,0.0366,0.053
6.539473,0.0163,0.0257,0.0455,0.055
6.548795,-0.0063,0.0298,0.0545,0.062
6.549827,-0.0241,0.0220,0.0634,0.071
6.553958,-0.0421,0.0141,0.0581,0.073
6.558287,-0.0673,0.0181,0.0505,0.086
6.562609,-0.0853,0.0195,0.0311,0.093
6.569480,-0.0796,0.0138,0.0072,0.081
6.572061,-0.0694,0.0011,-0.0165,0.071
6.577032,-0.0618,-0.0091,-0.0375,0.073
6.581213,-0.0473,-0.0168,-0.0560,0.075
6.586598,-0.0306,-0.0195,-0.0554,0.066
6.591274,-0.0188,-0.0151,-0.0453,0.051
6.595798,-0.0001,-0.0176,-0.0543,0.057
6.601184,0.0210,-0.0153,-0.0513,0.058
6.604987,0.0277,-0.0083,-0.0366,0.047
6.610566,0.0345,-0.0060,-0.0243,0.043
6.614635,0.0317,0.0034,-0.0265,0.041
6.618870,0.0363,0.0080,-0.0239,0.044
6.623608,0.0315,0.0126,-0.0166,0.038
6.628502,0.0149,0.0221,-0.0141,0.030
6.633629,0.0127,0.0172,-0.0141,0.026
6.638492,0.0033,0.0148,-0.0140,0.021
6.643894,-0.0130,0.0053,-0.0140,0.020
6.649388,-0.0222,-0.0018,-0.0092,0.024
6.652541,-0.0242,0.0078,0.0050,0.026
6.656726,-0.0285,-0.0017,0.0073,0.030
6.662025,-0.0306,-0.0112,0.0025,0.033
6.667692,-0.0302,-0.0111,0.0001,0.032
6.670740,-0.0322,-0.0133,-0.0094,0.036
6.676058,-0.0295,-0.0108,-0.0046,0.032
6.679834,-0.0315,-0.0011,-0.0023,0.032
6.686130,-0.0337,0.0037,-0.0046,0.034
6.690539,-0.0406,0.0037,0.0002,0.041
6.695035,-0.0355,0.0062,-0.0070,0.037
6.698571,-0.0306,0.0064,-0.0259,0.041
6.704367,-0.0329,0.0089,-0.0352,0.049
6.708901,-0.0210,0.0092,-0.0326,0.040
6.712667,-0.0138,0.0048,-0.0300,0.033
6.717982,-0.0162,0.0075,-0.0203,0.027
6.722413,-0.0091,0.0150,-0.0130,0.022
6.730327,-0.0068,0.0177,0.0013,0.019
6.731385,-0.0164,0.0204,0.0059,0.027
6.740192,-0.0236,0.0254,0.0035,0.035
6.741088,-0.0166,0.0137,0.0129,0.025
6.746558,-0.0072,0.0117,0.0152,0.020
6.751009,-0.0123,0.0286,0.0150,0.035
6.754699,-0.0293,0.0263,0.0221,0.045
6.759644,-0.0343,0.0263,0.0148,0.046
6.764746,-0.0418,0.0311,0.0124,0.054
6.770058,-0.0421,0.0215,0.0171,0.050
6.773453,-0.0258,0.0144,0.0147,0.033
6.779127,-0.0122,0.0145,0.0029,0.019
6.784270,0.0012,0.0170,0.0006,0.017
6.787777,0.0099,0.0194,-0.0064,0.023
6.793059,0.0162,0.0099,-0.0110,0.022
6.797267,0.0249,0.0077,-0.0132,0.029
6.802035,0.0265,0.0151,-0.0177,0.035
6.807613,0.0305,0.0128,-0.0128,0.035
6.811228,0.0371,0.0035,-0.0103,0.039
6.816181,0.0365,-0.0057,-0.0102,0.038
6.820815,0.0290,-0.0006,-0.0054,0.029
6.826485,0.0287,-0.0003,0.0088,0.030
6.829933,0.0260,0.0047,0.0158,0.031
6.838434,0.0138,0.0145,0.0109,0.023
6.839311,0.0089,0.0099,-0.0011,0.013
6.848253,0.0015,0.0029,0.0036,0.005
6.849172,0.0038,0.0055,0.0131,0.015
6.853787,-0.0059,-0.0015,0.0154,0.017
6.858337,-0.0227,-0.0108,0.0129,0.028
6.863309,-0.0275,-0.0129,0.0104,0.032
6.868337,-0.0322,-0.0078,0.0056,0.034
6.872530,-0.0416,-0.0052,0.0031,0.042
6.876816,-0.0510,-0.0121,0.0102,0.053
6.881612,-0.0532,-0.0142,0.0173,0.058
6.886072,-0.0554,-0.0139,0.0077,0.058
6.890996,-0.0506,-0.0208,-0.0066,0.055
6.895585,-0.0411,-0.0180,-0.0017,0.045
6.901258,-0.0366,-0.0154,0.0031,0.040
6.905425,-0.0321,-0.0175,-0.0016,0.037
6.910850,-0.0182,-0.0124,-0.0062,0.023
6.914074,-0.0092,-0.0050,-0.0061,0.012
6.919394,-0.0074,-0.0001,-0.0035,0.008
6.924365,-0.0033,-0.0070,-0.0010,0.008
6.928382,0.0055,-0.0043,-0.0080,0.011
6.933914,0.0144,0.0079,-0.0079,0.018
6.938739,0.0160,0.0153,-0.0101,0.024
6.942921,0.0129,0.0156,-0.0171,0.026
6.947648,0.0122,0.0086,-0.0098,0.018
6.953716,0.0139,0.0064,-0.0073,0.017
6.956434,0.0133,0.0114,-0.0096,0.020
6.961485,0.0031,0.0188,-0.0070,0.020
6.967592,-0.0021,0.0166,-0.0022,0.017
6.971293,-0.0026,0.0145,0.0026,0.015
6.976352,-0.0007,0.0147,0.0074,0.016
6.980184,-0.0108,0.0196,0.0050,0.023
6.986655,-0.0208,0.0103,0.0002,0.023
6.989156,-0.0094,0.0034,0.0051,0.011
6.994772,-0.0052,0.0108,-0.0020,0.012
6.998420,-0.0011,0.0086,-0.0019,0.009
7.003991,0.0053,0.0017,0.0100,0.011
7.009172,0.0046,0.0019,0.0101,0.011
7.013204,-0.0032,0.0092,0.0077,0.012
7.017957,-0.0060,0.0117,0.0029,0.013
7.022710,-0.0112,-0.0001,-0.0041,0.012
7.027010,-0.0140,-0.0022,0.0007,0.014
7.031376,-0.0190,0.0052,0.0031,0.020
7.038412,-0.0287,0.0125,0.0007,0.031
7.041774,-0.0289,0.0173,0.0079,0.035
7.048692,-0.0315,0.0174,0.0126,0.038
7.051472,-0.0435,0.0103,0.0102,0.046
7.055082,-0.0436,0.0105,0.0078,0.046
7.060194,-0.0390,0.0177,-0.0017,0.043
7.064232,-0.0321,0.0106,0.0055,0.034
7.069555,-0.0348,0.0036,0.0150,0.038
7.073229,-0.0280,0.0062,0.0079,0.030
7.078415,-0.0117,0.0040,0.0150,0.019
7.083965,0.0044,0.0019,0.0197,0.020
7.088147,0.0324,0.0069,0.0243,0.041
7.092593,0.0411,0.0069,0.0195,0.046
7.097085,0.0428,0.0118,0.0146,0.047
7.102054,0.0494,0.0213,0.0264,0.060
7.106573,0.0537,0.0140,0.0261,0.061
7.111500,0.0439,0.0187,0.0282,0.055
7.116037,0.0271,0.0329,0.0351,0.055
7.120702,0.0056,0.0303,0.0395,0.050
7.126640,-0.0089,0.0252,0.0464,0.053
7.129999,-0.0304,0.0177,0.0532,0.064
7.134640,-0.0425,0.0174,0.0481,0.067
7.139170,-0.0452,0.0074,0.0218,0.051
7.147435,-0.0503,-0.0120,0.0028,0.052
7.148675,-0.0531,-0.0146,-0.0207,0.059
7.159424,-0.0511,-0.0076,-0.0417,0.066
7.160448,-0.0445,-0.0100,-0.0435,0.063
7.163439,-0.0427,-0.0218,-0.0548,0.073
7.167937,-0.0219,-0.0310,-0.0613,0.072
7.172796,-0.0013,-0.0259,-0.0535,0.059
7.177557,0.0121,-0.0255,-0.0339,0.044
7.181417,0.0184,-0.0133,-0.0264,0.035
7.186039,0.0223,0.0013,-0.0213,0.031
7.191849,0.0311,-0.0009,-0.0139,0.034
7.196188,0.0162,0.0113,-0.0114,0.023
7.201340,-0.0009,0.0210,-0.0137,0.025
7.204648,0.0011,0.0117,-0.0183,0.022
7.209989,0.0031,0.0049,-0.0134,0.015
7.214108,-0.0164,0.0125,0.0009,0.021
7.219155,-0.0285,0.0152,0.0081,0.033
7.223952,-0.0265,0.0131,0.0033,0.030
7.228785,-0.0268,0.0205,0.0009,0.034
7.233167,-0.0271,0.0255,0.0033,0.037
7.237941,-0.0322,0.0137,0.0033,0.035
7.242617,-0.0277,0.0022,-0.0038,0.028
7.247078,-0.0185,0.0049,-0.0013,0.019
7.252158,-0.0165,0.0076,0.0035,0.019
7.262813,-0.0121,0.0102,0.0035,0.016
7.263616,0.0019,0.0104,0.0082,0.013
7.266066,0.0085,0.0082,0.0082,0.014
7.270603,0.0057,0.0061,0.0058,0.010
7.275435,0.0028,0.0015,0.0058,0.007
7.279340,0.0000,0.0066,-0.0061,0.009
7.285368,0.0068,0.0189,-0.0061,0.021
7.289013,0.0183,0.0168,-0.0084,0.026
7.294316,0.0298,0.0100,-0.0108,0.033
7.298734,0.0294,0.0080,-0.0013,0.031
7.303233,0.0243,0.0131,0.0011,0.028
7.309066,0.0194,0.0230,0.0033,0.030
7.312556,0.0122,0.0184,0.0174,0.028
7.317277,-0.0020,0.0092,0.0315,0.033
7.322072,-0.0233,0.0024,0.0240,0.033
7.326934,-0.0325,0.0003,0.0094,0.034
7.331576,-0.0416,0.0077,0.0140,0.045
7.335928,-0.0532,0.0080,0.0186,0.057
7.341783,-0.0576,0.0011,0.0161,0.060
7.348415,-0.0621,-0.0011,0.0088,0.063
7.350566,-0.0667,0.0015,0.0135,0.068
7.356020,-0.0595,-0.0007,0.0230,0.064
7.362534,-0.0454,-0.0052,0.0157,0.048
7.364194,-0.0290,-0.0026,0.0038,0.029
7.368645,-0.0129,0.0023,-0.0056,0.014
7.373830,0.0007,0.0072,-0.0054,0.009
7.377962,0.0237,0.0026,-0.0076,0.025
7.382552,0.0369,-0.0067,-0.0122,0.039
7.387144,0.0289,-0.0089,-0.0120,0.032
7.392637,0.0329,0.0008,-0.0023,0.033
7.397072,0.0464,0.0104,0.0002,0.048
7.401207,0.0528,0.0106,-0.0045,0.054
7.406424,0.0498,0.0155,-0.0093,0.053
7.410818,0.0540,0.0085,-0.0140,0.056
7.415469,0.0606,0.0110,-0.0115,0.063
7.420050,0.0459,0.0136,-0.0020,0.048
7.424900,0.0338,0.0114,0.0027,0.036
7.429830,0.0266,0.0115,0.0026,0.029
7.435731,0.0076,0.0068,-0.0046,0.011
7.439165,-0.0066,0.0021,0.0025,0.007
7.445149,-0.0183,-0.0001,0.0190,0.026
7.448363,-0.0301,-0.0071,0.0213,0.038
7.452946,-0.0395,-0.0141,0.0235,0.048
7.459119,-0.0440,-0.0069,0.0280,0.053
7.463508,-0.0391,-0.0092,0.0183,0.044
7.468412,-0.0342,-0.0115,0.0040,0.036
7.471877,-0.0341,0.0052,0.0064,0.035
7.476772,-0.0316,0.0028,0.0064,0.032
7.480982,-0.0363,0.0028,0.0040,0.037
7.485999,-0.0409,0.0147,0.0016,0.043
7.490937,-0.0336,0.0123,0.0016,0.036
7.495546,-0.0239,0.0051,0.0087,0.026
7.499962,-0.0262,0.0028,0.0087,0.028
7.504488,-0.0214,0.0170,0.0015,0.027
7.509878,-0.0093,0.0075,0.0014,0.012
7.514459,-0.0069,-0.0044,0.0014,0.008
7.518983,0.0003,0.0075,0.0038,0.008
7.523674,0.0004,0.0075,0.0014,0.008
7.528477,-0.0021,0.0004,-0.0058,0.006
7.533097,0.0098,0.0099,0.0038,0.014
7.537241,0.0074,0.0263,0.0109,0.029
7.542243,-0.0022,0.0237,-0.0011,0.024
7.546962,0.0002,0.0141,0.0037,0.015
7.551384,0.0120,0.0186,0.0060,0.023
7.557320,0.0214,0.0160,0.0131,0.030
7.560741,0.0212,0.0135,0.0083,0.026
7.566654,0.0282,0.0299,-0.0013,0.041
7.570313,0.0352,0.0248,0.0011,0.043
7.575231,0.0303,0.0198,0.0034,0.036
7.579634,0.0302,0.0241,0.0034,0.039
7.584983,0.0303,0.0189,-0.0014,0.036
7.588857,0.0281,0.0210,-0.0014,0.035
7.593490,0.0236,0.0206,-0.0015,0.031
7.598396,0.0122,0.0179,-0.0016,0.022
7.603544,-0.0014,0.0200,-0.0064,0.021
7.608039,-0.0076,0.0149,-0.0065,0.018
7.612214,-0.0067,0.0052,-0.0043,0.009
7.617275,-0.0129,0.0050,0.0027,0.014
7.622593,-0.0239,0.0071,0.0168,0.030
7.626985,-0.0325,0.0092,0.0237,0.041
7.630974,-0.0505,0.0064,0.0282,0.058
7.636084,-0.0591,-0.0034,0.0303,0.066
7.640788,-0.0511,-0.0013,0.0158,0.053
7.646141,-0.0455,0.0007,0.0085,0.046
7.650978,-0.0305,0.0006,-0.0035,0.031
7.657449,-0.0203,0.0074,-0.0130,0.025
7.659910,-0.0030,0.0072,-0.0059,0.010
7.663859,0.0190,-0.0002,0.0012,0.019
7.668922,0.0361,0.0020,0.0059,0.037
7.673434,0.0509,0.0088,0.0081,0.052
7.678696,0.0514,0.0084,0.0150,0.054
7.683501,0.0356,0.0104,0.0289,0.047
7.687908,0.0294,0.0219,0.0356,0.051
7.691937,0.0209,0.0285,0.0351,0.050
7.697050,-0.0020,0.0303,0.0418,0.052
7.701623,-0.0178,0.0248,0.0580,0.066
7.706180,-0.0338,0.0288,0.0623,0.076
7.710730,-0.0497,0.0231,0.0428,0.070
7.716057,-0.0705,0.0055,0.0165,0.073
7.720719,-0.0747,-0.0048,-0.0001,0.075
7.724928,-0.0671,-0.0008,-0.0213,0.070
7.729374,-0.0644,-0.0039,-0.0471,0.080
7.736723,-0.0499,-0.0116,-0.0608,0.079
7.739924,-0.0308,-0.0120,-0.0672,0.075
7.744126,-0.0165,-0.0123,-0.0665,0.070
7.747937,0.0024,-0.0101,-0.0588,0.060
7.752978,0.0189,-0.0125,-0.0487,0.054
7.757578,0.0307,-0.0031,-0.0364,0.048
7.762182,0.0426,0.0016,-0.0196,0.047
