time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.621591,-0.2196,0.2365,-0.6238,0.702
0.627092,0.0621,0.1634,-0.7394,0.760
0.631267,0.4208,0.0432,-0.7958,0.901
0.635721,0.8436,-0.1363,-0.7442,1.133
0.640669,1.1430,-0.3480,-0.5682,1.323
0.645204,1.1576,-0.5335,-0.4578,1.354
0.650117,0.8978,-0.6009,-0.6058,1.239
0.654590,0.6103,-0.5423,-0.8062,1.147
0.659614,0.4830,-0.4102,-0.8459,1.057
0.664013,0.4371,-0.2336,-0.7501,0.899
0.668413,0.3626,-0.0872,-0.5215,0.641
0.673547,0.2997,0.0046,-0.1573,0.338
0.677878,0.3648,0.0603,0.2404,0.441
0.683159,0.5691,0.0959,0.6248,0.851
0.687145,0.7968,0.1204,0.9897,1.276
0.692668,0.9088,0.1120,1.2399,1.541
0.696561,0.8553,0.0590,1.3348,1.586
0.702306,0.7011,-0.0143,1.2839,1.463
0.706498,0.5450,-0.0597,1.0990,1.228
0.710775,0.4321,-0.0598,0.8165,0.926
0.715694,0.3865,-0.0142,0.4923,0.626
0.720332,0.4148,0.0341,0.1792,0.453
0.725305,0.4902,0.0558,-0.0793,0.500
0.729661,0.5762,0.0482,-0.2514,0.630
0.734525,0.6145,0.0063,-0.3385,0.702
0.738857,0.5997,-0.0390,-0.3518,0.696
0.743695,0.5528,-0.0544,-0.2859,0.625
0.748394,0.4566,-0.0233,-0.1522,0.482
0.753291,0.3016,0.0470,0.0276,0.306
0.758035,0.1092,0.1137,0.2035,0.257
0.762584,-0.1034,0.1581,0.3441,0.393
0.767824,-0.2929,0.1897,0.4513,0.570
0.771539,-0.4086,0.1875,0.5461,0.707
0.777478,-0.4692,0.1396,0.6183,0.789
0.781199,-0.4861,0.0749,0.6599,0.823
0.785798,-0.4520,0.0009,0.6492,0.791
0.790761,-0.3642,-0.0849,0.5952,0.703
0.795485,-0.2369,-0.1707,0.5407,0.615
0.799840,-0.1202,-0.2399,0.5378,0.601
0.805234,-0.0114,-0.2591,0.6051,0.658
0.809648,0.1113,-0.2291,0.7344,0.777
0.813759,0.2528,-0.1955,0.8704,0.927
0.818655,0.4060,-0.1658,0.9695,1.064
0.823564,0.5352,-0.1424,1.0553,1.192
0.827804,0.6263,-0.1399,1.0942,1.268
0.832827,0.6627,-0.1961,1.0453,1.253
0.837059,0.6542,-0.2916,0.9133,1.161
0.842849,0.6060,-0.3662,0.7271,1.015
0.846584,0.5109,-0.4026,0.5010,0.821
0.852672,0.3932,-0.3981,0.2952,0.633
0.855926,0.2480,-0.3688,0.1289,0.463
0.860996,0.0804,-0.2977,-0.0169,0.309
0.865253,-0.0858,-0.2109,-0.1446,0.270
0.870110,-0.2550,-0.1460,-0.2493,0.385
0.875173,-0.4177,-0.1028,-0.3407,0.549
0.879622,-0.5380,-0.0909,-0.3733,0.661
0.884582,-0.5611,-0.1079,-0.3089,0.650
0.888980,-0.4992,-0.1161,-0.1952,0.548
0.895445,-0.3887,-0.1205,-0.0680,0.413
0.898650,-0.2850,-0.1454,0.0586,0.325
0.903220,-0.2216,-0.1721,0.1612,0.324
0.907488,-0.1990,-0.1912,0.2493,0.372
0.912163,-0.2099,-0.2076,0.3426,0.452
0.917121,-0.2237,-0.2024,0.4365,0.531
0.921471,-0.2262,-0.1879,0.5313,0.607
0.927148,-0.2270,-0.1737,0.6511,0.711
0.930940,-0.2263,-0.1815,0.7457,0.800
0.935944,-0.2217,-0.1946,0.7766,0.831
0.940329,-0.1795,-0.2033,0.7606,0.808
0.945142,-0.1166,-0.2198,0.7072,0.750
0.950013,-0.0663,-0.2345,0.6427,0.687
0.954506,-0.0215,-0.2354,0.5715,0.618
0.959037,0.0445,-0.2298,0.4934,0.546
0.965541,0.1102,-0.2152,0.4443,0.506
0.968250,0.1588,-0.1868,0.4046,0.473
0.973373,0.1930,-0.1614,0.3480,0.429
0.984310,0.2129,-0.1317,0.2695,0.368
0.984914,0.2209,-0.0928,0.1714,0.295
0.987677,0.1933,-0.0469,0.0514,0.205
0.991890,0.1565,-0.0108,-0.0547,0.166
0.996845,0.1702,0.0252,-0.1253,0.213
1.004105,0.1961,0.0612,-0.1866,0.278
1.006252,0.2055,0.0782,-0.2627,0.343
1.010927,0.1891,0.0740,-0.3536,0.408
1.015160,0.1278,0.0417,-0.4497,0.469
1.020401,0.0408,-0.0041,-0.5318,0.533
1.024563,-0.0335,-0.0370,-0.5926,0.595
1.029953,-0.0858,-0.0642,-0.6272,0.636
1.035709,-0.1447,-0.0664,-0.6188,0.639
1.039202,-0.2104,-0.0604,-0.5887,0.628
1.044988,-0.2661,-0.0701,-0.5513,0.616
1.048120,-0.3050,-0.0766,-0.5183,0.606
1.052910,-0.3245,-0.0725,-0.4967,0.598
1.057257,-0.3394,-0.0628,-0.4862,0.596
1.063526,-0.3450,-0.0501,-0.4509,0.570
1.067363,-0.3246,-0.0395,-0.3550,0.483
1.071511,-0.2568,-0.0051,-0.1892,0.319
1.076649,-0.1633,0.0241,0.0129,0.166
1.081009,-0.0753,0.0215,0.2009,0.216
1.086295,0.0051,-0.0010,0.3337,0.334
1.090219,0.0516,-0.0268,0.4043,0.408
1.095407,0.0809,-0.0558,0.4389,0.450
1.100458,0.0908,-0.0593,0.4374,0.451
1.106555,0.0881,-0.0393,0.4015,0.413
1.109405,0.0830,-0.0129,0.3323,0.343
1.114152,0.0566,0.0249,0.2420,0.250
1.118925,0.0116,0.0596,0.1235,0.138
1.123558,-0.0282,0.0892,-0.0203,0.096
1.128245,-0.0511,0.1185,-0.1844,0.225
1.132660,-0.0690,0.1264,-0.3825,0.409
1.137142,-0.0987,0.1276,-0.6024,0.624
1.142353,-0.1541,0.1391,-0.8246,0.850
1.146447,-0.2257,0.1421,-1.0182,1.053
1.152541,-0.2847,0.1534,-1.1879,1.231
1.155863,-0.3265,0.1707,-1.3197,1.370
1.161316,-0.3394,0.1844,-1.3664,1.420
1.165707,-0.3215,0.2063,-1.3427,1.396
1.170700,-0.2800,0.2340,-1.2895,1.340
1.175190,-0.2011,0.2551,-1.1763,1.220
1.179477,-0.0923,0.2623,-0.9917,1.030
1.184058,0.0295,0.2650,-0.7864,0.830
1.188707,0.1406,0.2464,-0.6058,0.669
1.195466,0.2433,0.2138,-0.4521,0.556
1.198353,0.3402,0.1694,-0.3349,0.507
1.203360,0.4195,0.1372,-0.2754,0.520
1.207559,0.4483,0.1216,-0.2662,0.535
1.212452,0.4577,0.1155,-0.2831,0.550
1.217292,0.4646,0.1473,-0.3281,0.588
1.221882,0.4452,0.1884,-0.4221,0.642
1.227540,0.3929,0.2146,-0.5612,0.718
1.230918,0.2952,0.2366,-0.7159,0.810
1.235964,0.1808,0.2547,-0.8789,0.933
1.240294,0.0690,0.2740,-1.0527,1.090
1.245244,-0.0041,0.2829,-1.1438,1.178
1.250085,-0.0171,0.2811,-1.0666,1.103
1.255030,-0.0036,0.2995,-0.8477,0.899
1.260057,0.0221,0.3425,-0.5544,0.652
1.264131,0.0431,0.3883,-0.2898,0.486
1.268951,0.0594,0.4201,-0.1088,0.438
1.273304,0.0637,0.4377,0.0079,0.442
1.278276,0.0538,0.4317,0.0651,0.440
1.283184,0.0462,0.4212,0.1085,0.437
1.287697,0.0705,0.4292,0.1513,0.461
1.292204,0.1681,0.4440,0.2703,0.546
1.298040,0.2033,0.4650,0.3592,0.622
1.308197,0.2425,0.4686,0.2316,0.576
1.309104,0.3943,0.4646,0.0731,0.614
1.310899,0.4188,0.4368,0.0712,0.609
1.315259,0.2448,0.3789,0.2058,0.496
1.320359,0.0905,0.3624,0.3324,0.500
1.325041,0.0968,0.3722,0.3489,0.519
1.329376,0.2201,0.3673,0.2850,0.514
1.335098,0.3597,0.3501,0.2695,0.570
1.338941,0.3940,0.3135,0.3174,0.595
1.344006,0.3330,0.2650,0.3837,0.573
1.347982,0.2583,0.2285,0.4543,0.570
1.352608,0.2034,0.2041,0.5264,0.600
1.357271,0.1279,0.2154,0.5855,0.637
1.362039,0.0036,0.2505,0.6242,0.673
1.367513,-0.1142,0.2617,0.6402,0.701
1.371344,-0.1902,0.2732,0.6127,0.697
1.376696,-0.2201,0.2968,0.5518,0.664
1.380639,-0.2208,0.3110,0.4814,0.614
1.385405,-0.2092,0.3088,0.4162,0.559
1.389971,-0.1857,0.3020,0.3490,0.497
1.395030,-0.1311,0.3119,0.3175,0.464
1.399762,-0.0483,0.3098,0.2997,0.434
1.404429,0.0295,0.3053,0.2435,0.392
1.409132,0.0784,0.2912,0.1635,0.343
1.413699,0.1059,0.2371,0.0574,0.266
1.418740,0.1076,0.1673,-0.0767,0.213
1.422935,0.0861,0.1177,-0.1960,0.244
1.428198,0.0441,0.0883,-0.2817,0.299
1.432289,-0.0014,0.0980,-0.3506,0.364
1.437504,-0.0576,0.1371,-0.3650,0.394
1.441939,-0.0864,0.1957,-0.3443,0.405
1.446293,-0.0597,0.2832,-0.3028,0.419
1.451418,-0.0065,0.3708,-0.2168,0.430
1.455657,0.0445,0.4321,-0.1387,0.456
1.460955,0.0932,0.4817,-0.0664,0.495
1.465124,0.1398,0.5174,0.0264,0.537
1.472034,0.1653,0.5157,0.1156,0.554
1.474655,0.1702,0.4842,0.1845,0.545
1.479434,0.1689,0.4398,0.2260,0.522
1.484077,0.1709,0.4157,0.2498,0.514
1.488289,0.1880,0.4331,0.2752,0.547
1.493233,0.2293,0.4843,0.3001,0.614
1.498161,0.2992,0.5473,0.3391,0.710
1.502580,0.4089,0.6122,0.4113,0.843
1.507041,0.5580,0.6813,0.5024,1.014
1.511748,0.7247,0.7470,0.6026,1.203
1.516571,0.8825,0.7925,0.6927,1.374
1.521198,1.0243,0.8129,0.7749,1.520
1.526465,1.1548,0.8319,0.8587,1.662
1.530602,1.2790,0.8350,0.9437,1.795
1.535644,1.3848,0.8412,1.0533,1.933
1.540000,1.4654,0.8503,1.1634,2.055
1.544793,1.5114,0.8456,1.2499,2.136
1.549356,1.5184,0.8486,1.2822,2.161
1.554341,1.4821,0.8642,1.2535,2.125
1.559050,1.3743,0.8685,1.2000,2.021
1.563540,1.2362,0.8668,1.1268,1.884
1.568441,1.0847,0.8877,1.0248,1.736
1.572903,0.9295,0.8935,0.9063,1.576
1.577571,0.8039,0.9010,0.7739,1.434
1.582219,0.6864,0.9105,0.6044,1.291
1.587043,0.5652,0.9056,0.4312,1.151
1.592518,0.4594,0.9057,0.2785,1.053
1.597024,0.3809,0.8896,0.1436,0.978
1.601701,0.3056,0.8551,0.0244,0.908
1.605536,0.2455,0.8049,-0.0887,0.846
1.610454,0.1815,0.7679,-0.1741,0.808
1.614847,0.1328,0.7584,-0.2415,0.807
1.620032,0.1158,0.7787,-0.2813,0.836
1.624354,0.1232,0.8260,-0.2866,0.883
1.628987,0.1784,0.8929,-0.2555,0.946
1.634138,0.3165,0.9718,-0.1790,1.038
1.638267,0.5201,1.0431,-0.0672,1.167
1.643129,0.7456,1.0969,0.0485,1.327
1.647833,0.9640,1.1425,0.1703,1.505
1.652498,1.1491,1.1818,0.2767,1.671
1.657148,1.2822,1.2028,0.3627,1.795
1.661768,1.3706,1.2362,0.4310,1.895
1.666637,1.4003,1.2869,0.4697,1.959
1.671023,1.3864,1.3285,0.4792,1.979
1.676361,1.3385,1.3612,0.4645,1.965
1.680512,1.2808,1.3734,0.4257,1.926
1.685411,1.2181,1.3486,0.3729,1.855
1.689894,1.1554,1.3065,0.3156,1.772
1.694859,1.1020,1.2779,0.2421,1.705
1.699569,1.0557,1.2536,0.1668,1.647
1.704029,1.0024,1.2146,0.0970,1.578
1.709242,0.9421,1.1591,0.0207,1.494
1.713168,0.8586,1.0686,-0.0526,1.372
1.718198,0.7595,0.9602,-0.1108,1.229
1.722800,0.6713,0.8703,-0.1424,1.108
1.727314,0.5939,0.7940,-0.1548,1.004
1.731833,0.5487,0.7384,-0.1623,0.934
1.736635,0.5284,0.7177,-0.1294,0.901
1.741607,0.5541,0.7172,-0.0564,0.908
1.746044,0.6275,0.7363,0.0468,0.969
1.751559,0.7336,0.7912,0.1731,1.093
1.755450,0.8696,0.8574,0.3059,1.259
1.760520,1.0276,0.9225,0.4357,1.448
1.764869,1.2048,0.9979,0.5606,1.662
1.769788,1.3652,1.0570,0.6684,1.851
1.774296,1.5109,1.0829,0.7737,2.014
1.779087,1.6707,1.0925,0.8525,2.171
1.784451,1.8703,1.0687,0.8812,2.327
1.788275,2.0973,1.0213,0.8743,2.491
1.793439,2.3586,0.9502,0.8394,2.678
1.797731,2.6467,0.8839,0.7931,2.901
1.804523,2.9352,0.8244,0.7615,3.142
1.807619,3.1991,0.7724,0.7571,3.377
1.812681,3.3485,0.7294,0.7481,3.508
1.816651,3.3261,0.6788,0.7157,3.469
1.820985,3.1350,0.6120,0.6743,3.265
1.826513,2.8237,0.5558,0.6216,2.944
1.830689,2.4382,0.5304,0.5794,2.562
1.835730,2.0342,0.5220,0.5573,2.173
1.839945,1.6406,0.5363,0.5507,1.812
1.844735,1.2744,0.5592,0.5836,1.509
1.849193,0.9623,0.5839,0.6679,1.309
1.854004,0.7113,0.6324,0.8034,1.246
1.859071,0.5286,0.6902,0.9713,1.304
1.863265,0.4523,0.7119,1.1405,1.419
1.868407,0.4821,0.6998,1.2923,1.547
1.872804,0.5937,0.6297,1.4292,1.671
1.877718,0.7870,0.5065,1.5466,1.808
1.882240,1.0713,0.3440,1.6563,2.002
1.886952,1.4294,0.1513,1.7482,2.263
1.891557,1.8301,-0.0481,1.8003,2.568
1.896220,2.1944,-0.2379,1.8381,2.872
1.901184,2.4984,-0.3754,1.8968,3.159
1.905690,2.7518,-0.4515,1.9709,3.415
1.911165,2.9307,-0.4641,2.0358,3.598
1.914727,3.0088,-0.4038,2.0908,3.686
1.919771,2.9723,-0.2899,2.0895,3.645
1.924160,2.8261,-0.1343,2.0056,3.468
1.928845,2.5872,0.0701,1.8769,3.197
1.935290,2.2748,0.3377,1.7369,2.882
1.938503,1.9082,0.6279,1.5738,2.552
1.943151,1.4994,0.8929,1.3877,2.230
1.947650,1.0869,1.1115,1.1886,1.957
1.952443,0.7040,1.2717,0.9600,1.742
1.956968,0.3458,1.3880,0.6760,1.582
1.961713,0.0075,1.4628,0.3705,1.509
1.966595,-0.1110,1.4831,0.0685,1.489
1.970972,0.7846,1.4752,-0.3216,1.702
1.976310,1.4622,1.4297,-0.6105,2.134
1.980455,0.3840,1.2509,-0.3556,1.356
1.987245,-1.0297,1.0287,-0.0842,1.458
1.989914,-1.7860,0.8884,-0.3924,2.033
1.995256,-2.1701,0.8163,-0.8861,2.482
1.999064,-2.2665,0.8557,-1.3174,2.758
2.003996,-2.2356,0.9326,-1.6020,2.904
2.008641,-2.4790,0.8873,-1.6308,3.097
2.012983,-2.9792,0.7182,-1.4858,3.406
2.017777,-3.4463,0.5288,-1.3585,3.742
2.022562,-3.6295,0.4075,-1.3653,3.899
2.027129,-3.3885,0.3967,-1.4671,3.714
2.031732,-2.9848,0.4504,-1.4775,3.361
2.036447,-2.7390,0.5035,-1.2847,3.067
2.041443,-2.5413,0.5336,-1.0184,2.789
2.045988,-2.1745,0.5375,-0.8485,2.395
2.051390,-1.6656,0.5525,-0.7774,1.919
2.055312,-1.1824,0.5661,-0.7216,1.496
2.060880,-0.8612,0.5585,-0.6671,1.224
2.064652,-0.6731,0.5155,-0.6476,1.067
2.069573,-0.5582,0.4466,-0.6944,0.997
2.074191,-0.5066,0.3808,-0.7933,1.015
2.078846,-0.5276,0.3062,-0.9040,1.091
2.083858,-0.6017,0.2232,-1.0098,1.197
2.088076,-0.7001,0.1250,-1.1086,1.317
2.094536,-0.8390,0.0194,-1.1931,1.459
2.097710,-0.9895,-0.0954,-1.2369,1.587
2.102502,-1.0988,-0.2144,-1.2429,1.673
2.106941,-1.1597,-0.3229,-1.2111,1.708
2.111581,-1.1887,-0.4233,-1.1370,1.699
2.116356,-1.1621,-0.5275,-1.0541,1.655
2.121329,-1.0681,-0.6477,-0.9769,1.586
2.126773,-0.9187,-0.7863,-0.8672,1.488
2.130443,-0.7572,-0.9172,-0.7346,1.398
2.135684,-0.6217,-1.0261,-0.6200,1.350
2.140102,-0.5052,-1.1345,-0.5542,1.360
2.144737,-0.3981,-1.2282,-0.5299,1.396
2.149003,-0.2908,-1.3023,-0.5230,1.433
2.153898,-0.2169,-1.3593,-0.5281,1.474
2.159681,-0.1908,-1.3801,-0.5476,1.497
2.163176,-0.1719,-1.3720,-0.5738,1.497
2.168230,-0.1529,-1.3325,-0.5804,1.461
2.172610,-0.1365,-1.2665,-0.5718,1.396
2.178618,-0.1201,-1.1956,-0.5505,1.322
2.181940,-0.0872,-1.1272,-0.5093,1.240
2.186731,-0.0233,-1.0780,-0.4199,1.157
2.191564,0.0498,-1.0389,-0.3015,1.083
2.197485,0.1130,-1.0099,-0.1833,1.033
2.202502,0.1520,-1.0008,-0.0510,1.014
2.205436,0.1547,-1.0022,0.0762,1.017
2.210405,0.1212,-1.0021,0.2076,1.031
2.216621,0.0563,-0.9959,0.3575,1.060
2.221064,-0.0685,-0.9642,0.5231,1.099
2.224012,-0.2554,-0.9022,0.6855,1.161
2.228770,-0.4875,-0.8430,0.8159,1.270
2.233943,-0.7406,-0.8029,0.9026,1.417
2.238204,-0.9955,-0.7745,0.9787,1.596
2.243137,-1.1922,-0.7505,1.0611,1.764
2.247525,-1.3213,-0.7235,1.1544,1.898
2.252496,-1.4020,-0.6986,1.2396,1.998
2.256802,-1.4441,-0.6781,1.2835,2.048
2.262140,-1.4548,-0.6550,1.3031,2.060
2.266536,-1.4344,-0.6367,1.3202,2.051
2.270916,-1.3854,-0.6091,1.3349,2.018
2.276576,-1.3008,-0.5723,1.3380,1.952
2.280495,-1.1999,-0.5409,1.3081,1.856
2.285414,-1.0900,-0.5152,1.2407,1.730
2.289730,-0.9927,-0.5214,1.1432,1.601
2.295082,-0.9296,-0.5426,0.9993,1.469
2.299358,-0.9124,-0.5739,0.8067,1.346
2.303837,-0.9220,-0.6078,0.5873,1.251
2.308795,-0.9223,-0.6417,0.3719,1.184
2.313474,-0.8869,-0.6850,0.1891,1.136
2.318258,-0.8324,-0.7448,0.0719,1.119
2.322665,-0.7947,-0.8185,-0.0041,1.141
2.327241,-0.7830,-0.8892,-0.0751,1.187
2.331715,-0.7902,-0.9450,-0.1390,1.240
2.336578,-0.7994,-0.9760,-0.2008,1.278
2.342829,-0.8057,-0.9775,-0.2486,1.291
2.346315,-0.8258,-0.9708,-0.2852,1.306
2.352367,-0.8405,-0.9535,-0.3057,1.307
2.355940,-0.8067,-0.9351,-0.2864,1.268
2.361670,-0.7413,-0.9304,-0.2587,1.217
2.365201,-0.6922,-0.9296,-0.2703,1.190
2.370229,-0.6761,-0.9280,-0.3187,1.192
2.375338,-0.6762,-0.9161,-0.3728,1.198
2.379659,-0.6735,-0.8890,-0.4181,1.191
2.383521,-0.6369,-0.8422,-0.4379,1.143
2.388386,-0.5617,-0.7830,-0.4465,1.062
2.393061,-0.4672,-0.7307,-0.4723,0.988
2.400816,-0.3678,-0.7069,-0.4746,0.927
2.403432,-0.2757,-0.7307,-0.4888,0.921
2.407286,-0.1788,-0.7783,-0.5604,0.976
2.412248,-0.0798,-0.8233,-0.6435,1.048
2.417658,0.0024,-0.8635,-0.7262,1.128
2.421727,0.0533,-0.8964,-0.8181,1.215
2.426435,0.0588,-0.9171,-0.8738,1.268
2.430931,0.0405,-0.9231,-0.8959,1.287
2.435584,0.0177,-0.9308,-0.9108,1.302
2.440179,0.0144,-0.9545,-0.8949,1.308
2.446829,0.0426,-0.9894,-0.8339,1.295
2.449023,0.0830,-1.0451,-0.7617,1.296
2.454472,0.1239,-1.1023,-0.6783,1.300
2.459732,0.1364,-1.1444,-0.5792,1.290
2.463451,0.1256,-1.1618,-0.4811,1.264
2.467952,0.1080,-1.1616,-0.3935,1.231
2.472633,0.0694,-1.1344,-0.2998,1.175
2.477239,0.0266,-1.0778,-0.1928,1.095
2.482913,-0.0159,-1.0183,-0.1104,1.024
2.487481,-0.0269,-0.9584,-0.0593,0.961
2.492124,0.0290,-0.9387,-0.0504,0.940
2.496995,0.1493,-1.0499,-0.0971,1.065
2.502748,0.2692,-1.2798,-0.1584,1.317
2.508321,0.3485,-1.5349,-0.1847,1.585
2.510924,0.4064,-1.7386,-0.1798,1.794
2.514892,0.4552,-1.8455,-0.0968,1.903
2.520028,0.4903,-1.8461,0.0468,1.911
2.525517,0.5045,-1.8124,0.2099,1.893
2.529540,0.4883,-1.7780,0.4168,1.890
2.534755,0.4488,-1.7142,0.6126,1.875
2.539151,0.4121,-1.6333,0.7740,1.854
2.544299,0.4114,-1.5335,0.9587,1.855
2.547800,0.4633,-1.4460,1.1429,1.901
2.553240,0.5149,-1.4047,1.2721,1.964
2.557189,0.5207,-1.3712,1.3317,1.981
2.562151,0.4522,-1.3073,1.3338,1.922
