time,gFx,gFy,gFz,TgF
0.206469323,-0.8443,-0.1625,0.4617,0.976
0.208945313,-0.8448,-0.1634,0.4624,0.977
0.211526563,-0.8455,-0.1644,0.4634,0.978
0.216522188,-0.8455,-0.1647,0.4661,0.979
0.217244896,-0.8445,-0.1647,0.4708,0.981
0.217581615,-0.8436,-0.1654,0.4749,0.982
0.221131094,-0.8443,-0.1654,0.4769,0.984
0.22243974,-0.8440,-0.1642,0.4795,0.985
0.224559167,-0.8443,-0.1637,0.4839,0.987
0.22669875,-0.8465,-0.1651,0.4876,0.991
0.233669844,-0.8497,-0.1651,0.4896,0.994
0.234350209,-0.8524,-0.1632,0.4923,0.998
0.234707969,-0.8538,-0.1632,0.4937,1.000
0.236497344,-0.8553,-0.1632,0.4942,1.001
0.242346094,-0.8545,-0.1629,0.4952,1.001
0.243025573,-0.8541,-0.1637,0.4954,1.001
0.24338724,-0.8560,-0.1627,0.4984,1.004
0.245913386,-0.8582,-0.1620,0.5011,1.007
0.247904115,-0.8602,-0.1600,0.5025,1.009
0.251133854,-0.8621,-0.1581,0.5042,1.011
0.254450104,-0.8638,-0.1571,0.5045,1.013
0.255096719,-0.8641,-0.1566,0.5050,1.013
0.258651459,-0.8648,-0.1561,0.5057,1.014
0.25934875,-0.8677,-0.1559,0.5074,1.017
0.262818594,-0.8712,-0.1561,0.5079,1.020
0.264205104,-0.8729,-0.1568,0.5069,1.021
0.267057917,-0.8738,-0.1564,0.5067,1.022
0.269455521,-0.8751,-0.1542,0.5062,1.023
0.275538594,-0.8760,-0.1527,0.5059,1.023
0.276179896,-0.8775,-0.1517,0.5055,1.024
0.276491302,-0.8777,-0.1517,0.5037,1.023
0.279031146,-0.8768,-0.1498,0.5025,1.022
0.2811875,-0.8768,-0.1476,0.5008,1.020
0.282785417,-0.8775,-0.1481,0.4991,1.020
0.285307084,-0.8770,-0.1485,0.4959,1.018
0.288061042,-0.8758,-0.1476,0.4910,1.015
0.290402344,-0.8746,-0.1490,0.4891,1.013
0.292367552,-0.8724,-0.1510,0.4891,1.011
0.295996927,-0.8704,-0.1512,0.4874,1.009
0.299719427,-0.8687,-0.1532,0.4842,1.006
0.300339427,-0.8680,-0.1529,0.4837,1.005
0.30179625,-0.8685,-0.1517,0.4817,1.005
0.304551042,-0.8687,-0.1517,0.4793,1.004
0.306152084,-0.8694,-0.1520,0.4781,1.004
0.30836974,-0.8704,-0.1522,0.4776,1.004
0.312464948,-0.8704,-0.1507,0.4769,1.004
0.317157292,-0.8721,-0.1495,0.4759,1.005
0.317775677,-0.8748,-0.1500,0.4766,1.007
0.31817,-0.8785,-0.1505,0.4771,1.011
0.320717032,-0.8809,-0.1500,0.4783,1.014
0.323034427,-0.8817,-0.1483,0.4800,1.015
0.324748177,-0.8846,-0.1478,0.4810,1.018
0.327019063,-0.8863,-0.1483,0.4852,1.021
0.333764011,-0.8875,-0.1468,0.4893,1.024
0.334400365,-0.8888,-0.1473,0.4925,1.027
0.334759896,-0.8897,-0.1498,0.4962,1.030
0.337866042,-0.8914,-0.1481,0.4991,1.032
0.339585104,-0.8912,-0.1468,0.5015,1.033
0.341948542,-0.8922,-0.1498,0.5047,1.036
0.343430417,-0.8939,-0.1517,0.5094,1.040
0.346248854,-0.8949,-0.1517,0.5135,1.043
0.348325625,-0.8958,-0.1520,0.5145,1.044
0.35072724,-0.8966,-0.1512,0.5179,1.046
0.354357709,-0.8983,-0.1520,0.5221,1.050
0.358612552,-0.8993,-0.1532,0.5250,1.052
0.359235834,-0.9000,-0.1527,0.5277,1.054
0.359792813,-0.9017,-0.1522,0.5286,1.056
0.363010365,-0.9022,-0.1520,0.5286,1.057
0.364557396,-0.9022,-0.1527,0.5308,1.058
0.366850417,-0.9027,-0.1544,0.5333,1.060
0.370656823,-0.9024,-0.1564,0.5335,1.060
0.375165417,-0.9022,-0.1581,0.5348,1.061
0.375916511,-0.9027,-0.1588,0.5360,1.062
0.376295052,-0.9017,-0.1605,0.5367,1.062
0.378928854,-0.8993,-0.1610,0.5387,1.061
0.381371979,-0.8990,-0.1622,0.5404,1.061
0.383221719,-0.8990,-0.1632,0.5409,1.062
0.386759427,-0.8978,-0.1639,0.5389,1.060
0.389015104,-0.8976,-0.1651,0.5355,1.058
0.390404479,-0.8968,-0.1647,0.5330,1.056
0.392565729,-0.8946,-0.1656,0.5313,1.054
0.395764219,-0.8927,-0.1656,0.5306,1.052
0.3974275,-0.8914,-0.1647,0.5284,1.049
0.399518334,-0.8893,-0.1644,0.5250,1.046
0.402142813,-0.8878,-0.1639,0.5218,1.043
0.404331979,-0.8856,-0.1627,0.5186,1.039
0.407255156,-0.8834,-0.1605,0.5155,1.035
0.409836146,-0.8838,-0.1600,0.5135,1.035
0.411862917,-0.8848,-0.1600,0.5106,1.034
0.414331823,-0.8851,-0.1576,0.5067,1.032
0.416486771,-0.8851,-0.1551,0.5040,1.030
0.418770573,-0.8853,-0.1542,0.5006,1.029
0.420870938,-0.8853,-0.1556,0.4964,1.027
0.423400209,-0.8860,-0.1564,0.4928,1.026
0.425276719,-0.8875,-0.1551,0.4908,1.026
0.430910261,-0.8878,-0.1534,0.4884,1.025
0.431729636,-0.8878,-0.1512,0.4847,1.023
0.433157292,-0.8885,-0.1493,0.4815,1.022
0.434800677,-0.8900,-0.1485,0.4786,1.021
0.437305052,-0.8907,-0.1481,0.4756,1.021
0.439725729,-0.8914,-0.1468,0.4720,1.019
0.441488698,-0.8922,-0.1471,0.4686,1.018
0.444500156,-0.8932,-0.1476,0.4668,1.019
0.446974219,-0.8944,-0.1485,0.4651,1.019
0.448909688,-0.8944,-0.1488,0.4634,1.018
0.451124115,-0.8944,-0.1468,0.4624,1.018
0.454508177,-0.8956,-0.1478,0.4600,1.018
0.455780521,-0.8956,-0.1490,0.4585,1.017
0.457948125,-0.8944,-0.1505,0.4593,1.017
0.461593281,-0.8924,-0.1512,0.4588,1.015
0.46489224,-0.8907,-0.1507,0.4576,1.013
0.465779219,-0.8900,-0.1529,0.4568,1.012
0.468751198,-0.8865,-0.1544,0.4568,1.009
0.470719636,-0.8829,-0.1561,0.4585,1.007
0.472351302,-0.8804,-0.1573,0.4598,1.006
0.474334792,-0.8795,-0.1581,0.4590,1.005
0.476369011,-0.8782,-0.1608,0.4578,1.003
0.479397709,-0.8763,-0.1622,0.4583,1.002
0.481845886,-0.8751,-0.1625,0.4578,1.001
0.48405849,-0.8743,-0.1637,0.4559,1.000
0.486522865,-0.8733,-0.1649,0.4571,0.999
0.488291771,-0.8724,-0.1661,0.4590,1.000
0.491960417,-0.8733,-0.1678,0.4590,1.001
0.494060938,-0.8721,-0.1693,0.4607,1.001
0.495852917,-0.8704,-0.1693,0.4627,1.000
0.498775209,-0.8702,-0.1681,0.4624,1.000
0.500115886,-0.8702,-0.1691,0.4634,1.000
0.502859531,-0.8709,-0.1710,0.4668,1.003
0.504756771,-0.8714,-0.1710,0.4695,1.005
0.507922344,-0.8721,-0.1703,0.4705,1.005
0.509891354,-0.8726,-0.1698,0.4710,1.006
0.512390886,-0.8748,-0.1710,0.4732,1.009
0.514562136,-0.8777,-0.1708,0.4749,1.012
0.516773125,-0.8785,-0.1700,0.4759,1.013
0.519467344,-0.8795,-0.1695,0.4783,1.015
0.521439271,-0.8804,-0.1695,0.4805,1.017
0.523746615,-0.8792,-0.1695,0.4817,1.017
0.525553229,-0.8782,-0.1695,0.4822,1.016
0.528855521,-0.8780,-0.1700,0.4825,1.016
0.530632917,-0.8780,-0.1698,0.4827,1.016
0.534087084,-0.8768,-0.1688,0.4808,1.014
0.536329584,-0.8743,-0.1686,0.4805,1.012
0.542727917,-0.8719,-0.1700,0.4813,1.010
0.543482969,-0.8699,-0.1715,0.4788,1.008
0.543880469,-0.8668,-0.1715,0.4773,1.004
0.545114844,-0.8646,-0.1713,0.4759,1.002
0.548612396,-0.8626,-0.1708,0.4737,0.999
0.549680313,-0.8585,-0.1700,0.4695,0.993
0.5531525,-0.8560,-0.1713,0.4664,0.990
0.557034531,-0.8550,-0.1705,0.4661,0.989
0.558156823,-0.8521,-0.1695,0.4651,0.985
0.558531094,-0.8497,-0.1713,0.4622,0.982
0.562249427,-0.8480,-0.1710,0.4588,0.979
0.565371511,-0.8470,-0.1710,0.4563,0.977
0.56620599,-0.8462,-0.1725,0.4556,0.976
0.568240469,-0.8428,-0.1722,0.4539,0.973
0.571119479,-0.8406,-0.1730,0.4520,0.970
0.572965313,-0.8411,-0.1747,0.4529,0.971
0.574958542,-0.8416,-0.1771,0.4541,0.973
0.578285938,-0.8414,-0.1788,0.4541,0.973
0.58047,-0.8404,-0.1783,0.4534,0.971
0.582140886,-0.8397,-0.1776,0.4534,0.971
0.584074219,-0.8382,-0.1776,0.4532,0.969
0.587077344,-0.8367,-0.1781,0.4534,0.968
0.589812813,-0.8362,-0.1783,0.4544,0.968
0.592114792,-0.8372,-0.1796,0.4541,0.969
0.59413349,-0.8372,-0.1813,0.4529,0.969
0.596054011,-0.8360,-0.1810,0.4539,0.968
0.59839474,-0.8367,-0.1810,0.4551,0.970
0.60046974,-0.8389,-0.1808,0.4549,0.971
0.603299479,-0.8392,-0.1808,0.4546,0.971
0.605957813,-0.8397,-0.1805,0.4549,0.972
0.608053229,-0.8406,-0.1798,0.4568,0.973
0.610763229,-0.8409,-0.1798,0.4588,0.975
0.613179167,-0.8421,-0.1800,0.4600,0.976
0.614856042,-0.8443,-0.1808,0.4617,0.979
0.617319375,-0.8472,-0.1820,0.4632,0.983
0.619767031,-0.8502,-0.1818,0.4644,0.986
0.621562136,-0.8526,-0.1813,0.4649,0.988
0.624227448,-0.8538,-0.1830,0.4666,0.990
0.626591042,-0.8555,-0.1835,0.4693,0.993
0.63260474,-0.8575,-0.1827,0.4712,0.995
0.633772083,-0.8594,-0.1835,0.4734,0.998
0.634281979,-0.8614,-0.1842,0.4754,1.001
0.636436615,-0.8626,-0.1842,0.4778,1.003
0.638531042,-0.8646,-0.1825,0.4798,1.005
0.640543698,-0.8670,-0.1822,0.4815,1.008
0.642659271,-0.8697,-0.1813,0.4827,1.011
0.646333125,-0.8716,-0.1803,0.4837,1.013
0.647439479,-0.8736,-0.1810,0.4849,1.015
0.650377656,-0.8760,-0.1813,0.4866,1.018
0.651984792,-0.8799,-0.1796,0.4876,1.022
0.654865521,-0.8834,-0.1774,0.4898,1.026
0.656895156,-0.8860,-0.1771,0.4925,1.029
0.658934219,-0.8880,-0.1769,0.4945,1.032
0.662888073,-0.8910,-0.1756,0.4972,1.035
0.663867708,-0.8941,-0.1756,0.4989,1.039
0.666884115,-0.8958,-0.1774,0.5015,1.042
0.669000156,-0.8976,-0.1776,0.5045,1.045
0.670744011,-0.8983,-0.1764,0.5055,1.046
0.673136667,-0.8983,-0.1742,0.5067,1.046
0.675804375,-0.8988,-0.1732,0.5072,1.046
0.678648802,-0.8978,-0.1730,0.5069,1.045
0.680508594,-0.8973,-0.1705,0.5047,1.044
0.682825469,-0.8971,-0.1703,0.5025,1.042
0.686080052,-0.8956,-0.1700,0.5013,1.040
0.687100104,-0.8934,-0.1693,0.4996,1.038
0.691383229,-0.8922,-0.1695,0.4959,1.035
0.692557865,-0.8895,-0.1683,0.4920,1.030
0.69491599,-0.8851,-0.1671,0.4888,1.025
0.699723281,-0.8814,-0.1666,0.4849,1.020
0.700928542,-0.8753,-0.1681,0.4822,1.013
0.701519115,-0.8682,-0.1688,0.4795,1.006
0.706254115,-0.8636,-0.1681,0.4769,1.001
0.707312136,-0.8585,-0.1676,0.4749,0.995
0.707849427,-0.8516,-0.1695,0.4727,0.989
0.710436979,-0.8453,-0.1732,0.4715,0.983
0.71508849,-0.8416,-0.1749,0.4690,0.979
0.716905781,-0.8387,-0.1756,0.4673,0.976
0.717464271,-0.8348,-0.1783,0.4666,0.973
0.71968974,-0.8301,-0.1805,0.4646,0.968
0.721829011,-0.8262,-0.1803,0.4622,0.964
0.724164688,-0.8242,-0.1815,0.4620,0.962
0.726252292,-0.8238,-0.1822,0.4629,0.962
0.731837969,-0.8220,-0.1822,0.4646,0.962
0.73271625,-0.8208,-0.1825,0.4661,0.961
0.734018646,-0.8196,-0.1839,0.4664,0.961
0.736438438,-0.8196,-0.1837,0.4686,0.962
0.738322188,-0.8211,-0.1830,0.4710,0.964
0.741132865,-0.8223,-0.1839,0.4742,0.967
0.742841146,-0.8260,-0.1842,0.4800,0.973
0.746636875,-0.8304,-0.1830,0.4844,0.979
0.747824948,-0.8331,-0.1832,0.4871,0.982
0.74987,-0.8350,-0.1842,0.4920,0.987
0.752569167,-0.8357,-0.1842,0.4981,0.990
0.754942917,-0.8357,-0.1849,0.5035,0.993
0.757059063,-0.8372,-0.1861,0.5101,0.998
0.759657708,-0.8384,-0.1881,0.5157,1.002
0.763226042,-0.8392,-0.1876,0.5181,1.004
0.764158386,-0.8401,-0.1879,0.5206,1.006
0.766463386,-0.8406,-0.1881,0.5230,1.008
0.76853875,-0.8426,-0.1869,0.5225,1.009
0.771417136,-0.8445,-0.1874,0.5221,1.010
0.773631719,-0.8448,-0.1866,0.5216,1.010
0.775659844,-0.8465,-0.1847,0.5221,1.012
0.778274063,-0.8480,-0.1835,0.5221,1.013
0.780895156,-0.8497,-0.1827,0.5206,1.013
0.783217917,-0.8524,-0.1813,0.5191,1.014
0.785250156,-0.8550,-0.1803,0.5184,1.016
0.78773375,-0.8577,-0.1793,0.5160,1.017
0.789693646,-0.8597,-0.1783,0.5120,1.016
0.7918975,-0.8604,-0.1778,0.5072,1.014
0.794771719,-0.8597,-0.1771,0.5045,1.012
0.797166302,-0.8594,-0.1769,0.5025,1.011
0.799355,-0.8594,-0.1774,0.4986,1.009
0.80157901,-0.8587,-0.1778,0.4952,1.007
0.804157396,-0.8582,-0.1769,0.4920,1.005
0.806510833,-0.8599,-0.1756,0.4881,1.004
0.808308438,-0.8607,-0.1769,0.4859,1.004
0.811366094,-0.8607,-0.1761,0.4830,1.002
0.813872031,-0.8621,-0.1742,0.4778,1.001
0.815801875,-0.8633,-0.1742,0.4744,1.000
0.817945469,-0.8648,-0.1725,0.4727,1.001
0.820460781,-0.8643,-0.1700,0.4693,0.998
0.822606302,-0.8638,-0.1673,0.4649,0.995
0.824391719,-0.8648,-0.1669,0.4603,0.994
0.827068802,-0.8648,-0.1671,0.4566,0.992
0.82921401,-0.8643,-0.1664,0.4532,0.990
0.83143224,-0.8633,-0.1637,0.4517,0.988
0.834036146,-0.8636,-0.1612,0.4495,0.987
0.836373229,-0.8643,-0.1612,0.4473,0.986
0.841755365,-0.8638,-0.1617,0.4471,0.986
0.842425781,-0.8631,-0.1617,0.4471,0.985
0.843613854,-0.8624,-0.1617,0.4485,0.985
0.848361927,-0.8631,-0.1629,0.4507,0.987
0.84917125,-0.8626,-0.1644,0.4527,0.988
0.850332656,-0.8619,-0.1669,0.4546,0.989
0.85367625,-0.8619,-0.1681,0.4559,0.989
0.855479271,-0.8607,-0.1698,0.4595,0.990
0.857577708,-0.8607,-0.1720,0.4634,0.993
0.859644167,-0.8609,-0.1732,0.4666,0.994
0.862037604,-0.8619,-0.1732,0.4703,0.997
0.865168438,-0.8641,-0.1744,0.4739,1.001
0.867015729,-0.8650,-0.1759,0.4781,1.004
0.869742969,-0.8663,-0.1771,0.4842,1.008
0.872008906,-0.8694,-0.1788,0.4906,1.014
0.874248021,-0.8719,-0.1786,0.4964,1.019
0.876343646,-0.8743,-0.1793,0.5028,1.024
0.880183385,-0.8782,-0.1813,0.5069,1.030
0.881035052,-0.8809,-0.1818,0.5108,1.034
0.883180417,-0.8819,-0.1818,0.5164,1.038
0.885487969,-0.8838,-0.1822,0.5203,1.042
0.88833026,-0.8856,-0.1822,0.5240,1.045
0.890329427,-0.8873,-0.1832,0.5279,1.049
0.892814219,-0.8893,-0.1835,0.5308,1.052
0.895024844,-0.8907,-0.1837,0.5338,1.055
0.8972375,-0.8902,-0.1847,0.5355,1.055
0.899743385,-0.8878,-0.1835,0.5357,1.053
0.90146849,-0.8858,-0.1830,0.5348,1.051
0.904488073,-0.8848,-0.1827,0.5330,1.049
0.906410417,-0.8841,-0.1822,0.5299,1.047
0.908802083,-0.8826,-0.1825,0.5260,1.044
0.913274271,-0.8802,-0.1832,0.5208,1.039
0.914278854,-0.8773,-0.1844,0.5157,1.034
0.915899896,-0.8741,-0.1859,0.5120,1.030
0.917759688,-0.8707,-0.1866,0.5081,1.025
0.920930365,-0.8663,-0.1857,0.5013,1.018
0.922773073,-0.8626,-0.1859,0.4952,1.012
0.925431146,-0.8587,-0.1857,0.4893,1.006
0.928051146,-0.8541,-0.1847,0.4822,0.998
0.930320938,-0.8504,-0.1842,0.4761,0.992
0.932456615,-0.8467,-0.1844,0.4693,0.985
0.934183229,-0.8433,-0.1847,0.4629,0.980
0.939153646,-0.8406,-0.1847,0.4581,0.975
0.940710365,-0.8372,-0.1861,0.4524,0.970
0.942022344,-0.8348,-0.1859,0.4468,0.965
0.943766354,-0.8338,-0.1871,0.4424,0.962
0.946448542,-0.8326,-0.1883,0.4395,0.960
0.94836526,-0.8314,-0.1879,0.4361,0.957
0.951135885,-0.8311,-0.1896,0.4319,0.956
0.954995938,-0.8326,-0.1901,0.4290,0.956
0.956718958,-0.8343,-0.1898,0.4265,0.956
0.958195833,-0.8360,-0.1915,0.4248,0.957
0.959887552,-0.8394,-0.1932,0.4248,0.960
0.962865938,-0.8426,-0.1932,0.4256,0.964
0.96462875,-0.8453,-0.1937,0.4273,0.967
0.966909323,-0.8494,-0.1937,0.4317,0.972
0.97022875,-0.8541,-0.1932,0.4371,0.979
0.971916406,-0.8602,-0.1944,0.4424,0.987
0.974181875,-0.8668,-0.1947,0.4471,0.995
0.976218906,-0.8726,-0.1954,0.4522,1.002
0.979075469,-0.8790,-0.1984,0.4581,1.011
0.981578646,-0.8836,-0.1991,0.4659,1.019
0.983648958,-0.8878,-0.1991,0.4727,1.025
0.985586771,-0.8934,-0.1996,0.4783,1.033
0.988067552,-0.8985,-0.1971,0.4839,1.039
0.992058229,-0.9049,-0.1976,0.4881,1.047
0.992803594,-0.9100,-0.1991,0.4930,1.054
0.995989688,-0.9137,-0.1974,0.4967,1.058
0.997952656,-0.9181,-0.1944,0.4986,1.063
0.99967526,-0.9227,-0.1915,0.5011,1.067
1.002020417,-0.9242,-0.1910,0.5013,1.069
1.004568437,-0.9247,-0.1913,0.5006,1.069
1.007500208,-0.9288,-0.1901,0.4993,1.072
1.00957776,-0.9330,-0.1893,0.4974,1.074
1.012698802,-0.9371,-0.1881,0.4959,1.077
1.014573802,-0.9398,-0.1852,0.4935,1.078
1.016336354,-0.9417,-0.1820,0.4910,1.078
1.01842849,-0.9430,-0.1793,0.4888,1.077
1.021298958,-0.9420,-0.1764,0.4854,1.074
1.023834635,-0.9417,-0.1737,0.4803,1.071
1.026074062,-0.9413,-0.1722,0.4749,1.068
1.02809026,-0.9378,-0.1715,0.4695,1.063
1.030544479,-0.9352,-0.1695,0.4644,1.058
1.033174427,-0.9342,-0.1669,0.4590,1.054
1.035214583,-0.9308,-0.1639,0.4532,1.048
1.039813021,-0.9269,-0.1634,0.4480,1.042
1.041083698,-0.9237,-0.1632,0.4424,1.037
1.041808385,-0.9193,-0.1605,0.4368,1.030
1.046238542,-0.9139,-0.1610,0.4329,1.024
1.04726375,-0.9078,-0.1620,0.4295,1.017
1.049193646,-0.9032,-0.1625,0.4270,1.012
1.051227031,-0.8988,-0.1627,0.4256,1.008
1.054824219,-0.8944,-0.1622,0.4229,1.003
1.05636401,-0.8888,-0.1634,0.4224,0.998
1.058599062,-0.8836,-0.1637,0.4241,0.994
1.060779531,-0.8802,-0.1644,0.4260,0.992
1.063096458,-0.8773,-0.1666,0.4275,0.990
1.06537224,-0.8743,-0.1673,0.4285,0.988
1.067427708,-0.8709,-0.1666,0.4317,0.986
1.070541719,-0.8687,-0.1681,0.4351,0.986
1.072841406,-0.8672,-0.1700,0.4400,0.987
1.074645885,-0.8641,-0.1705,0.4456,0.987
1.077689792,-0.8597,-0.1725,0.4495,0.985
1.079457708,-0.8597,-0.1734,0.4537,0.987
1.082131146,-0.8607,-0.1744,0.4583,0.991
1.08406526,-0.8589,-0.1754,0.4627,0.991
1.086442031,-0.8572,-0.1761,0.4671,0.992
1.08861724,-0.8567,-0.1793,0.4720,0.994
1.091093385,-0.8567,-0.1825,0.4759,0.997
1.09347224,-0.8558,-0.1847,0.4791,0.998
1.096638542,-0.8553,-0.1852,0.4827,0.999
1.098885833,-0.8555,-0.1839,0.4856,1.001
1.100324583,-0.8548,-0.1844,0.4891,1.002
1.103112292,-0.8541,-0.1857,0.4918,1.003
1.105223437,-0.8541,-0.1854,0.4942,1.004
1.107203646,-0.8533,-0.1849,0.4947,1.004
1.109390365,-0.8543,-0.1832,0.4952,1.004
1.112834687,-0.8570,-0.1791,0.4976,1.007
1.11449625,-0.8589,-0.1771,0.4984,1.009
1.116535365,-0.8611,-0.1774,0.4972,1.010
1.119882187,-0.8633,-0.1754,0.4964,1.011
1.122637031,-0.8648,-0.1742,0.4947,1.011
1.123595677,-0.8660,-0.1742,0.4913,1.011
1.126362396,-0.8672,-0.1727,0.4898,1.011
1.128723802,-0.8682,-0.1710,0.4888,1.011
1.13144849,-0.8692,-0.1715,0.4849,1.010
1.133646719,-0.8707,-0.1698,0.4803,1.009
1.135981875,-0.8697,-0.1678,0.4754,1.005
1.140734219,-0.8697,-0.1688,0.4732,1.004
1.141673125,-0.8716,-0.1688,0.4720,1.005
1.142333125,-0.8736,-0.1676,0.4686,1.005
1.146551979,-0.8751,-0.1669,0.4664,1.006
1.147521823,-0.8758,-0.1651,0.4642,1.005
1.149885104,-0.8765,-0.1642,0.4610,1.004
1.151627031,-0.8753,-0.1644,0.4598,1.002
1.15493474,-0.8741,-0.1639,0.4598,1.001
1.156631354,-0.8755,-0.1625,0.4595,1.002
1.158600417,-0.8763,-0.1622,0.4600,1.003
1.161639844,-0.8758,-0.1632,0.4617,1.003
1.164294583,-0.8763,-0.1644,0.4632,1.005
1.166225677,-0.8765,-0.1661,0.4661,1.007
1.167837187,-0.8770,-0.1673,0.4703,1.009
1.17073901,-0.8775,-0.1686,0.4734,1.011
1.173049896,-0.8768,-0.1708,0.4749,1.012
1.174934219,-0.8760,-0.1730,0.4783,1.013
1.17821375,-0.8746,-0.1739,0.4830,1.014
1.179960781,-0.8721,-0.1747,0.4852,1.013
1.182636771,-0.8714,-0.1764,0.4871,1.014
1.18421125,-0.8697,-0.1788,0.4898,1.014
1.187125781,-0.8670,-0.1800,0.4925,1.013
1.188989687,-0.8665,-0.1805,0.4945,1.014
1.19168849,-0.8670,-0.1805,0.4972,1.016
1.194217708,-0.8672,-0.1818,0.4996,1.017
1.19614375,-0.8675,-0.1832,0.5003,1.018
1.199495521,-0.8682,-0.1842,0.4998,1.019
1.201513854,-0.8694,-0.1837,0.5011,1.020
