time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.396066,-0.0182,-0.0489,0.0276,0.059
0.398033,-0.0231,-0.0366,0.0274,0.051
0.404407,-0.0232,-0.0340,0.0249,0.048
0.407263,-0.0162,-0.0195,0.0224,0.034
0.412359,0.0026,-0.0171,0.0199,0.026
0.416831,0.0070,-0.0148,0.0198,0.026
0.421599,0.0020,-0.0029,0.0174,0.018
0.426036,0.0041,0.0016,0.0149,0.016
0.431027,-0.0033,0.0038,0.0149,0.016
0.435511,-0.0083,0.0107,0.0077,0.016
0.440232,-0.0133,0.0104,0.0006,0.017
0.444842,-0.0207,0.0077,-0.0064,0.023
0.452093,-0.0234,0.0122,-0.0228,0.035
0.454083,-0.0142,0.0262,-0.0249,0.039
0.459849,-0.0004,0.0306,-0.0245,0.039
0.463687,0.0061,0.0232,-0.0289,0.038
0.468584,0.0124,0.0158,-0.0238,0.031
0.472908,0.0305,0.0204,-0.0092,0.038
0.477857,0.0390,0.0248,0.0124,0.048
0.482350,0.0427,0.0316,0.0172,0.056
0.487304,0.0465,0.0312,0.0101,0.057
0.492310,0.0455,0.0212,0.0054,0.051
0.496892,0.0377,0.0112,0.0055,0.040
0.501271,0.0206,0.0110,0.0032,0.024
0.506414,0.0037,0.0107,-0.0040,0.012
0.510796,-0.0105,0.0105,0.0008,0.015
0.515132,-0.0150,0.0199,0.0032,0.025
0.520030,-0.0290,0.0196,-0.0063,0.036
0.524601,-0.0356,0.0122,-0.0039,0.038
0.529105,-0.0352,0.0169,0.0056,0.039
0.535544,-0.0420,0.0285,0.0126,0.052
0.538648,-0.0465,0.0282,0.0268,0.061
0.543831,-0.0463,0.0231,0.0314,0.061
0.547892,-0.0464,0.0275,0.0313,0.062
0.552834,-0.0345,0.0319,0.0169,0.050
0.557314,-0.0324,0.0385,-0.0021,0.050
0.562268,-0.0349,0.0429,-0.0139,0.057
0.567433,-0.0185,0.0424,-0.0232,0.052
0.571397,-0.0023,0.0444,-0.0276,0.052
0.576484,-0.0026,0.0489,-0.0368,0.061
0.580901,-0.0054,0.0534,-0.0388,0.066
0.585615,-0.0010,0.0460,-0.0432,0.063
0.590171,-0.0061,0.0435,-0.0523,0.068
0.594964,-0.0137,0.0530,-0.0495,0.074
0.600074,-0.0212,0.0625,-0.0467,0.081
0.604469,-0.0312,0.0649,-0.0582,0.093
0.609805,-0.0365,0.0603,-0.0553,0.090
0.613820,-0.0347,0.0486,-0.0358,0.070
0.619266,-0.0236,0.0323,-0.0117,0.042
0.623248,-0.0149,0.0114,0.0074,0.020
0.627975,-0.0137,-0.0022,0.0170,0.022
0.632335,-0.0030,-0.0135,0.0312,0.034
0.637180,0.0052,-0.0319,0.0382,0.050
0.642622,0.0157,-0.0430,0.0452,0.064
0.646671,0.0286,-0.0423,0.0449,0.068
0.651641,0.0439,-0.0486,0.0328,0.073
0.655944,0.0520,-0.0574,0.0232,0.081
0.660628,0.0460,-0.0566,0.0278,0.078
0.665172,0.0474,-0.0535,0.0253,0.076
0.670095,0.0465,-0.0553,0.0204,0.075
0.674957,0.0530,-0.0571,0.0226,0.081
0.679241,0.0525,-0.0542,0.0177,0.078
0.684174,0.0498,-0.0490,0.0175,0.072
0.688688,0.0402,-0.0463,0.0197,0.064
0.694915,0.0140,-0.0436,0.0243,0.052
0.698151,-0.0047,-0.0435,0.0264,0.051
0.703763,-0.0233,-0.0267,0.0167,0.039
0.707398,-0.0442,-0.0123,0.0141,0.048
0.712280,-0.0508,-0.0029,0.0140,0.053
0.717632,-0.0383,-0.0054,0.0139,0.041
0.722218,-0.0212,-0.0198,0.0185,0.034
0.727035,-0.0067,-0.0295,0.0208,0.037
0.731028,0.0053,-0.0296,0.0207,0.036
0.735905,0.0101,-0.0323,0.0253,0.042
0.740118,0.0196,-0.0396,0.0228,0.050
0.745094,0.0386,-0.0376,0.0132,0.055
0.749682,0.0481,-0.0379,0.0085,0.062
0.754176,0.0577,-0.0360,0.0132,0.069
0.759200,0.0673,-0.0270,0.0107,0.073
0.763723,0.0604,-0.0062,0.0107,0.062
0.768571,0.0369,0.0240,0.0201,0.048
0.772943,0.0136,0.0540,0.0341,0.065
0.777946,-0.0049,0.0721,0.0433,0.084
0.782419,-0.0331,0.0663,0.0335,0.081
0.787309,-0.0568,0.0771,0.0286,0.100
0.792394,-0.0711,0.0973,0.0310,0.124
0.797575,-0.0738,0.1053,0.0120,0.129
0.802421,-0.0720,0.1038,-0.0115,0.127
0.805978,-0.0777,0.0951,-0.0299,0.126
0.810630,-0.0645,0.0866,-0.0577,0.122
0.815133,-0.0515,0.0784,-0.0948,0.133
0.819982,-0.0385,0.0728,-0.1174,0.143
0.824615,-0.0208,0.0627,-0.1209,0.138
0.829050,-0.0100,0.0552,-0.1126,0.126
0.834002,0.0032,0.0623,-0.1067,0.124
0.838634,0.0071,0.0552,-0.0916,0.107
0.844343,-0.0029,0.0389,-0.0719,0.082
0.847816,-0.0245,0.0371,-0.0572,0.072
0.852839,-0.0362,0.0426,-0.0426,0.070
0.857358,-0.0596,0.0385,-0.0211,0.074
0.862493,-0.0828,0.0298,-0.0022,0.088
0.867224,-0.0871,0.0306,0.0190,0.094
0.871188,-0.0893,0.0194,0.0331,0.097
0.876597,-0.0895,0.0106,0.0399,0.099
0.880771,-0.0996,0.0090,0.0539,0.114
0.885341,-0.1050,0.0025,0.0465,0.115
0.889948,-0.0940,0.0031,0.0273,0.098
0.894873,-0.0761,0.0132,0.0273,0.082
0.899581,-0.0535,0.0090,0.0226,0.059
0.904154,-0.0359,0.0023,0.0084,0.037
0.909671,-0.0160,0.0005,-0.0057,0.017
0.913449,0.0040,0.0106,-0.0174,0.021
0.918477,0.0265,0.0207,-0.0219,0.040
0.923286,0.0584,0.0236,-0.0240,0.067
0.927682,0.0738,0.0288,-0.0262,0.083
0.932183,0.0797,0.0316,-0.0307,0.091
0.936994,0.0881,0.0298,-0.0234,0.096
0.943137,0.0917,0.0302,-0.0090,0.097
0.946200,0.0908,0.0212,0.0004,0.093
0.951401,0.0922,0.0051,-0.0020,0.092
0.955738,0.0867,0.0010,-0.0117,0.087
0.960389,0.0813,-0.0008,-0.0069,0.082
0.964977,0.0688,-0.0120,-0.0046,0.070
0.970125,0.0588,-0.0255,-0.0024,0.064
0.974977,0.0490,-0.0319,0.0070,0.059
0.979237,0.0322,-0.0381,0.0186,0.053
0.985250,0.0155,-0.0372,0.0254,0.048
0.988526,-0.0033,-0.0338,0.0203,0.040
0.993595,-0.0269,-0.0425,0.0200,0.054
0.997898,-0.0527,-0.0462,0.0173,0.072
1.004438,-0.0712,-0.0453,0.0289,0.089
1.007475,-0.0850,-0.0538,0.0476,0.111
1.012105,-0.0989,-0.0648,0.0448,0.126
1.016807,-0.0987,-0.0662,0.0516,0.130
1.021231,-0.0868,-0.0702,0.0513,0.123
1.026067,-0.0752,-0.0622,0.0415,0.106
1.030955,-0.0686,-0.0473,0.0342,0.090
1.035422,-0.0647,-0.0469,0.0176,0.082
1.040025,-0.0515,-0.0442,0.0035,0.068
1.044895,-0.0193,-0.0391,-0.0057,0.044
1.049567,-0.0016,-0.0292,-0.0078,0.030
1.054001,0.0112,-0.0099,-0.0146,0.021
1.059174,0.0312,0.0070,-0.0143,0.035
1.063545,0.0393,0.0119,-0.0140,0.043
1.068320,0.0427,0.0144,-0.0137,0.047
1.072875,0.0487,0.0242,-0.0135,0.056
1.077674,0.0499,0.0410,-0.0109,0.066
1.082476,0.0418,0.0505,0.0010,0.066
1.087336,0.0434,0.0577,0.0034,0.072
1.091943,0.0498,0.0600,-0.0061,0.078
1.097022,0.0396,0.0623,-0.0061,0.074
1.101847,0.0295,0.0527,0.0010,0.060
1.105711,0.0147,0.0433,0.0129,0.047
1.110670,0.0048,0.0409,0.0080,0.042
1.114996,-0.0027,0.0386,0.0008,0.039
1.119727,-0.0029,0.0244,-0.0016,0.025
1.124455,0.0015,0.0174,-0.0040,0.018
1.129057,-0.0109,0.0248,-0.0016,0.027
1.134922,-0.0278,0.0203,-0.0087,0.035
1.138355,-0.0352,0.0134,-0.0133,0.040
1.145128,-0.0332,0.0066,-0.0179,0.038
1.148310,-0.0242,0.0118,-0.0177,0.032
1.152699,-0.0151,0.0241,-0.0128,0.031
1.157133,-0.0109,0.0268,-0.0174,0.034
1.162254,-0.0068,0.0247,-0.0196,0.032
1.167832,-0.0097,0.0250,-0.0076,0.028
1.171314,-0.0198,0.0182,0.0068,0.028
1.176552,-0.0059,0.0210,0.0091,0.024
1.180929,0.0008,0.0285,0.0090,0.030
1.185388,0.0074,0.0264,0.0089,0.029
1.190106,-0.0002,0.0290,0.0136,0.032
1.195387,-0.0100,0.0317,0.0087,0.034
1.199531,-0.0149,0.0343,0.0086,0.038
1.205004,-0.0292,0.0369,0.0108,0.048
1.209342,-0.0458,0.0158,0.0130,0.050
1.213393,-0.0504,0.0138,0.0129,0.054
1.218114,-0.0502,0.0214,0.0127,0.056
1.222847,-0.0454,0.0145,0.0244,0.054
1.227655,-0.0406,0.0149,0.0123,0.045
1.232170,-0.0433,0.0176,0.0051,0.047
1.236995,-0.0435,0.0155,0.0170,0.049
1.241573,-0.0273,0.0158,0.0217,0.038
1.246109,-0.0135,0.0113,0.0168,0.024
1.251477,0.0073,0.0069,0.0120,0.016
1.255666,0.0232,0.0048,0.0072,0.025
1.260469,0.0320,0.0052,0.0000,0.032
1.264979,0.0409,0.0055,0.0095,0.042
1.269759,0.0474,0.0081,0.0070,0.049
1.274484,0.0469,-0.0011,-0.0073,0.047
1.279232,0.0370,-0.0102,-0.0073,0.039
1.285142,0.0179,-0.0122,-0.0097,0.024
1.288419,-0.0010,-0.0189,-0.0121,0.022
1.293317,-0.0198,-0.0231,-0.0169,0.035
1.297775,-0.0266,-0.0202,-0.0192,0.038
1.303441,-0.0310,-0.0267,-0.0120,0.043
1.307169,-0.0379,-0.0308,-0.0025,0.049
1.313137,-0.0426,-0.0350,0.0022,0.055
1.316965,-0.0428,-0.0415,0.0022,0.060
1.321337,-0.0169,-0.0314,0.0047,0.036
1.326220,0.0015,-0.0285,0.0024,0.029
1.330785,0.0078,-0.0305,0.0096,0.033
1.335286,0.0164,-0.0254,0.0168,0.035
1.339911,0.0299,-0.0155,0.0333,0.047
1.344712,0.0385,-0.0058,0.0450,0.060
1.349321,0.0258,-0.0031,0.0447,0.052
1.353948,0.0059,0.0019,0.0444,0.045
1.359030,-0.0067,-0.0076,0.0561,0.057
1.363420,-0.0192,-0.0147,0.0605,0.065
1.368416,-0.0269,-0.0171,0.0388,0.050
1.372703,-0.0369,-0.0243,0.0244,0.050
1.377471,-0.0517,-0.0362,0.0102,0.064
1.382217,-0.0570,-0.0480,-0.0134,0.076
1.387092,-0.0552,-0.0407,-0.0178,0.071
1.391572,-0.0487,-0.0286,-0.0245,0.062
1.397073,-0.0425,-0.0260,-0.0478,0.069
1.401697,-0.0412,-0.0210,-0.0590,0.075
1.406176,-0.0328,-0.0112,-0.0416,0.054
1.410601,-0.0126,-0.0134,-0.0268,0.032
1.416514,-0.0021,-0.0131,-0.0263,0.029
1.420371,0.0013,0.0014,-0.0258,0.026
1.425850,0.0095,0.0182,-0.0183,0.027
1.429726,0.0153,0.0254,-0.0132,0.032
1.434802,0.0259,0.0279,-0.0153,0.041
1.438808,0.0318,0.0352,-0.0150,0.050
1.445492,0.0449,0.0329,-0.0101,0.057
1.448155,0.0532,0.0378,-0.0123,0.066
1.452845,0.0567,0.0546,-0.0145,0.080
1.458638,0.0533,0.0546,-0.0072,0.077
1.462578,0.0428,0.0426,0.0000,0.060
1.468164,0.0421,0.0403,-0.0024,0.058
1.472032,0.0439,0.0380,-0.0024,0.058
1.477058,0.0363,0.0357,-0.0000,0.051
1.480818,0.0242,0.0333,-0.0025,0.041
1.486793,0.0099,0.0238,-0.0002,0.026
1.490278,-0.0017,0.0168,0.0068,0.018
1.495192,-0.0108,0.0097,0.0090,0.017
1.500335,-0.0175,0.0098,0.0089,0.022
1.508157,-0.0266,0.0099,0.0134,0.031
1.509800,-0.0356,0.0030,0.0132,0.038
1.513975,-0.0352,0.0103,0.0059,0.037
1.520894,-0.0373,0.0177,-0.0037,0.041
1.523350,-0.0443,0.0155,-0.0037,0.047
1.527919,-0.0490,0.0086,0.0035,0.050
1.532303,-0.0490,0.0064,-0.0037,0.050
1.538242,-0.0419,0.0138,-0.0083,0.045
1.542558,-0.0444,0.0116,-0.0011,0.046
1.547676,-0.0468,-0.0048,-0.0035,0.047
1.551626,-0.0445,0.0003,0.0013,0.045
1.555904,-0.0350,0.0196,0.0037,0.040
1.561497,-0.0304,0.0149,0.0108,0.036
1.565386,-0.0352,0.0104,0.0108,0.038
1.569939,-0.0328,0.0105,0.0036,0.035
1.574747,-0.0232,0.0178,0.0083,0.030
1.579651,-0.0185,0.0226,0.0035,0.029
1.585103,-0.0233,0.0180,0.0010,0.029
1.588870,-0.0211,0.0110,-0.0037,0.024
1.596937,-0.0212,0.0087,0.0011,0.023
1.597801,-0.0214,0.0160,0.0059,0.027
1.607656,-0.0193,0.0161,0.0059,0.026
1.608618,-0.0173,0.0113,0.0035,0.021
1.613036,-0.0012,0.0067,0.0012,0.007
1.617885,0.0075,0.0139,0.0013,0.016
1.621409,0.0138,0.0140,-0.0057,0.021
1.626407,0.0343,0.0095,-0.0032,0.036
1.631362,0.0450,0.0145,-0.0007,0.047
1.635535,0.0485,0.0075,-0.0006,0.049
1.640090,0.0497,0.0101,-0.0123,0.052
1.644986,0.0438,0.0151,-0.0121,0.048
1.650240,0.0475,0.0082,-0.0167,0.051
1.654291,0.0560,0.0156,-0.0189,0.061
1.659703,0.0622,0.0207,-0.0211,0.069
1.663806,0.0542,0.0209,-0.0185,0.061
1.668786,0.0440,0.0187,-0.0066,0.048
1.672910,0.0389,0.0024,-0.0042,0.039
1.678276,0.0197,0.0005,0.0052,0.020
1.683396,0.0030,0.0057,0.0098,0.012
1.687500,-0.0087,-0.0010,0.0191,0.021
1.691997,-0.0321,-0.0148,0.0283,0.045
1.696918,-0.0650,-0.0239,0.0280,0.075
1.708150,-0.0906,-0.0211,0.0301,0.098
1.709985,-0.1018,-0.0231,0.0369,0.111
1.710418,-0.1037,-0.0322,0.0367,0.115
1.716274,-0.0963,-0.0319,0.0270,0.105
1.720007,-0.0796,-0.0291,0.0198,0.087
1.725471,-0.0727,-0.0194,0.0150,0.077
1.729509,-0.0540,-0.0121,0.0056,0.056
1.734859,-0.0380,-0.0098,-0.0014,0.039
1.738988,-0.0221,-0.0026,0.0013,0.022
1.745992,0.0103,-0.0001,0.0038,0.011
1.747676,0.0354,0.0046,0.0016,0.036
1.752688,0.0533,0.0094,-0.0078,0.055
1.757538,0.0593,0.0117,-0.0052,0.061
1.762598,0.0583,0.0164,0.0044,0.061
1.767416,0.0575,0.0258,0.0068,0.063
1.772462,0.0616,0.0327,0.0044,0.070
1.776030,0.0682,0.0373,-0.0075,0.078
1.781887,0.0678,0.0418,-0.0099,0.080
1.785340,0.0531,0.0344,-0.0051,0.064
1.790039,0.0363,0.0366,-0.0051,0.052
1.794725,0.0197,0.0364,-0.0075,0.042
1.800918,0.0056,0.0315,-0.0028,0.032
1.806204,-0.0036,0.0313,0.0019,0.032
1.809360,-0.0104,0.0215,-0.0029,0.024
1.816086,-0.0099,0.0142,-0.0006,0.017
1.819698,-0.0072,0.0118,0.0065,0.015
1.823129,-0.0093,0.0046,0.0111,0.015
1.828565,-0.0089,0.0046,0.0133,0.017
1.833173,-0.0157,0.0140,0.0108,0.024
1.837796,-0.0200,0.0114,0.0154,0.028
1.842605,-0.0124,0.0016,0.0271,0.030
1.847091,-0.0215,0.0015,0.0269,0.034
1.851332,-0.0281,0.0109,0.0171,0.035
1.855733,-0.0134,0.0083,0.0098,0.019
1.860475,-0.0058,0.0081,0.0097,0.014
1.865178,-0.0126,0.0151,0.0048,0.020
1.869707,-0.0193,0.0006,0.0047,0.020
1.875432,-0.0259,-0.0091,0.0046,0.028
1.879686,-0.0349,-0.0020,0.0022,0.035
1.884306,-0.0319,0.0097,0.0164,0.037
1.888575,-0.0242,0.0119,0.0091,0.028
1.894836,-0.0165,0.0046,0.0018,0.017
1.897808,-0.0040,0.0092,0.0018,0.010
1.904603,0.0155,0.0137,0.0064,0.022
1.909546,0.0301,0.0206,0.0158,0.040
1.913174,0.0257,0.0226,0.0227,0.041
1.917752,0.0191,0.0222,0.0271,0.040
1.922993,0.0246,0.0313,0.0315,0.051
1.926386,0.0134,0.0356,0.0382,0.054
1.930786,-0.0096,0.0256,0.0473,0.055
1.935556,-0.0256,0.0179,0.0540,0.062
1.940775,-0.0415,0.0174,0.0511,0.068
1.945711,-0.0504,0.0074,0.0388,0.064
1.949530,-0.0594,0.0020,0.0315,0.067
1.954355,-0.0756,0.0013,0.0219,0.079
1.959874,-0.0847,-0.0088,-0.0043,0.085
1.964032,-0.0796,-0.0140,-0.0325,0.087
1.969397,-0.0747,-0.0119,-0.0511,0.091
1.972786,-0.0722,-0.0145,-0.0647,0.098
1.977942,-0.0509,-0.0170,-0.0759,0.093
1.982389,-0.0345,-0.0170,-0.0680,0.078
1.987891,-0.0111,-0.0146,-0.0507,0.054
1.992844,0.0049,-0.0026,-0.0311,0.032
1.996682,0.0114,0.0069,-0.0260,0.029
2.004692,0.0251,0.0141,-0.0281,0.040
2.005744,0.0341,0.0188,-0.0207,0.044
2.013721,0.0361,0.0212,-0.0134,0.044
2.015368,0.0358,0.0237,-0.0133,0.045
2.019873,0.0428,0.0261,-0.0180,0.053
2.024866,0.0474,0.0357,-0.0132,0.061
2.030193,0.0496,0.0286,-0.0014,0.057
2.034482,0.0399,0.0167,0.0033,0.043
2.039223,0.0233,0.0097,0.0055,0.026
2.045151,0.0116,0.0027,0.0196,0.023
2.047870,0.0095,-0.0067,0.0312,0.033
2.053514,-0.0069,-0.0114,0.0261,0.029
2.058392,-0.0158,-0.0065,0.0068,0.018
2.062391,-0.0128,-0.0111,-0.0005,0.017
2.066741,-0.0143,-0.0229,0.0041,0.027
2.072002,-0.0182,-0.0179,0.0016,0.026
2.077532,-0.0101,-0.0083,-0.0010,0.013
2.081242,-0.0045,-0.0131,-0.0035,0.014
2.085898,-0.0061,-0.0201,-0.0059,0.022
2.090197,-0.0125,-0.0129,-0.0037,0.018
2.094782,-0.0118,-0.0104,0.0081,0.018
2.100160,-0.0134,-0.0080,0.0198,0.025
2.105134,-0.0222,0.0015,0.0148,0.027
2.110438,-0.0214,0.0037,0.0122,0.025
2.114107,-0.0183,0.0035,0.0191,0.027
2.119619,-0.0128,-0.0014,0.0141,0.019
2.123758,-0.0146,-0.0015,0.0092,0.017
2.128304,-0.0187,-0.0040,0.0138,0.024
2.133336,-0.0204,-0.0041,0.0065,0.022
2.137075,-0.0221,0.0124,0.0016,0.025
2.142132,-0.0214,0.0240,0.0015,0.032
2.146737,-0.0232,0.0308,-0.0057,0.039
2.152762,-0.0226,0.0280,-0.0128,0.038
2.156378,-0.0243,0.0204,-0.0151,0.035
2.160291,-0.0238,0.0201,-0.0174,0.036
2.165037,-0.0186,0.0245,-0.0149,0.034
2.169623,-0.0184,0.0289,-0.0147,0.037
2.175652,-0.0039,0.0405,-0.0146,0.043
2.179963,0.0104,0.0258,-0.0074,0.029
2.184335,0.0152,0.0088,-0.0073,0.019
2.189047,0.0199,0.0230,-0.0073,0.031
2.194031,0.0246,0.0203,-0.0001,0.032
2.197847,0.0341,0.0175,0.0070,0.039
2.205115,0.0389,0.0291,0.0022,0.049
2.209483,0.0366,0.0240,-0.0002,0.044
2.215612,0.0297,0.0189,0.0092,0.036
2.218020,0.0158,0.0257,0.0090,0.031
2.222197,0.0116,0.0253,0.0088,0.029
2.226894,0.0146,0.0297,0.0158,0.037
2.231335,0.0033,0.0246,0.0155,0.029
2.236824,-0.0079,0.0148,0.0034,0.017
2.240044,-0.0143,0.0146,-0.0039,0.021
2.245258,-0.0229,0.0072,0.0032,0.024
2.249464,-0.0197,0.0070,0.0054,0.022
2.254676,-0.0141,0.0116,0.0053,0.019
2.259928,-0.0230,0.0113,0.0028,0.026
2.264030,-0.0341,0.0040,-0.0092,0.036
2.268687,-0.0333,-0.0057,-0.0116,0.036
2.273056,-0.0326,-0.0010,-0.0068,0.033
2.277906,-0.0437,0.0061,-0.0092,0.045
2.282319,-0.0500,-0.0012,-0.0068,0.050
2.287732,-0.0421,-0.0108,-0.0068,0.044
2.292443,-0.0390,-0.0060,-0.0116,0.041
2.296707,-0.0290,-0.0083,-0.0115,0.032
2.301337,-0.0238,-0.0107,-0.0067,0.027
2.305646,-0.0187,-0.0035,0.0147,0.024
2.316729,-0.0111,-0.0012,0.0169,0.020
2.318455,-0.0061,-0.0061,0.0096,0.013
2.320210,0.0013,-0.0132,0.0095,0.016
2.324752,0.0086,-0.0133,0.0047,0.017
2.329501,0.0255,-0.0015,0.0094,0.027
2.334720,0.0327,0.0007,0.0117,0.035
2.339037,0.0281,-0.0113,0.0068,0.031
2.343924,0.0260,-0.0067,-0.0005,0.027
2.347786,0.0216,0.0004,-0.0077,0.023
2.352713,0.0078,-0.0046,-0.0101,0.014
2.357266,-0.0012,-0.0024,-0.0006,0.003
2.362867,0.0019,-0.0003,-0.0030,0.004
2.366769,0.0096,-0.0029,-0.0054,0.011
2.371356,0.0052,-0.0054,-0.0007,0.008
2.377617,0.0057,0.0015,-0.0007,0.006
2.380939,-0.0010,0.0036,-0.0055,0.007
2.385593,-0.0030,-0.0038,-0.0031,0.006
2.390343,0.0092,-0.0064,0.0016,0.011
2.394619,0.0167,0.0030,-0.0032,0.017
2.400762,0.0193,0.0003,-0.0032,0.020
2.405286,0.0244,0.0119,0.0039,0.027
2.409490,0.0223,0.0139,0.0062,0.027
2.414197,0.0133,0.0016,0.0037,0.014
2.419720,0.0043,0.0037,-0.0082,0.010
2.423672,0.0003,0.0152,-0.0011,0.015
2.428221,-0.0084,0.0196,0.0011,0.021
2.433201,-0.0242,0.0192,-0.0085,0.032
2.436937,-0.0279,0.0211,-0.0133,0.037
2.442917,-0.0364,0.0184,-0.0156,0.044
2.447038,-0.0449,0.0228,-0.0180,0.053
2.452262,-0.0582,0.0224,-0.0108,0.063
2.456885,-0.0667,0.0126,-0.0036,0.068
2.460415,-0.0657,0.0148,-0.0060,0.068
2.465053,-0.0673,0.0240,-0.0084,0.072
2.470834,-0.0522,0.0213,-0.0084,0.057
2.474407,-0.0302,0.0092,-0.0083,0.033
2.479982,-0.0180,0.0090,-0.0082,0.022
2.484849,0.0035,0.0159,-0.0058,0.017
2.488608,0.0226,0.0227,-0.0128,0.035
2.494239,0.0298,0.0224,-0.0032,0.037
2.497574,0.0228,0.0245,0.0015,0.034
2.503020,0.0137,0.0289,0.0037,0.032
2.507178,0.0118,0.0262,0.0250,0.038
2.512493,-0.0068,0.0331,0.0460,0.057
2.516940,-0.0183,0.0422,0.0599,0.075
2.521898,-0.0300,0.0440,0.0547,0.076
2.525871,-0.0560,0.0315,0.0472,0.080
2.530843,-0.0748,0.0166,0.0469,0.090
2.536815,-0.0795,0.0088,0.0230,0.083
2.540042,-0.0797,0.0012,-0.0126,0.081
2.544603,-0.0800,-0.0135,-0.0359,0.089
2.549356,-0.0638,-0.0233,-0.0520,0.086
2.554834,-0.0550,-0.0304,-0.0726,0.096
2.559980,-0.0440,-0.0278,-0.0884,0.103
