time,gFx,gFy,gFz,TgF
0.483268489,0.0181,-0.1424,0.9979,1.008
0.485796666,0.0186,-0.1437,0.9994,1.010
0.488259218,0.0186,-0.1437,1.0004,1.011
0.490527916,0.0186,-0.1431,1.0009,1.011
0.492680364,0.0183,-0.1439,1.0011,1.012
0.495999583,0.0173,-0.1429,1.0021,1.012
0.497392291,0.0173,-0.1431,1.0021,1.012
0.499684739,0.0178,-0.1444,1.0018,1.012
0.501856718,0.0168,-0.1429,1.0026,1.013
0.504597239,0.0159,-0.1424,1.0046,1.015
0.506664166,0.0161,-0.1437,1.0063,1.017
0.508814218,0.0171,-0.1429,1.0053,1.016
0.512602187,0.0168,-0.1407,1.0048,1.015
0.513773229,0.0164,-0.1402,1.0053,1.015
0.515967031,0.0166,-0.1387,1.0058,1.015
0.518172552,0.0149,-0.1383,1.0055,1.015
0.52087401,0.0144,-0.1380,1.0048,1.014
0.523013958,0.0159,-0.1373,1.0038,1.013
0.525172083,0.0166,-0.1370,1.0041,1.014
0.528331458,0.0166,-0.1361,1.0050,1.014
0.53024802,0.0164,-0.1358,1.0043,1.014
0.532500312,0.0164,-0.1348,1.0024,1.012
0.534590468,0.0171,-0.1344,1.0014,1.010
0.537076614,0.0181,-0.1339,1.0014,1.010
0.539538645,0.0193,-0.1324,1.0024,1.011
0.541518958,0.0203,-0.1314,1.0018,1.011
0.544122656,0.0220,-0.1309,1.0011,1.010
0.546530572,0.0230,-0.1307,1.0009,1.010
0.548771979,0.0234,-0.1309,1.0009,1.010
0.551084062,0.0244,-0.1304,1.0016,1.010
0.554234166,0.0254,-0.1304,1.0014,1.010
0.555720104,0.0264,-0.1300,1.0011,1.010
0.557936093,0.0259,-0.1295,1.0001,1.009
0.560737239,0.0259,-0.1302,0.9996,1.008
0.562797447,0.0271,-0.1292,1.0004,1.009
0.565015416,0.0269,-0.1295,1.0011,1.010
0.56720052,0.0266,-0.1309,1.0018,1.011
0.570578958,0.0266,-0.1297,1.0033,1.012
0.572244895,0.0254,-0.1307,1.0048,1.014
0.574471822,0.0237,-0.1304,1.0041,1.013
0.576824479,0.0225,-0.1304,1.0024,1.011
0.579124791,0.0203,-0.1309,1.0031,1.012
0.581450052,0.0171,-0.1295,1.0038,1.012
0.583534739,0.0156,-0.1304,1.0031,1.012
0.588236614,0.0142,-0.1322,1.0028,1.012
0.588822135,0.0125,-0.1329,1.0028,1.012
0.590844062,0.0117,-0.1329,1.0038,1.013
0.593136718,0.0093,-0.1324,1.0046,1.013
0.595826874,0.0073,-0.1322,1.0033,1.012
0.597776249,0.0066,-0.1336,1.0036,1.012
0.599973281,0.0059,-0.1348,1.0043,1.013
0.603933541,0.0049,-0.1351,1.0038,1.013
0.604976562,0.0034,-0.1356,1.0031,1.012
0.607165885,0.0032,-0.1356,1.0024,1.011
0.609895781,0.0022,-0.1363,1.0021,1.011
0.612954791,0.0012,-0.1368,1.0028,1.012
0.614288229,0.0005,-0.1375,1.0033,1.013
0.616632031,0.0010,-0.1373,1.0038,1.013
0.619161874,0.0020,-0.1368,1.0046,1.014
0.621404479,0.0010,-0.1365,1.0060,1.015
0.623567656,0.0007,-0.1365,1.0068,1.016
0.625855052,0.0005,-0.1368,1.0058,1.015
0.630988333,-0.0015,-0.1361,1.0063,1.015
0.63190677,-0.0012,-0.1365,1.0072,1.016
0.633080833,0.0000,-0.1358,1.0070,1.016
0.635161927,-0.0007,-0.1344,1.0063,1.015
0.640075572,-0.0020,-0.1348,1.0046,1.014
0.640813177,-0.0024,-0.1346,1.0031,1.012
0.642442916,-0.0022,-0.1344,1.0031,1.012
0.645659427,-0.0022,-0.1346,1.0031,1.012
0.647050572,0.0000,-0.1346,1.0006,1.010
0.649713802,0.0020,-0.1339,1.0009,1.010
0.651765416,0.0022,-0.1324,1.0011,1.010
0.654732447,0.0044,-0.1312,0.9992,1.008
0.656683177,0.0063,-0.1317,0.9965,1.005
0.65865401,0.0068,-0.1324,0.9952,1.004
0.662303385,0.0076,-0.1322,0.9965,1.005
0.663580937,0.0088,-0.1319,0.9984,1.007
0.665678802,0.0105,-0.1334,0.9987,1.008
0.667840364,0.0120,-0.1348,0.9977,1.007
0.671539843,0.0132,-0.1358,0.9982,1.007
0.67286052,0.0151,-0.1353,0.9992,1.008
0.675232552,0.0168,-0.1353,0.9996,1.009
0.678264687,0.0183,-0.1358,0.9999,1.009
0.679965416,0.0208,-0.1365,1.0018,1.011
0.682077708,0.0208,-0.1383,1.0038,1.014
0.684284531,0.0198,-0.1390,1.0046,1.014
0.68909526,0.0208,-0.1402,1.0048,1.015
0.68985052,0.0212,-0.1409,1.0055,1.016
0.691644739,0.0212,-0.1419,1.0063,1.016
0.69396552,0.0212,-0.1414,1.0072,1.017
0.696931093,0.0212,-0.1405,1.0065,1.016
0.69843401,0.0208,-0.1402,1.0058,1.016
0.700609062,0.0203,-0.1409,1.0053,1.015
0.704099947,0.0205,-0.1409,1.0050,1.015
0.705449427,0.0212,-0.1405,1.0055,1.016
0.707838906,0.0220,-0.1412,1.0048,1.015
0.710110312,0.0217,-0.1409,1.0043,1.014
0.713064583,0.0210,-0.1402,1.0043,1.014
0.714784218,0.0225,-0.1392,1.0028,1.013
0.716935156,0.0244,-0.1390,1.0028,1.013
0.721302968,0.0251,-0.1395,1.0016,1.012
0.72244151,0.0261,-0.1390,1.0009,1.011
0.724190781,0.0281,-0.1390,1.0014,1.011
0.726190624,0.0286,-0.1383,1.0009,1.011
0.729232499,0.0301,-0.1383,1.0021,1.012
0.731148854,0.0320,-0.1390,1.0033,1.013
0.733377187,0.0330,-0.1385,1.0028,1.013
0.736102604,0.0335,-0.1387,1.0024,1.012
0.73813677,0.0340,-0.1405,1.0024,1.013
0.740515781,0.0354,-0.1412,1.0033,1.014
0.742681926,0.0362,-0.1392,1.0055,1.016
0.745733749,0.0347,-0.1405,1.0036,1.014
0.747465416,0.0349,-0.1424,1.0018,1.013
0.749829166,0.0349,-0.1405,1.0031,1.013
0.752218437,0.0340,-0.1400,1.0043,1.015
0.755614479,0.0332,-0.1407,1.0038,1.014
0.756891197,0.0330,-0.1424,1.0018,1.012
0.759315312,0.0327,-0.1424,1.0018,1.012
0.762621197,0.0337,-0.1419,1.0011,1.012
0.763875781,0.0325,-0.1434,1.0001,1.011
0.766293489,0.0306,-0.1434,0.9984,1.009
0.768520416,0.0320,-0.1424,0.9982,1.009
0.770846822,0.0325,-0.1434,0.9974,1.008
0.773185364,0.0310,-0.1431,0.9957,1.006
0.775146145,0.0301,-0.1427,0.9950,1.006
0.780207239,0.0298,-0.1431,0.9950,1.006
0.781048385,0.0296,-0.1434,0.9955,1.006
0.782558072,0.0296,-0.1429,0.9943,1.005
0.784646458,0.0296,-0.1434,0.9948,1.005
0.788537916,0.0291,-0.1439,0.9950,1.006
0.789873854,0.0298,-0.1431,0.9957,1.006
0.791851614,0.0288,-0.1451,0.9989,1.010
0.795326926,0.0271,-0.1454,1.0004,1.011
0.797068489,0.0261,-0.1446,1.0006,1.011
0.798950937,0.0254,-0.1437,1.0016,1.012
0.802355833,0.0256,-0.1441,1.0028,1.013
0.80499302,0.0259,-0.1446,1.0036,1.014
0.80628776,0.0269,-0.1449,1.0033,1.014
0.808592916,0.0261,-0.1461,1.0033,1.014
0.811570572,0.0249,-0.1446,1.0028,1.014
0.813638593,0.0244,-0.1429,1.0038,1.014
0.815514531,0.0242,-0.1424,1.0055,1.016
0.818407395,0.0239,-0.1422,1.0055,1.016
0.821473697,0.0232,-0.1419,1.0058,1.016
0.822517187,0.0232,-0.1402,1.0063,1.016
0.825736145,0.0212,-0.1385,1.0058,1.015
0.827135416,0.0188,-0.1387,1.0058,1.015
0.829659531,0.0186,-0.1383,1.0058,1.015
0.831874479,0.0188,-0.1358,1.0055,1.015
0.834016979,0.0205,-0.1339,1.0063,1.015
0.836901354,0.0210,-0.1336,1.0043,1.013
0.838948385,0.0198,-0.1334,1.0024,1.011
0.842154635,0.0188,-0.1312,1.0028,1.012
0.843725833,0.0188,-0.1300,1.0018,1.010
0.84649526,0.0186,-0.1307,1.0016,1.010
0.848581354,0.0193,-0.1292,1.0021,1.011
0.850457499,0.0210,-0.1285,1.0001,1.009
0.853555676,0.0208,-0.1297,0.9999,1.008
0.855291874,0.0198,-0.1297,1.0009,1.009
0.857462499,0.0205,-0.1295,1.0004,1.009
0.860245312,0.0212,-0.1287,1.0009,1.009
0.862687864,0.0215,-0.1290,1.0006,1.009
0.865083281,0.0210,-0.1297,1.0001,1.009
0.867680364,0.0215,-0.1302,1.0016,1.010
0.869905937,0.0234,-0.1314,1.0021,1.011
0.871951145,0.0225,-0.1317,1.0011,1.010
0.874439114,0.0205,-0.1319,1.0028,1.012
0.876220781,0.0190,-0.1329,1.0036,1.013
0.879491197,0.0176,-0.1339,1.0031,1.012
0.880952343,0.0171,-0.1331,1.0048,1.014
0.883075989,0.0151,-0.1336,1.0055,1.014
0.885931874,0.0134,-0.1356,1.0068,1.016
0.890956979,0.0132,-0.1358,1.0087,1.018
0.891906926,0.0117,-0.1361,1.0092,1.018
0.892773958,0.0105,-0.1361,1.0092,1.018
0.895207083,0.0085,-0.1341,1.0102,1.019
0.897863697,0.0059,-0.1353,1.0102,1.019
0.899963072,0.0042,-0.1358,1.0072,1.016
0.901789114,0.0032,-0.1351,1.0065,1.016
0.904939999,0.0029,-0.1348,1.0075,1.016
0.907035676,0.0027,-0.1326,1.0070,1.016
0.909014843,0.0027,-0.1309,1.0058,1.014
0.911796874,0.0020,-0.1309,1.0050,1.014
0.914404322,0.0022,-0.1304,1.0043,1.013
0.916498124,0.0032,-0.1307,1.0028,1.011
0.918146666,0.0032,-0.1307,1.0026,1.011
0.921354062,0.0027,-0.1292,1.0031,1.011
0.922885572,0.0020,-0.1270,1.0031,1.011
0.925603176,0.0017,-0.1256,1.0033,1.011
0.927231562,0.0022,-0.1265,1.0041,1.012
0.930150312,0.0024,-0.1263,1.0048,1.013
0.932501354,0.0029,-0.1256,1.0053,1.013
0.93560276,0.0032,-0.1256,1.0041,1.012
0.938092239,0.0020,-0.1258,1.0033,1.011
0.939070104,0.0010,-0.1265,1.0033,1.011
0.941967656,0.0015,-0.1261,1.0018,1.010
0.944238437,0.0005,-0.1273,1.0009,1.009
0.946537291,-0.0007,-0.1292,1.0009,1.009
0.949129583,-0.0020,-0.1292,1.0009,1.009
0.950951718,-0.0024,-0.1295,0.9994,1.008
0.954928437,-0.0007,-0.1297,0.9987,1.007
0.955803697,-0.0010,-0.1297,1.0001,1.009
0.957828333,-0.0005,-0.1300,0.9994,1.008
0.961032291,0.0010,-0.1309,0.9987,1.007
0.963093228,0.0010,-0.1322,0.9989,1.008
0.965400416,0.0015,-0.1326,0.9972,1.006
0.967199687,0.0032,-0.1326,0.9972,1.006
0.970871822,0.0059,-0.1322,0.9987,1.007
0.973158228,0.0059,-0.1319,0.9999,1.009
0.974143228,0.0059,-0.1341,1.0011,1.010
0.976998958,0.0078,-0.1348,0.9994,1.008
0.979201458,0.0100,-0.1353,0.9982,1.007
0.981169635,0.0132,-0.1370,0.9994,1.009
0.983360156,0.0154,-0.1368,0.9996,1.009
0.986953281,0.0156,-0.1378,1.0004,1.010
0.991744895,0.0176,-0.1373,1.0024,1.012
0.992806093,0.0200,-0.1370,1.0028,1.012
0.993296562,0.0215,-0.1378,1.0024,1.012
0.995653958,0.0227,-0.1383,1.0033,1.013
0.998359739,0.0247,-0.1390,1.0041,1.014
0.999856874,0.0254,-0.1385,1.0048,1.015
1.002471926,0.0259,-0.1387,1.0065,1.016
1.004788124,0.0251,-0.1380,1.0068,1.016
1.006874739,0.0249,-0.1373,1.0070,1.017
1.010006093,0.0256,-0.1390,1.0075,1.017
1.012204999,0.0256,-0.1405,1.0058,1.016
1.014327031,0.0264,-0.1400,1.0046,1.015
1.016886926,0.0276,-0.1397,1.0053,1.015
1.018637395,0.0261,-0.1400,1.0048,1.015
1.021167916,0.0244,-0.1392,1.0041,1.014
1.023862395,0.0237,-0.1380,1.0038,1.014
1.026057083,0.0230,-0.1370,1.0038,1.013
1.028408541,0.0225,-0.1380,1.0026,1.012
1.030325728,0.0205,-0.1385,1.0006,1.010
1.033032916,0.0186,-0.1392,0.9994,1.009
1.035125468,0.0190,-0.1392,0.9994,1.009
1.038029062,0.0188,-0.1375,1.0001,1.010
1.040154583,0.0168,-0.1387,0.9989,1.009
1.041850156,0.0146,-0.1397,0.9982,1.008
1.044823801,0.0154,-0.1385,0.9989,1.009
1.046866301,0.0178,-0.1383,0.9984,1.008
1.049055937,0.0178,-0.1397,0.9984,1.008
1.051270208,0.0166,-0.1397,0.9984,1.008
1.053959062,0.0176,-0.1392,0.9967,1.007
1.056298541,0.0198,-0.1397,0.9962,1.006
1.058152916,0.0212,-0.1390,0.9970,1.007
1.061954895,0.0234,-0.1380,0.9967,1.006
1.064363072,0.0264,-0.1385,0.9967,1.007
1.065292603,0.0283,-0.1400,0.9965,1.007
1.067666926,0.0293,-0.1402,0.9967,1.007
1.07108177,0.0315,-0.1392,0.9970,1.007
1.072623176,0.0335,-0.1400,0.9977,1.008
1.075914739,0.0354,-0.1407,0.9977,1.008
1.077951041,0.0389,-0.1395,0.9972,1.008
1.079683593,0.0411,-0.1397,0.9982,1.009
1.08167802,0.0425,-0.1392,0.9994,1.010
1.083942864,0.0457,-0.1390,1.0001,1.011
1.090214166,0.0479,-0.1400,0.9996,1.011
1.091180103,0.0494,-0.1395,0.9994,1.010
1.091664791,0.0503,-0.1370,0.9989,1.010
1.093371197,0.0515,-0.1363,0.9994,1.010
1.096192916,0.0537,-0.1361,1.0006,1.011
1.098004531,0.0542,-0.1356,1.0009,1.011
1.100534843,0.0530,-0.1346,1.0018,1.012
1.103210833,0.0523,-0.1334,1.0028,1.013
1.105087083,0.0520,-0.1329,1.0036,1.014
1.107684947,0.0520,-0.1317,1.0043,1.014
1.109853958,0.0518,-0.1302,1.0046,1.014
1.112128228,0.0496,-0.1302,1.0048,1.014
1.114645676,0.0479,-0.1297,1.0058,1.015
1.117384999,0.0464,-0.1290,1.0068,1.016
1.119290468,0.0450,-0.1287,1.0090,1.018
1.121372291,0.0450,-0.1292,1.0094,1.019
1.124849583,0.0432,-0.1290,1.0075,1.017
1.12681026,0.0411,-0.1295,1.0075,1.017
1.129593958,0.0384,-0.1309,1.0085,1.018
1.130770416,0.0357,-0.1309,1.0082,1.017
1.133140676,0.0352,-0.1329,1.0072,1.017
1.135365208,0.0340,-0.1356,1.0060,1.016
1.137778333,0.0318,-0.1353,1.0055,1.015
1.139972551,0.0303,-0.1356,1.0065,1.016
1.142246614,0.0288,-0.1375,1.0065,1.016
1.146366822,0.0271,-0.1390,1.0068,1.017
1.147251041,0.0249,-0.1395,1.0070,1.017
1.149432083,0.0237,-0.1405,1.0060,1.016
1.151594374,0.0227,-0.1424,1.0050,1.015
1.154680312,0.0193,-0.1441,1.0048,1.015
1.156534895,0.0166,-0.1451,1.0046,1.015
1.158828853,0.0146,-0.1461,1.0048,1.015
1.161666041,0.0122,-0.1481,1.0038,1.015
1.163967343,0.0095,-0.1498,1.0031,1.014
1.16644302,0.0073,-0.1505,1.0021,1.013
1.168401458,0.0051,-0.1505,1.0006,1.012
1.171293645,0.0039,-0.1500,0.9996,1.011
1.172944583,0.0022,-0.1498,0.9996,1.011
1.175222708,0.0010,-0.1495,0.9999,1.011
1.177952083,0.0015,-0.1495,0.9974,1.009
1.180230208,0.0005,-0.1488,0.9974,1.008
1.182781718,-0.0002,-0.1485,0.9987,1.010
1.18482703,0.0012,-0.1490,0.9984,1.009
1.190770364,0.0017,-0.1476,0.9984,1.009
1.191805989,0.0010,-0.1468,0.9977,1.008
1.192460728,0.0020,-0.1451,0.9970,1.007
1.194506197,0.0037,-0.1417,0.9967,1.007
1.196600468,0.0059,-0.1414,0.9977,1.008
1.198693437,0.0068,-0.1422,0.9982,1.008
1.201642603,0.0071,-0.1400,0.9987,1.008
1.203324947,0.0083,-0.1387,1.0004,1.010
1.205523958,0.0105,-0.1390,0.9989,1.009
1.207763228,0.0122,-0.1383,0.9977,1.007
1.210098749,0.0129,-0.1378,1.0001,1.010
1.213428958,0.0139,-0.1361,1.0016,1.011
1.215570312,0.0144,-0.1348,1.0009,1.010
1.217678541,0.0159,-0.1363,0.9984,1.008
1.220025937,0.0171,-0.1368,0.9987,1.008
1.221959999,0.0176,-0.1365,1.0011,1.011
1.224308333,0.0181,-0.1365,1.0009,1.010
1.226274218,0.0188,-0.1363,1.0004,1.010
1.22947203,0.0190,-0.1361,1.0006,1.010
1.231831978,0.0183,-0.1353,1.0009,1.010
1.233931353,0.0176,-0.1356,1.0001,1.009
1.236546926,0.0183,-0.1356,0.9987,1.008
1.238317916,0.0188,-0.1353,0.9989,1.008
1.240753333,0.0181,-0.1361,0.9996,1.009
1.242975364,0.0176,-0.1358,0.9984,1.008
1.245552812,0.0168,-0.1356,0.9989,1.008
1.248462447,0.0166,-0.1353,1.0001,1.009
