time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.184460,-0.6737,-0.6596,0.1530,0.955
8.189439,-0.6135,-0.6910,0.2030,0.946
8.193351,-0.5541,-0.7446,0.2423,0.959
8.198187,-0.5242,-0.8085,0.2523,0.996
8.202714,-0.5358,-0.8516,0.2522,1.037
8.207605,-0.5865,-0.8976,0.2829,1.109
8.212968,-0.6978,-0.9486,0.3250,1.222
8.217855,-0.8242,-0.9782,0.3811,1.335
8.225893,-0.9321,-1.0100,0.4704,1.453
8.226623,-1.0024,-1.0392,0.5806,1.556
8.237804,-1.0230,-1.0729,0.7187,1.647
8.238818,-0.9939,-1.1254,0.8792,1.740
8.240777,-0.9195,-1.1778,1.0209,1.810
8.245028,-0.8570,-1.2371,1.1407,1.888
8.250056,-0.8182,-1.2938,1.2166,1.955
8.254801,-0.8316,-1.3286,1.2388,1.998
8.259377,-0.9019,-1.3508,1.2620,2.057
8.263904,-0.9928,-1.3510,1.2644,2.100
8.269196,-1.0853,-1.3192,1.2269,2.103
8.273408,-1.1770,-1.2960,1.1639,2.102
8.277523,-1.2870,-1.2885,1.0730,2.114
8.283433,-1.4081,-1.2583,0.9928,2.134
8.287675,-1.4975,-1.2247,0.9283,2.146
8.292518,-1.5576,-1.2045,0.8533,2.146
8.298114,-1.5624,-1.1834,0.7659,2.104
8.301645,-1.5337,-1.1664,0.6835,2.044
8.305823,-1.5196,-1.1583,0.6209,2.009
8.311571,-1.5153,-1.1567,0.5496,1.984
8.315244,-1.5065,-1.1450,0.4890,1.954
8.320574,-1.4935,-1.1398,0.4751,1.938
8.330430,-1.4473,-1.1438,0.5005,1.911
8.331292,-1.3299,-1.1356,0.5606,1.836
8.333770,-1.1820,-1.1464,0.6454,1.769
8.344398,-1.0177,-1.1669,0.7356,1.714
8.345287,-0.8371,-1.1734,0.8260,1.661
8.349012,-0.6663,-1.1830,0.9116,1.635
8.352587,-0.5149,-1.1981,0.9781,1.630
8.357958,-0.3900,-1.1924,1.0085,1.610
8.363268,-0.2917,-1.1732,1.0126,1.577
8.367054,-0.2534,-1.1713,0.9979,1.559
8.372405,-0.2799,-1.1864,0.9597,1.551
8.377244,-0.3280,-1.2207,0.9122,1.559
8.381150,-0.3832,-1.2569,0.8579,1.569
8.386182,-0.4312,-1.2926,0.8134,1.587
8.390866,-0.4553,-1.3203,0.7883,1.604
8.395056,-0.4602,-1.3564,0.7851,1.633
8.399666,-0.4555,-1.3843,0.7773,1.652
8.404862,-0.4364,-1.3895,0.7817,1.653
8.409109,-0.3885,-1.3767,0.8074,1.643
8.417460,-0.3260,-1.3462,0.8398,1.620
8.426947,-0.2465,-1.2935,0.8787,1.583
8.427408,-0.1833,-1.2283,0.9332,1.553
8.427846,-0.1557,-1.1508,0.9915,1.527
8.438168,-0.1349,-1.0615,1.0418,1.493
8.439168,-0.0900,-0.9751,1.0983,1.471
8.442421,-0.0282,-0.8847,1.1494,1.451
8.446445,0.0049,-0.7814,1.1879,1.422
8.451679,-0.0050,-0.6772,1.2091,1.386
8.456776,-0.0436,-0.5868,1.2108,1.346
8.461194,-0.1300,-0.5126,1.1883,1.301
8.465326,-0.2308,-0.4639,1.1514,1.263
8.470746,-0.3221,-0.4431,1.1003,1.229
8.474592,-0.3917,-0.4561,1.0423,1.203
8.480205,-0.4445,-0.5010,0.9903,1.195
8.484163,-0.4972,-0.5842,0.9466,1.218
8.489364,-0.5260,-0.6931,0.9348,1.277
8.493156,-0.5524,-0.8061,0.9497,1.363
8.498867,-0.5833,-0.8942,0.9835,1.452
8.502783,-0.6187,-0.9503,1.0432,1.541
8.507561,-0.6513,-1.0031,1.1235,1.641
8.513471,-0.6432,-1.0500,1.2152,1.730
8.518513,-0.6186,-1.0816,1.3324,1.824
8.523764,-0.5800,-1.1173,1.4824,1.945
8.535772,-0.5065,-1.1641,1.6438,2.077
8.536698,-0.4267,-1.2079,1.8095,2.217
8.537118,-0.3573,-1.2226,1.9650,2.342
8.541443,-0.2864,-1.2137,2.1433,2.480
8.545058,-0.2303,-1.1814,2.3226,2.616
8.549530,-0.1959,-1.1308,2.4929,2.744
8.555738,-0.1593,-1.0839,2.6466,2.864
8.559429,-0.1274,-1.0454,2.7576,2.952
8.563777,-0.1118,-1.0157,2.8539,3.031
8.568250,-0.0982,-0.9805,2.9190,3.081
8.573369,-0.1038,-0.9493,2.9716,3.121
8.577566,-0.1661,-0.9268,2.9979,3.142
8.582824,-0.2347,-0.9322,2.9645,3.116
8.588116,-0.2953,-0.9486,2.8570,3.025
8.592118,-0.3934,-0.9637,2.7260,2.918
8.597371,-0.5266,-0.9560,2.5861,2.807
8.601274,-0.6951,-0.9228,2.4141,2.676
8.605944,-0.8750,-0.8832,2.2295,2.553
8.610692,-1.0474,-0.8609,2.0615,2.467
8.615237,-1.1959,-0.8536,1.9154,2.414
8.619943,-1.2560,-0.8543,1.7823,2.342
8.625009,-1.2281,-0.8678,1.6481,2.231
8.631955,-1.1699,-0.9062,1.5393,2.135
8.643012,-1.1245,-0.9672,1.4756,2.092
8.643868,-1.0969,-1.0411,1.4332,2.084
8.644204,-1.0823,-1.1469,1.4052,2.112
8.648334,-1.0950,-1.2462,1.3869,2.162
8.652365,-1.0872,-1.3412,1.3755,2.207
8.657305,-1.0443,-1.4462,1.3708,2.250
8.662935,-1.0068,-1.5394,1.3725,2.295
8.666899,-0.9986,-1.6229,1.3875,2.357
8.672937,-1.0076,-1.7036,1.4133,2.432
8.676631,-1.0193,-1.8049,1.4425,2.525
8.681989,-1.0551,-1.9099,1.4725,2.632
8.685621,-1.1075,-1.9943,1.5148,2.738
8.690671,-1.1717,-2.0480,1.5810,2.840
8.694774,-1.2354,-2.0902,1.6420,2.931
8.699256,-1.2843,-2.1230,1.6713,2.992
8.704393,-1.3470,-2.1414,1.6499,3.020
8.709108,-1.4260,-2.1379,1.5899,3.022
8.716692,-1.4997,-2.0960,1.5105,2.987
8.718090,-1.5516,-2.0159,1.4215,2.914
8.734177,-1.5770,-1.9002,1.3327,2.806
8.735365,-1.5569,-1.7569,1.2540,2.661
8.735815,-1.4891,-1.6078,1.1857,2.492
8.737735,-1.4170,-1.4775,1.1447,2.346
8.742541,-1.3359,-1.3544,1.1121,2.204
8.747482,-1.2506,-1.2604,1.0664,2.071
8.751072,-1.1777,-1.2028,1.0314,1.974
8.756076,-1.1244,-1.1506,0.9829,1.885
8.761120,-1.0811,-1.1063,0.9352,1.808
8.765200,-1.0357,-1.0699,0.9000,1.740
8.770957,-0.9809,-1.0460,0.8869,1.686
8.775217,-0.9288,-1.0418,0.9004,1.661
8.779586,-0.9198,-1.0450,0.9044,1.660
8.784347,-0.9538,-1.0602,0.9204,1.697
8.790746,-0.9923,-1.0752,0.9695,1.755
8.793815,-1.0114,-1.0972,1.0345,1.816
8.798856,-1.0085,-1.1117,1.1009,1.861
8.802673,-1.0051,-1.1161,1.1611,1.898
8.807734,-1.0176,-1.1126,1.2147,1.936
8.812902,-1.0604,-1.0938,1.2422,1.966
8.817141,-1.1333,-1.0811,1.2556,2.007
8.821518,-1.2267,-1.0625,1.2597,2.054
8.832096,-1.3264,-1.0329,1.2620,2.102
8.833774,-1.4086,-0.9759,1.2727,2.135
8.835564,-1.4617,-0.8894,1.2994,2.149
8.845480,-1.4859,-0.7975,1.3426,2.156
8.846634,-1.4934,-0.7150,1.3978,2.167
8.850126,-1.4675,-0.6543,1.4559,2.168
8.856537,-1.4109,-0.6060,1.5218,2.162
8.859282,-1.3476,-0.5753,1.5886,2.161
8.864174,-1.2945,-0.5602,1.6396,2.163
8.869462,-1.2443,-0.5534,1.6892,2.170
8.873490,-1.1971,-0.5503,1.7495,2.190
8.877416,-1.1792,-0.5558,1.7963,2.220
8.883363,-1.1857,-0.5719,1.8155,2.243
8.888363,-1.2118,-0.6057,1.8116,2.262
8.892125,-1.2596,-0.6495,1.8059,2.296
8.897969,-1.3195,-0.6957,1.8008,2.338
8.901626,-1.3675,-0.7730,1.8225,2.406
8.907370,-1.3821,-0.8426,1.8636,2.468
8.910516,-1.3560,-0.9164,1.8978,2.506
8.915015,-1.2868,-1.0065,1.9248,2.525
8.920890,-1.1722,-1.0936,1.9540,2.527
8.925920,-1.0527,-1.1656,1.9754,2.524
8.929433,-0.9573,-1.1949,1.9678,2.493
8.944697,-0.9002,-1.2044,1.9520,2.464
8.946489,-0.8479,-1.1894,1.9163,2.410
8.947039,-0.7647,-1.1524,1.8823,2.336
8.948473,-0.6842,-1.0961,1.8430,2.251
8.952460,-0.6088,-1.0396,1.7865,2.155
8.958001,-0.5265,-0.9928,1.7155,2.051
8.963325,-0.4447,-0.9461,1.6351,1.941
8.967798,-0.3706,-0.8973,1.5623,1.839
8.972887,-0.2996,-0.8560,1.4880,1.743
8.976088,-0.2199,-0.8128,1.4245,1.655
8.982001,-0.1341,-0.7750,1.3647,1.575
8.986480,-0.0375,-0.7355,1.3015,1.495
8.989865,0.0555,-0.7038,1.2469,1.433
8.995776,0.1522,-0.6893,1.1984,1.391
8.999865,0.2501,-0.6824,1.1676,1.375
9.004817,0.3303,-0.6807,1.1626,1.387
9.009061,0.3815,-0.6673,1.1724,1.402
9.013926,0.3919,-0.6685,1.2134,1.440
9.018894,0.3641,-0.6697,1.2758,1.486
9.030487,0.3389,-0.6589,1.3403,1.531
9.031359,0.3282,-0.6622,1.4090,1.591
9.035385,0.2845,-0.6675,1.4862,1.654
9.036692,0.2103,-0.6698,1.5501,1.702
9.046754,0.1249,-0.6690,1.6076,1.746
9.047623,0.0234,-0.6625,1.6612,1.789
9.051681,-0.0766,-0.6434,1.7177,1.836
9.056737,-0.1585,-0.6118,1.7793,1.888
9.061933,-0.2344,-0.5704,1.8390,1.940
9.065051,-0.3091,-0.5193,1.8850,1.979
9.069846,-0.3826,-0.4495,1.9126,2.002
9.074290,-0.4550,-0.3685,1.9339,2.021
9.079630,-0.5144,-0.3003,1.9487,2.038
9.084277,-0.5776,-0.2426,1.9290,2.028
9.088611,-0.6874,-0.1741,1.8798,2.009
9.093375,-0.8246,-0.0925,1.8444,2.022
9.097702,-0.9415,-0.0314,1.7733,2.008
9.102662,-1.0267,0.0095,1.6649,1.956
9.107140,-1.0903,0.0351,1.5775,1.918
9.112276,-1.0807,0.0287,1.5046,1.853
9.116588,-0.9845,-0.0094,1.4325,1.738
9.121372,-0.8639,-0.0670,1.3325,1.590
9.125847,-0.7547,-0.1391,1.2114,1.434
9.138228,-0.6896,-0.2040,1.0874,1.304
9.138975,-0.6441,-0.2401,1.0003,1.214
9.140285,-0.5919,-0.2286,0.9589,1.150
9.145161,-0.5352,-0.2029,0.9460,1.106
9.149692,-0.4647,-0.2083,0.9401,1.069
9.154809,-0.3710,-0.2207,0.9034,1.001
9.159313,-0.2591,-0.2448,0.8623,0.933
9.164465,-0.1221,-0.2738,0.8218,0.875
9.168092,0.0279,-0.3122,0.7840,0.844
9.172999,0.1624,-0.3484,0.7441,0.837
9.177383,0.2530,-0.3586,0.6970,0.824
9.183131,0.3099,-0.3500,0.6475,0.799
9.186898,0.3378,-0.3299,0.5909,0.756
9.191563,0.3443,-0.3031,0.5391,0.708
9.196584,0.3532,-0.2720,0.4945,0.666
9.201564,0.3527,-0.2341,0.4618,0.626
9.206182,0.3334,-0.1826,0.4501,0.589
9.210468,0.3098,-0.1271,0.4424,0.555
9.214968,0.2702,-0.0748,0.4145,0.500
9.220420,0.2290,-0.0305,0.3809,0.445
9.225362,0.2004,0.0152,0.3627,0.415
9.234883,0.1703,0.0741,0.3479,0.394
9.235310,0.1482,0.1413,0.3339,0.392
9.242664,0.1245,0.2190,0.3204,0.408
9.243472,0.0803,0.2834,0.3098,0.428
9.248586,0.0277,0.3371,0.3189,0.465
9.252278,-0.0215,0.3825,0.3454,0.516
9.257896,-0.0484,0.3840,0.3700,0.535
9.262746,-0.0555,0.3610,0.4119,0.551
9.266746,-0.0573,0.2970,0.4639,0.554
9.271336,-0.0374,0.1806,0.4649,0.500
9.275833,-0.0199,0.0525,0.4345,0.438
9.280901,-0.0216,-0.0707,0.3997,0.406
9.286470,-0.0283,-0.1840,0.3585,0.404
9.290259,-0.0259,-0.2711,0.3282,0.426
9.294797,-0.0075,-0.3512,0.3303,0.482
9.300341,0.0028,-0.4311,0.3672,0.566
9.304853,0.0075,-0.5085,0.4127,0.655
9.308706,0.0208,-0.6118,0.4430,0.756
9.313989,0.0476,-0.7169,0.4556,0.851
9.319025,0.0616,-0.8165,0.4862,0.952
9.322971,0.0417,-0.9037,0.5463,1.057
9.327322,-0.0069,-0.9476,0.6185,1.132
9.334072,-0.0838,-0.9676,0.6812,1.186
9.338611,-0.1555,-0.9850,0.7176,1.229
9.354823,-0.2172,-1.0000,0.7420,1.264
9.355750,-0.2830,-0.9984,0.7518,1.281
9.356222,-0.3528,-0.9824,0.7374,1.278
9.356633,-0.4288,-0.9737,0.6965,1.272
9.361108,-0.5015,-0.9412,0.6386,1.243
9.365202,-0.5613,-0.9161,0.5614,1.212
9.370894,-0.6202,-0.9103,0.4818,1.202
9.374618,-0.6666,-0.8903,0.4120,1.186
9.379506,-0.6818,-0.8661,0.3379,1.153
9.384164,-0.6708,-0.8569,0.2600,1.119
9.389510,-0.6506,-0.8742,0.1570,1.101
9.392885,-0.6215,-0.8943,0.0128,1.089
9.397679,-0.5928,-0.9219,-0.1417,1.105
9.402440,-0.5835,-0.9639,-0.3041,1.167
9.407334,-0.5887,-1.0010,-0.4862,1.259
9.412398,-0.6202,-1.0260,-0.6497,1.364
9.416830,-0.6636,-1.0460,-0.7875,1.468
9.430686,-0.6760,-1.0444,-0.9115,1.542
9.431631,-0.6745,-1.0520,-1.0241,1.616
9.432157,-0.6852,-1.0665,-1.1374,1.703
9.435516,-0.6938,-1.0567,-1.2536,1.780
9.445318,-0.6788,-1.0513,-1.3752,1.859
9.446054,-0.6666,-1.0501,-1.4571,1.916
9.449857,-0.6595,-1.0318,-1.5022,1.938
9.454655,-0.6549,-1.0155,-1.5263,1.947
9.459678,-0.6457,-1.0178,-1.5235,1.943
9.463840,-0.6151,-1.0125,-1.5060,1.916
9.468173,-0.5893,-1.0090,-1.4858,1.890
9.472574,-0.5731,-1.0218,-1.4750,1.884
9.478385,-0.5642,-1.0174,-1.4762,1.880
9.482832,-0.5742,-1.0102,-1.4703,1.874
9.487121,-0.6008,-1.0122,-1.4383,1.859
9.491926,-0.6583,-1.0019,-1.3993,1.843
9.496169,-0.7204,-1.0032,-1.3605,1.837
9.502081,-0.7752,-1.0040,-1.3337,1.841
9.506134,-0.8346,-0.9900,-1.3189,1.848
9.510450,-0.9106,-0.9852,-1.3161,1.879
9.514849,-0.9888,-0.9751,-1.3254,1.920
9.520841,-1.0621,-0.9646,-1.3298,1.956
9.526247,-1.1306,-0.9705,-1.3316,1.998
9.532746,-1.1658,-0.9736,-1.3089,2.005
9.533976,-1.1533,-0.9693,-1.2569,1.962
9.544873,-1.1221,-0.9815,-1.1971,1.912
9.545575,-1.0912,-0.9816,-1.1487,1.864
9.548130,-1.0414,-0.9648,-1.0999,1.796
9.552549,-0.9894,-0.9694,-1.0580,1.743
9.557013,-0.9518,-0.9689,-1.0352,1.708
9.562791,-0.9143,-0.9513,-0.9979,1.654
9.566961,-0.8792,-0.9311,-0.9510,1.595
9.572294,-0.8322,-0.9033,-0.9018,1.524
9.576280,-0.7877,-0.8682,-0.8430,1.444
9.581795,-0.7383,-0.8234,-0.7676,1.346
9.585471,-0.6555,-0.8002,-0.6687,1.232
9.590497,-0.5438,-0.7845,-0.5679,1.111
9.595521,-0.4274,-0.7501,-0.4652,0.981
9.599540,-0.3228,-0.7282,-0.3777,0.882
9.604463,-0.2300,-0.7164,-0.3315,0.822
9.609000,-0.1444,-0.6979,-0.3072,0.776
9.614089,-0.0422,-0.6848,-0.3071,0.752
9.617883,0.0671,-0.7031,-0.3354,0.782
9.623042,0.2023,-0.7407,-0.3658,0.851
9.627335,0.3562,-0.7952,-0.4173,0.966
9.642488,0.4931,-0.8709,-0.4802,1.110
9.643368,0.5867,-0.9581,-0.5285,1.242
9.643802,0.6539,-1.0423,-0.5551,1.350
9.653896,0.7044,-1.1040,-0.5793,1.432
9.654941,0.7190,-1.1669,-0.5749,1.486
9.655406,0.7146,-1.2381,-0.5369,1.527
9.660443,0.7054,-1.2980,-0.4796,1.553
9.664569,0.6868,-1.3276,-0.3865,1.544
9.670207,0.6635,-1.3483,-0.2693,1.527
9.674515,0.6522,-1.3579,-0.1379,1.513
9.679380,0.6578,-1.3516,0.0029,1.503
9.683281,0.6971,-1.3560,0.1384,1.531
9.689512,0.7630,-1.3425,0.2735,1.568
9.692652,0.8146,-1.2971,0.3867,1.580
9.697950,0.8807,-1.2461,0.4513,1.591
9.703145,0.9664,-1.2065,0.4817,1.619
9.707592,1.0476,-1.1519,0.4777,1.629
9.712579,1.0982,-1.0801,0.4654,1.609
9.716678,1.1158,-0.9962,0.4593,1.565
9.725416,1.1363,-0.8954,0.4451,1.514
9.726245,1.1620,-0.7901,0.4371,1.472
9.730708,1.1617,-0.6805,0.4520,1.420
9.745496,1.1260,-0.5860,0.4397,1.343
9.746395,1.0573,-0.4710,0.3931,1.222
9.746738,0.9362,-0.3737,0.3484,1.067
9.749709,0.7939,-0.2991,0.3056,0.902
9.754208,0.6660,-0.2207,0.2413,0.742
9.759559,0.5595,-0.1721,0.1537,0.605
9.764928,0.4835,-0.1556,0.0772,0.514
9.768015,0.4853,-0.1926,0.0198,0.522
9.773504,0.5432,-0.2995,-0.0399,0.622
9.777213,0.6000,-0.4497,-0.0998,0.756
9.782266,0.6106,-0.6022,-0.1677,0.874
9.788063,0.5612,-0.7396,-0.2351,0.958
9.792417,0.5001,-0.8161,-0.2787,0.997
9.796113,0.4682,-0.8412,-0.2679,0.999
9.801842,0.4537,-0.8458,-0.2102,0.983
9.805546,0.4398,-0.8351,-0.1273,0.952
9.810472,0.4193,-0.8187,-0.0360,0.921
9.815047,0.4065,-0.7873,0.0376,0.887
9.821050,0.4276,-0.7488,0.0864,0.867
9.825872,0.5063,-0.7225,0.1202,0.890
9.834933,0.5970,-0.6946,0.1224,0.924
9.835391,0.6447,-0.6604,0.1004,0.928
9.843961,0.6422,-0.6225,0.0494,0.896
9.844834,0.5799,-0.5639,-0.0352,0.810
9.849847,0.4746,-0.4964,-0.1367,0.700
9.852354,0.3863,-0.4223,-0.2597,0.628
9.857762,0.3029,-0.3461,-0.3851,0.600
9.861746,0.1959,-0.2795,-0.5130,0.616
9.866604,0.0557,-0.2178,-0.6362,0.675
9.871386,-0.1009,-0.1609,-0.7286,0.753
9.875776,-0.2690,-0.0993,-0.7879,0.838
9.881352,-0.4415,-0.0260,-0.8117,0.924
9.885386,-0.5946,0.0444,-0.7855,0.986
9.889769,-0.7163,0.0925,-0.7259,1.024
9.894481,-0.7975,0.1228,-0.6520,1.037
9.899991,-0.8453,0.1088,-0.5874,1.035
9.904274,-0.8649,0.0766,-0.5484,1.027
9.908445,-0.8542,0.0237,-0.5202,1.000
9.915071,-0.8205,-0.0691,-0.5049,0.966
9.917731,-0.7613,-0.1752,-0.5196,0.938
9.922837,-0.7075,-0.3063,-0.5668,0.957
9.928221,-0.6829,-0.4595,-0.6203,1.031
9.933337,-0.6659,-0.6057,-0.6491,1.110
9.936860,-0.6469,-0.7494,-0.6725,1.197
9.953552,-0.6378,-0.9044,-0.6950,1.307
9.954625,-0.6385,-1.0395,-0.6930,1.403
9.955141,-0.6108,-1.1520,-0.6831,1.472
9.955610,-0.5786,-1.2681,-0.6678,1.546
9.960648,-0.5490,-1.3806,-0.6349,1.616
9.965074,-0.4935,-1.4679,-0.5847,1.655
9.970650,-0.4263,-1.5301,-0.5266,1.673
9.973939,-0.3619,-1.5651,-0.4750,1.675
9.979966,-0.2763,-1.5467,-0.4371,1.631
9.983617,-0.1695,-1.5062,-0.3917,1.566
9.989614,-0.0606,-1.4538,-0.3769,1.503
9.993648,0.0360,-1.3799,-0.3953,1.436
9.998100,0.1156,-1.2921,-0.4278,1.366
10.003280,0.1496,-1.2048,-0.4673,1.301
10.007164,0.1333,-1.1111,-0.5258,1.236
10.011666,0.0786,-1.0442,-0.5960,1.205
10.017214,-0.0265,-0.9970,-0.6634,1.198
10.026056,-0.1722,-0.9547,-0.7375,1.219
10.026992,-0.3131,-0.9244,-0.7991,1.261
10.045222,-0.4325,-0.9105,-0.8292,1.305
10.046155,-0.5231,-0.9201,-0.8113,1.334
10.046652,-0.5632,-0.9292,-0.7386,1.314
10.047013,-0.5718,-0.9449,-0.6355,1.274
10.049499,-0.5559,-0.9745,-0.5216,1.237
10.053968,-0.5274,-0.9939,-0.4021,1.195
10.058720,-0.5052,-1.0130,-0.2798,1.166
10.065243,-0.5108,-1.0270,-0.1761,1.160
10.067847,-0.5609,-1.0288,-0.0768,1.174
10.073111,-0.6245,-1.0066,0.0063,1.185
10.077558,-0.7041,-0.9749,0.0712,1.205
10.082686,-0.7831,-0.9457,0.1254,1.234
10.087774,-0.8568,-0.9288,0.1308,1.270
10.092193,-0.9064,-0.9241,0.0904,1.298
10.097221,-0.9392,-0.9005,0.0238,1.301
10.100801,-0.9889,-0.8699,-0.0710,1.319
10.106285,-1.0318,-0.8468,-0.1696,1.345
10.110148,-1.0513,-0.8359,-0.2717,1.370
10.114600,-1.0404,-0.8467,-0.3746,1.393
10.119442,-0.9922,-0.8554,-0.4684,1.391
10.124746,-0.9211,-0.8834,-0.5505,1.390
10.129664,-0.8369,-0.9404,-0.6040,1.396
10.134663,-0.7370,-0.9785,-0.6385,1.381
10.139228,-0.6526,-1.0215,-0.6615,1.381
10.143174,-0.6025,-1.0741,-0.6852,1.409
10.155644,-0.5628,-1.1172,-0.7146,1.441
10.156597,-0.5475,-1.1339,-0.7404,1.461
10.157074,-0.5662,-1.1480,-0.7388,1.478
10.162256,-0.5947,-1.1548,-0.6766,1.465
10.166710,-0.6187,-1.1326,-0.5756,1.413
10.171465,-0.6237,-1.1150,-0.5029,1.373
10.175843,-0.6359,-1.1162,-0.4300,1.355
10.181945,-0.6672,-1.1196,-0.3355,1.346
10.185253,-0.6698,-1.1034,-0.2363,1.312
10.189668,-0.6318,-1.0818,-0.1508,1.262
10.194215,-0.5748,-1.0530,-0.0737,1.202
10.199223,-0.5154,-1.0102,-0.0029,1.134
10.204874,-0.4632,-0.9677,0.0354,1.073
10.208777,-0.4226,-0.9349,0.0790,1.029
10.215449,-0.3862,-0.9070,0.1180,0.993
10.218257,-0.3302,-0.8696,0.1263,0.939
10.223438,-0.2856,-0.8371,0.1135,0.892
10.227015,-0.2690,-0.8141,0.0751,0.861
10.234605,-0.2541,-0.7815,0.0232,0.822
10.238642,-0.2409,-0.7442,-0.0392,0.783
10.254799,-0.2559,-0.7211,-0.1210,0.775
10.255785,-0.2587,-0.6955,-0.1931,0.767
10.256267,-0.2352,-0.6628,-0.2482,0.746
10.256642,-0.2334,-0.6252,-0.2882,0.727
10.260697,-0.2342,-0.5805,-0.2966,0.693
10.264893,-0.2259,-0.5477,-0.2802,0.655
10.269333,-0.2109,-0.5363,-0.2319,0.621
10.274409,-0.1706,-0.5414,-0.1590,0.589
10.279908,-0.0860,-0.5675,-0.0807,0.580
10.283912,0.0165,-0.5861,0.0124,0.586
10.288200,0.1200,-0.6117,0.1008,0.631
10.292895,0.2438,-0.6347,0.1846,0.705
10.298233,0.3686,-0.6504,0.2824,0.799
10.302457,0.4685,-0.6779,0.3678,0.902
10.306989,0.5557,-0.7005,0.4289,0.992
10.312467,0.6351,-0.7182,0.4800,1.072
10.316786,0.6925,-0.7381,0.5234,1.139
10.321438,0.7377,-0.7436,0.5661,1.191
10.325769,0.7804,-0.7277,0.5795,1.214
10.344709,0.8253,-0.7144,0.5756,1.234
10.346405,0.8417,-0.6988,0.5733,1.235
10.346795,0.8202,-0.6667,0.5682,1.200
10.347109,0.7731,-0.6298,0.5505,1.139
10.349124,0.7125,-0.5978,0.5251,1.068
10.354212,0.6647,-0.5539,0.4990,0.999
10.358674,0.5988,-0.5005,0.4555,0.904
10.363896,0.5032,-0.4401,0.4181,0.789
10.367874,0.3758,-0.3633,0.3938,0.654
10.372557,0.2265,-0.2773,0.3871,0.527
10.378014,0.0719,-0.1728,0.4075,0.448
10.381878,-0.0879,-0.0904,0.4216,0.440
10.387458,-0.2127,-0.0563,0.4323,0.485
10.391907,-0.2677,-0.0392,0.4288,0.507
10.396969,-0.2444,-0.0486,0.4217,0.490
10.401291,-0.1605,-0.1249,0.4452,0.489
10.406684,-0.0452,-0.2649,0.4710,0.542
10.410062,0.0681,-0.4136,0.5084,0.659
10.414742,0.1703,-0.5468,0.5447,0.790
10.419536,0.2879,-0.6455,0.5769,0.912
10.425223,0.4329,-0.7051,0.6282,1.039
10.429252,0.5838,-0.7472,0.6743,1.164
10.434365,0.7121,-0.7717,0.6964,1.260
10.457060,0.7850,-0.7789,0.7014,1.310
10.457990,0.8220,-0.7782,0.7011,1.331
10.458605,0.8448,-0.7601,0.6931,1.331
10.458906,0.8583,-0.7152,0.6774,1.307
10.459184,0.8745,-0.6464,0.6420,1.263
10.462643,0.8696,-0.5561,0.5871,1.187
10.466591,0.8297,-0.4566,0.5127,1.077
10.473301,0.7763,-0.3340,0.4284,0.947
10.475554,0.7311,-0.1792,0.3388,0.825
10.481199,0.7010,-0.0119,0.2485,0.744
10.485035,0.6788,0.1483,0.1552,0.712
10.490075,0.6644,0.2845,0.0445,0.724
10.495528,0.6767,0.4037,-0.0695,0.791
10.499323,0.7063,0.4828,-0.1807,0.874
10.504719,0.7194,0.5355,-0.2934,0.944
10.508541,0.6945,0.5521,-0.4143,0.979
10.513113,0.6456,0.5159,-0.5383,0.986
10.517712,0.5657,0.4702,-0.6938,1.011
10.525274,0.4380,0.4175,-0.8521,1.045
10.530990,0.2626,0.3487,-0.9938,1.085
10.545298,0.0492,0.2812,-1.1189,1.155
10.546090,-0.1736,0.2202,-1.1960,1.228
10.546549,-0.3913,0.1472,-1.2300,1.299
10.546924,-0.5873,0.0485,-1.2133,1.349
10.552000,-0.7544,-0.0494,-1.1485,1.375
10.555751,-0.8591,-0.1557,-1.0546,1.369
10.560586,-0.8919,-0.2847,-0.9486,1.333
10.564442,-0.8912,-0.4075,-0.8113,1.272
10.569416,-0.8714,-0.5290,-0.6833,1.227
10.574033,-0.8373,-0.6517,-0.5765,1.208
10.579587,-0.8083,-0.7518,-0.4858,1.206
10.583957,-0.7699,-0.8174,-0.4136,1.197
10.589583,-0.7128,-0.8392,-0.3430,1.153
10.592700,-0.6417,-0.8296,-0.2739,1.084
10.598046,-0.5664,-0.8031,-0.2328,1.010
10.601965,-0.4914,-0.7793,-0.2102,0.945
10.607583,-0.4074,-0.7608,-0.1989,0.886
10.612475,-0.3358,-0.7574,-0.2060,0.854
10.616186,-0.2910,-0.7428,-0.2175,0.827
10.621085,-0.2847,-0.7221,-0.2573,0.818
10.634511,-0.3239,-0.7070,-0.3209,0.841
10.635446,-0.4061,-0.6663,-0.3872,0.871
10.635894,-0.5096,-0.6239,-0.4490,0.922
10.646231,-0.6223,-0.5795,-0.5304,1.002
10.647145,-0.7417,-0.5113,-0.6507,1.111
10.649949,-0.8558,-0.4575,-0.7716,1.240
10.654204,-0.9669,-0.4059,-0.8860,1.373
10.658990,-1.0440,-0.3636,-0.9891,1.483
10.664764,-1.0845,-0.3306,-1.0692,1.558
10.668137,-1.0910,-0.3022,-1.1384,1.605
10.672336,-1.0729,-0.2927,-1.2040,1.639
10.677948,-1.0638,-0.3047,-1.2659,1.681
10.682039,-1.0661,-0.3141,-1.3288,1.732
10.686527,-1.0703,-0.3474,-1.4045,1.800
10.691309,-1.0813,-0.3827,-1.4878,1.879
