time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.703835,-1.7546,1.3048,-2.7746,3.533
7.708295,-1.8893,1.3351,-3.1193,3.884
7.713175,-2.0539,1.4180,-3.4140,4.229
7.717838,-2.2314,1.5130,-3.6160,4.510
7.722940,-2.3954,1.6367,-3.7205,4.718
7.728615,-2.5317,1.7603,-3.7302,4.840
7.731285,-2.6143,1.8477,-3.6639,4.866
7.736207,-2.6323,1.8794,-3.5381,4.794
7.741669,-2.6077,1.8501,-3.3762,4.650
7.745325,-2.5004,1.8122,-3.2045,4.450
7.750911,-2.3148,1.7528,-2.9923,4.169
7.754525,-2.0723,1.6855,-2.7857,3.859
7.759852,-1.7841,1.6337,-2.5972,3.549
7.763974,-1.4636,1.6012,-2.4279,3.256
7.768850,-1.1220,1.5876,-2.2929,3.006
7.773378,-0.8088,1.5682,-2.1762,2.802
7.778140,-0.5259,1.5452,-2.0664,2.633
7.783048,-0.2945,1.5397,-1.9588,2.509
7.791515,-0.1360,1.5495,-1.8418,2.411
7.792145,-0.0502,1.5528,-1.7105,2.311
7.797776,-0.0252,1.5525,-1.5816,2.216
7.801557,-0.0297,1.5514,-1.4909,2.152
7.806814,-0.0971,1.5405,-1.4955,2.149
7.811903,-0.2488,1.5327,-1.5929,2.225
7.816043,-0.4583,1.5168,-1.7684,2.374
7.820421,-0.6941,1.5175,-1.9860,2.594
7.825789,-0.9157,1.5212,-2.2120,2.836
7.830455,-1.1087,1.5285,-2.4580,3.100
7.834991,-1.2831,1.5304,-2.6808,3.343
7.838844,-1.4226,1.5271,-2.8654,3.545
7.843762,-1.5229,1.5095,-3.0330,3.714
7.848264,-1.5943,1.4871,-3.1569,3.837
7.853182,-1.5988,1.4932,-3.1914,3.869
7.857822,-1.5395,1.4940,-3.1507,3.812
7.862273,-1.4526,1.4986,-3.0873,3.727
7.868375,-1.3603,1.4994,-2.9865,3.608
7.871851,-1.2677,1.4816,-2.8386,3.444
7.877566,-1.1731,1.4569,-2.6602,3.252
7.881379,-1.0861,1.4295,-2.4677,3.052
7.902307,-0.9951,1.3777,-2.2517,2.821
7.903462,-0.9025,1.2895,-2.0096,2.553
7.904885,-0.8154,1.1814,-1.7465,2.261
7.905690,-0.7333,1.0681,-1.4484,1.943
7.906477,-0.6890,0.9254,-1.1372,1.620
7.911592,-0.6699,0.7583,-0.8136,1.298
7.913923,-0.6200,0.6004,-0.4258,0.962
7.921617,-0.5048,0.4369,0.0589,0.670
7.927650,-0.3665,0.2795,0.5842,0.744
7.928850,-0.2210,0.1253,1.0704,1.100
7.932683,-0.0510,-0.0453,1.5051,1.507
7.937688,0.1029,-0.2253,1.8713,1.888
7.942479,0.2240,-0.4056,2.0997,2.150
7.946877,0.3265,-0.5738,2.1692,2.267
7.951486,0.3912,-0.6892,2.0659,2.213
7.956521,0.3586,-0.7273,1.8139,1.987
7.961163,0.2263,-0.7186,1.4829,1.663
7.966464,0.0493,-0.6599,1.1642,1.339
7.970339,-0.1302,-0.5747,0.8875,1.065
7.978349,-0.2630,-0.4863,0.6536,0.856
7.979395,-0.3218,-0.4231,0.4757,0.713
7.990640,-0.3271,-0.4228,0.3404,0.634
7.991284,-0.2988,-0.4660,0.2148,0.594
7.993658,-0.2443,-0.5237,0.0895,0.585
7.998197,-0.1803,-0.5578,-0.0141,0.586
8.003223,-0.1179,-0.5752,-0.0585,0.590
8.007961,-0.0255,-0.5787,-0.0202,0.580
8.012290,0.1144,-0.5731,0.1237,0.597
8.017853,0.2638,-0.5730,0.3299,0.712
8.022219,0.4274,-0.5740,0.5241,0.887
8.026903,0.6384,-0.6189,0.6827,1.121
8.032256,0.8889,-0.6914,0.8325,1.400
8.036251,1.1641,-0.7773,0.9737,1.705
8.041240,1.4231,-0.8937,1.1376,2.029
8.045871,1.6564,-1.0360,1.3455,2.372
8.051529,1.8833,-1.1857,1.5876,2.734
8.055246,2.1042,-1.3261,1.8397,3.094
8.060193,2.2979,-1.4600,2.0750,3.423
8.064117,2.4715,-1.5802,2.3009,3.728
8.069204,2.6272,-1.6987,2.4961,4.002
8.073613,2.7267,-1.8008,2.6368,4.199
8.079248,2.7627,-1.8817,2.7207,4.310
8.083807,2.7498,-1.9407,2.7744,4.362
8.088228,2.6618,-1.9682,2.7979,4.334
8.093472,2.5323,-1.9494,2.8008,4.249
8.106369,2.4233,-1.9177,2.8096,4.177
8.107342,2.3250,-1.8920,2.8080,4.107
8.108843,2.2253,-1.8434,2.8102,4.031
8.111563,2.1148,-1.7937,2.8044,3.944
8.116104,2.0034,-1.7498,2.7735,3.843
8.120832,1.8915,-1.6927,2.7626,3.752
8.125658,1.7702,-1.6276,2.8094,3.698
8.130032,1.6255,-1.5453,2.9014,3.667
8.134682,1.4653,-1.4606,2.9782,3.626
8.138953,1.2950,-1.3761,2.9915,3.538
8.144342,1.0980,-1.2875,2.9313,3.385
8.149361,0.8818,-1.2020,2.8215,3.191
8.154339,0.6322,-1.1078,2.6954,2.982
8.158990,0.3878,-0.9956,2.5672,2.781
8.163086,0.1847,-0.8607,2.4915,2.642
8.167616,0.0180,-0.7180,2.4205,2.525
8.172993,-0.1408,-0.5816,2.2558,2.334
8.179514,-0.3228,-0.4659,1.9906,2.070
8.181245,-0.5018,-0.3732,1.6441,1.759
8.189062,-0.6785,-0.2889,1.2505,1.452
8.197880,-0.8653,-0.2128,0.8440,1.227
8.198708,-1.0272,-0.1519,0.4324,1.125
8.203084,-1.1530,-0.1011,0.0403,1.158
8.205574,-1.2602,-0.0650,-0.3244,1.303
8.210118,-1.3612,-0.0458,-0.6853,1.525
8.214303,-1.4611,-0.0240,-1.0277,1.786
8.219098,-1.5552,0.0149,-1.2918,2.022
8.223943,-1.6363,0.0541,-1.5064,2.225
8.228906,-1.7283,0.1011,-1.6931,2.422
8.233740,-1.8240,0.1414,-1.8090,2.573
8.237823,-1.9113,0.1726,-1.8566,2.670
8.243371,-1.9854,0.2090,-1.8598,2.728
8.247635,-2.0486,0.2362,-1.8453,2.767
8.252169,-2.0796,0.2587,-1.8297,2.782
8.256335,-2.0875,0.2719,-1.8372,2.794
8.261737,-2.1201,0.2923,-1.8464,2.827
8.265942,-2.1651,0.3081,-1.8528,2.866
8.270454,-2.2243,0.3288,-1.8855,2.934
8.275493,-2.3026,0.3618,-1.9348,3.029
8.279868,-2.3708,0.3998,-1.9604,3.102
8.285142,-2.4194,0.4549,-1.9432,3.136
8.298415,-2.4434,0.5102,-1.9170,3.147
8.299605,-2.4378,0.5490,-1.8794,3.127
8.300231,-2.4002,0.5785,-1.8259,3.071
8.303563,-2.3517,0.6011,-1.7927,3.018
8.308245,-2.2993,0.6191,-1.7704,2.967
8.313493,-2.2594,0.6279,-1.7927,2.952
8.317603,-2.2485,0.6418,-1.8621,2.989
8.322008,-2.2547,0.6703,-1.9451,3.052
8.327326,-2.2760,0.6920,-2.0436,3.136
8.331353,-2.2984,0.6997,-2.1549,3.227
8.336531,-2.3082,0.7032,-2.2830,3.322
8.342294,-2.3396,0.7265,-2.4253,3.447
8.346712,-2.3858,0.7384,-2.5643,3.580
8.350610,-2.4305,0.7535,-2.6568,3.679
8.354653,-2.4668,0.7742,-2.7145,3.749
8.359973,-2.4972,0.7791,-2.7397,3.788
8.365036,-2.5122,0.7728,-2.6967,3.766
8.369102,-2.4709,0.7482,-2.5833,3.652
8.373496,-2.3730,0.6910,-2.4286,3.465
8.378755,-2.2277,0.6370,-2.2211,3.210
8.385117,-2.0275,0.6030,-1.9660,2.888
8.400212,-1.7859,0.6056,-1.6998,2.539
8.401532,-1.5598,0.6589,-1.4375,2.221
8.402306,-1.3365,0.7435,-1.1821,1.933
8.402846,-1.1010,0.8494,-0.9413,1.679
8.406765,-0.8575,0.9548,-0.7348,1.479
8.411372,-0.6201,1.0379,-0.5723,1.338
8.416490,-0.3654,1.0791,-0.4415,1.222
8.420650,-0.0776,1.0662,-0.3655,1.130
8.426644,0.2421,0.9943,-0.3505,1.082
8.430127,0.4947,0.8852,-0.3861,1.085
8.434718,0.5941,0.7512,-0.4553,1.060
8.438874,0.6190,0.6215,-0.5459,1.033
8.443751,0.6312,0.5301,-0.6260,1.035
8.449538,0.6203,0.4463,-0.6568,1.008
8.454037,0.6040,0.3542,-0.6492,0.955
8.458514,0.5910,0.2543,-0.5688,0.859
8.463066,0.5852,0.1354,-0.4150,0.730
8.468509,0.6273,0.0026,-0.2572,0.678
8.471919,0.7440,-0.1272,-0.0790,0.759
8.476818,0.9435,-0.2539,0.1545,0.989
8.481437,1.2576,-0.3707,0.4930,1.401
8.487748,1.6821,-0.4756,0.9642,1.996
8.490778,2.1933,-0.5906,1.4794,2.711
8.507175,2.7624,-0.7039,1.9953,3.480
8.508195,3.3135,-0.7726,2.5018,4.223
8.508801,3.7593,-0.7654,2.9408,4.834
8.509780,4.0705,-0.6967,3.3016,5.287
8.514454,4.2968,-0.5737,3.6188,5.647
8.519066,4.4826,-0.4087,3.8938,5.952
8.523329,4.6334,-0.2665,4.1286,6.212
8.528263,4.7702,-0.1713,4.3235,6.440
8.533626,4.9133,-0.1380,4.4963,6.662
8.537667,5.0632,-0.1958,4.6578,6.883
8.543408,5.1799,-0.3237,4.7924,7.064
8.547548,5.2026,-0.4576,4.8770,7.146
8.552650,5.0925,-0.5452,4.8927,7.083
8.556286,4.8381,-0.5580,4.8586,6.879
8.561353,4.4594,-0.4721,4.7599,6.540
8.566857,4.0099,-0.3065,4.6079,6.116
8.570739,3.5170,-0.0944,4.4073,5.639
8.575187,3.0168,0.1430,4.1601,5.141
8.579680,2.5358,0.3678,3.8711,4.642
8.595969,2.0718,0.5752,3.5526,4.153
8.596993,1.6533,0.7991,3.2236,3.710
8.597595,1.2921,1.0391,2.9035,3.344
8.599097,0.9930,1.2809,2.6137,3.075
8.603362,0.7722,1.5168,2.3374,2.891
8.608991,0.6172,1.7225,2.0465,2.745
8.612878,0.5103,1.8834,1.7508,2.622
8.617741,0.4289,2.0138,1.4606,2.524
8.622020,0.3794,2.1136,1.1740,2.447
8.626977,0.3397,2.1827,0.8579,2.370
8.631296,0.2615,2.2380,0.5459,2.318
8.635766,0.1519,2.2891,0.2692,2.310
8.640785,0.0611,2.3408,0.0445,2.342
8.646034,-0.0134,2.3646,-0.1545,2.370
8.650103,-0.1073,2.3559,-0.3518,2.384
8.654416,-0.1938,2.3220,-0.5071,2.385
8.659654,-0.2438,2.2797,-0.6302,2.378
8.664292,-0.2831,2.2315,-0.7455,2.370
8.669964,-0.3377,2.1488,-0.8389,2.331
8.673611,-0.3881,2.0507,-0.9248,2.283
8.678210,-0.4032,1.9563,-1.0346,2.249
8.683209,-0.4139,1.8799,-1.1586,2.247
8.687353,-0.4371,1.8287,-1.2801,2.275
8.705163,-0.4679,1.8122,-1.4231,2.351
8.707294,-0.4946,1.8302,-1.5778,2.466
8.708695,-0.5244,1.8562,-1.7012,2.572
8.709506,-0.5508,1.9045,-1.8240,2.694
8.710811,-0.5524,1.9510,-1.9199,2.792
8.716472,-0.5370,1.9815,-2.0124,2.875
8.719870,-0.5145,1.9886,-2.0942,2.933
8.726726,-0.4899,1.9797,-2.1603,2.971
8.729661,-0.4587,1.9763,-2.2249,3.011
8.734414,-0.4351,1.9523,-2.2714,3.027
8.739151,-0.4310,1.9366,-2.3235,3.055
8.743402,-0.4340,1.9341,-2.3742,3.093
8.748710,-0.4461,1.9235,-2.4167,3.121
8.753052,-0.4764,1.9171,-2.4510,3.148
8.758043,-0.5149,1.9127,-2.4846,3.178
8.762374,-0.5491,1.9107,-2.5081,3.200
8.769668,-0.5909,1.8969,-2.5144,3.205
8.771958,-0.6206,1.8717,-2.5348,3.211
8.776554,-0.6498,1.8521,-2.5479,3.216
8.781167,-0.6759,1.8310,-2.5397,3.203
8.788298,-0.6766,1.8111,-2.5247,3.180
8.796962,-0.6543,1.7876,-2.4769,3.124
8.798375,-0.6231,1.7439,-2.4181,3.046
8.804685,-0.6162,1.6826,-2.3673,2.969
8.806491,-0.6432,1.6134,-2.3175,2.896
8.810539,-0.6945,1.5415,-2.2757,2.835
8.813778,-0.7583,1.4813,-2.2084,2.765
8.819264,-0.8250,1.4424,-2.1203,2.694
8.823419,-0.8995,1.4201,-2.0329,2.638
8.827825,-0.9769,1.4357,-1.9224,2.591
8.833011,-1.0328,1.4818,-1.7797,2.536
8.837492,-1.0528,1.5317,-1.6241,2.468
8.842741,-1.0510,1.5588,-1.4223,2.357
8.846809,-1.0176,1.5889,-1.1868,2.229
8.851848,-0.9568,1.6333,-0.9516,2.119
8.856364,-0.8822,1.6796,-0.7101,2.026
8.860772,-0.8101,1.7034,-0.5057,1.953
8.865881,-0.7071,1.6807,-0.3289,1.853
8.870253,-0.5241,1.6087,-0.1382,1.698
8.879030,-0.3031,1.5087,0.0170,1.539
8.885504,-0.1098,1.3902,0.1325,1.401
8.885984,0.0502,1.2695,0.2378,1.293
8.889255,0.1927,1.1490,0.3478,1.216
8.893916,0.3500,1.0334,0.4583,1.183
8.898363,0.5333,0.9348,0.5939,1.229
8.903338,0.7180,0.8482,0.8266,1.385
8.908311,0.9133,0.7593,1.1612,1.661
8.912500,1.1409,0.6299,1.5233,2.005
8.917527,1.3776,0.4553,1.8576,2.357
8.922035,1.6124,0.2454,2.2184,2.753
8.926749,1.8691,0.0000,2.6225,3.220
8.931254,2.1846,-0.2758,3.0349,3.750
8.935616,2.6642,-0.6371,3.4750,4.425
8.940458,3.4287,-1.1817,4.0827,5.461
8.945478,4.3656,-1.9737,4.8509,6.818
8.950478,5.1780,-2.9094,5.4813,8.082
8.954595,5.6329,-3.7174,5.7595,8.872
8.959069,5.6815,-4.2148,5.8097,9.154
8.963699,5.4323,-4.4005,5.9473,9.178
8.969037,4.9958,-4.3565,6.2890,9.137
8.973171,4.4629,-4.1702,6.7623,9.112
8.979610,3.8888,-3.9002,7.3086,9.151
8.983274,3.3424,-3.5655,7.8479,9.245
8.987608,2.9702,-3.1620,8.3540,9.413
9.005606,2.8018,-2.6964,8.8015,9.622
9.006378,2.7733,-2.2235,9.1313,9.799
9.006833,2.8047,-1.7913,9.2810,9.860
9.007293,2.7942,-1.3634,9.2485,9.757
9.013574,2.6928,-0.8963,9.0460,9.481
9.016174,2.5385,-0.4060,8.6611,9.035
9.020425,2.3865,0.0441,8.1048,8.449
9.025305,2.2519,0.4056,7.3594,7.707
9.029972,2.1431,0.6592,6.4689,6.846
9.034637,2.0487,0.7792,5.4945,5.916
9.038594,1.9218,0.7711,4.5066,4.960
9.043570,1.7394,0.6721,3.5518,4.012
9.048018,1.4716,0.5196,2.6549,3.080
9.052831,1.1248,0.3533,1.8596,2.202
9.057533,0.7245,0.1987,1.1974,1.414
9.061994,0.3085,0.0573,0.7092,0.776
9.069003,-0.1112,-0.0578,0.3902,0.410
9.071575,-0.5175,-0.1576,0.2447,0.594
9.076268,-0.8429,-0.2418,0.2866,0.923
9.080605,-1.0534,-0.2961,0.4340,1.177
9.085870,-1.1485,-0.3159,0.5907,1.330
9.090338,-1.1587,-0.3017,0.8304,1.457
9.104852,-1.0784,-0.2976,1.2265,1.660
9.105669,-0.9066,-0.3143,1.6442,1.904
9.106281,-0.6704,-0.3242,1.9843,2.119
9.114354,-0.3871,-0.3427,2.2123,2.272
9.115288,-0.1117,-0.3800,2.3241,2.358
9.118552,0.1365,-0.4179,2.3710,2.411
9.122972,0.3573,-0.4925,2.3946,2.471
9.128063,0.5069,-0.5920,2.4010,2.524
9.133128,0.5428,-0.6662,2.4040,2.553
9.137237,0.4586,-0.6844,2.3866,2.525
9.142614,0.2544,-0.6344,2.2579,2.359
9.146689,-0.0577,-0.5450,1.9871,2.061
9.151773,-0.4204,-0.4467,1.5913,1.705
9.156191,-0.8077,-0.3677,1.0951,1.410
9.160570,-1.1917,-0.3146,0.5160,1.336
9.166194,-1.5471,-0.3055,-0.0996,1.580
9.169823,-1.8753,-0.3207,-0.6908,2.024
9.177640,-2.1537,-0.3259,-1.2711,2.522
9.179395,-2.3620,-0.3302,-1.8421,3.014
9.184283,-2.5012,-0.3427,-2.3720,3.464
9.196284,-2.6087,-0.3462,-2.8434,3.874
9.197162,-2.6806,-0.3524,-3.2557,4.232
9.197713,-2.7136,-0.3609,-3.6155,4.535
9.203133,-2.7233,-0.3714,-3.9078,4.778
9.207938,-2.7135,-0.3908,-4.1035,4.935
9.212219,-2.6947,-0.4094,-4.2021,5.009
9.217376,-2.6631,-0.4248,-4.1987,4.990
9.221444,-2.6169,-0.4228,-4.0717,4.859
9.225846,-2.5205,-0.4346,-3.8641,4.634
9.230968,-2.3570,-0.4678,-3.6505,4.370
9.235500,-2.1384,-0.4986,-3.4452,4.085
9.240090,-1.8765,-0.5749,-3.1790,3.736
9.244574,-1.5927,-0.7160,-2.8331,3.328
9.253120,-1.3057,-0.8906,-2.4651,2.928
9.253996,-1.0220,-1.0439,-2.1375,2.589
9.258961,-0.7328,-1.1620,-1.7747,2.244
9.263501,-0.4728,-1.2620,-1.3798,1.929
9.269387,-0.2122,-1.3802,-0.9772,1.704
9.272785,0.0378,-1.5341,-0.5458,1.629
9.277687,0.2445,-1.7005,-0.1052,1.721
9.283183,0.4371,-1.8607,0.3181,1.938
9.287987,0.5991,-1.9845,0.7120,2.192
9.291950,0.6970,-2.0750,1.0720,2.437
9.304572,0.7476,-2.1254,1.4005,2.653
9.305449,0.8151,-2.1600,1.7051,2.870
9.306350,0.9607,-2.2271,1.9840,3.134
9.310471,1.1672,-2.3695,2.2184,3.449
9.314960,1.4056,-2.5896,2.3656,3.779
9.319781,1.6400,-2.8173,2.4184,4.059
9.325872,1.8372,-3.0067,2.4295,4.280
9.329247,2.0233,-3.1522,2.4493,4.475
9.336598,2.2101,-3.2744,2.4898,4.670
9.338336,2.3640,-3.4032,2.5126,4.846
9.343114,2.4398,-3.5254,2.4433,4.935
9.347778,2.4076,-3.6036,2.2861,4.900
9.352944,2.2614,-3.6172,2.0996,4.755
9.357911,2.0123,-3.5245,1.9091,4.485
9.362432,1.6688,-3.3198,1.7541,4.109
9.368558,1.2516,-3.0052,1.6669,3.657
9.371528,0.8000,-2.5829,1.6392,3.162
9.377246,0.3198,-2.0891,1.6440,2.678
9.380584,-0.1600,-1.5580,1.6929,2.306
9.387558,-0.5894,-1.0169,1.7983,2.148
9.390530,-0.9409,-0.5222,1.9490,2.226
9.402330,-1.2107,-0.0752,2.1220,2.444
9.403159,-1.3761,0.3346,2.2514,2.660
9.404089,-1.4065,0.6914,2.3234,2.803
9.409217,-1.3212,0.9890,2.3359,2.860
9.413422,-1.1320,1.2118,2.2292,2.778
9.418589,-0.8389,1.3658,1.9940,2.558
9.422770,-0.5089,1.4549,1.6856,2.284
9.428239,-0.1997,1.4688,1.3284,1.990
9.432996,0.0570,1.4193,0.9252,1.695
9.437091,0.2916,1.3325,0.5127,1.457
9.442426,0.5034,1.2156,0.1105,1.320
9.446460,0.6366,1.0784,-0.2736,1.282
9.451098,0.7101,0.9117,-0.6539,1.328
9.455412,0.7359,0.7134,-1.0254,1.450
9.460678,0.6995,0.4866,-1.3594,1.604
9.465089,0.6153,0.2538,-1.6584,1.787
9.470011,0.4616,0.0016,-1.9368,1.991
9.478774,0.2263,-0.2685,-2.1851,2.213
9.479678,-0.0404,-0.5241,-2.3723,2.430
9.493395,-0.3173,-0.7401,-2.5035,2.630
9.495225,-0.6144,-0.9007,-2.5762,2.797
9.496022,-0.9152,-1.0267,-2.5931,2.935
9.497636,-1.1937,-1.1099,-2.5806,3.052
9.502902,-1.4498,-1.1548,-2.5509,3.153
9.507708,-1.6622,-1.1417,-2.4874,3.202
9.512067,-1.7999,-1.0899,-2.3925,3.186
9.518052,-1.8587,-1.0644,-2.2494,3.106
9.521381,-1.8344,-1.0465,-2.0361,2.934
9.526039,-1.7422,-1.0321,-1.7690,2.689
9.530611,-1.5826,-1.0415,-1.4765,2.402
9.535262,-1.3657,-1.0708,-1.1724,2.094
9.539959,-1.0946,-1.1114,-0.8611,1.782
9.544708,-0.7839,-1.1666,-0.5827,1.522
9.550390,-0.4603,-1.2491,-0.3634,1.380
9.553841,-0.1520,-1.3545,-0.2248,1.381
9.560816,0.1300,-1.4566,-0.1647,1.472
9.563388,0.3672,-1.5268,-0.1546,1.578
9.568170,0.5362,-1.5408,-0.1566,1.639
9.572598,0.6373,-1.5176,-0.1827,1.656
9.579603,0.6589,-1.4617,-0.2403,1.621
9.583125,0.6395,-1.3848,-0.2959,1.554
9.595566,0.5816,-1.3031,-0.3592,1.471
9.597458,0.4685,-1.2256,-0.4494,1.387
9.598177,0.3506,-1.1329,-0.5307,1.299
9.601356,0.2499,-1.0175,-0.5627,1.189
9.605447,0.1572,-0.8865,-0.5363,1.048
9.610579,0.0735,-0.7661,-0.4568,0.895
9.615095,-0.0072,-0.6609,-0.3539,0.750
9.619585,-0.0647,-0.5543,-0.2259,0.602
9.624509,-0.0983,-0.4630,-0.0805,0.480
9.629184,-0.1072,-0.3941,0.0339,0.410
9.634507,-0.1053,-0.3454,0.1337,0.385
9.638254,-0.1115,-0.3265,0.2354,0.418
9.643654,-0.1064,-0.3256,0.3244,0.472
9.647714,-0.0946,-0.3046,0.3816,0.497
9.652400,-0.0809,-0.2876,0.4069,0.505
9.657543,-0.0698,-0.2703,0.3884,0.478
9.662125,-0.0188,-0.2718,0.2785,0.390
9.668236,0.0476,-0.3186,0.0659,0.329
9.672133,0.0549,-0.3772,-0.2037,0.432
9.679925,0.0239,-0.4212,-0.4961,0.651
9.681562,-0.0146,-0.4557,-0.7607,0.887
9.687561,-0.0542,-0.4855,-0.9710,1.087
9.690287,-0.1024,-0.5011,-1.1528,1.261
9.694758,-0.1695,-0.4837,-1.2770,1.376
9.704353,-0.2437,-0.4286,-1.3220,1.411
9.705540,-0.3156,-0.3431,-1.2950,1.376
9.710612,-0.3971,-0.2729,-1.2294,1.320
9.714387,-0.5049,-0.2254,-1.1492,1.275
9.718588,-0.6153,-0.1862,-1.0423,1.225
9.722502,-0.6782,-0.1603,-0.9325,1.164
9.727651,-0.7247,-0.1667,-0.8080,1.098
9.732056,-0.7810,-0.2218,-0.7429,1.100
9.736661,-0.8540,-0.2896,-0.7566,1.177
9.743025,-0.9583,-0.3551,-0.7940,1.294
9.746621,-1.0745,-0.4227,-0.8241,1.419
9.750807,-1.1885,-0.4968,-0.8612,1.550
9.755426,-1.2838,-0.5552,-0.9317,1.681
9.760282,-1.3678,-0.5975,-1.0140,1.804
9.765094,-1.4359,-0.6402,-1.0864,1.911
9.769816,-1.4404,-0.6566,-1.1156,1.937
9.774797,-1.4024,-0.6491,-1.1090,1.902
9.779550,-1.3455,-0.6300,-1.0527,1.821
9.793403,-1.2739,-0.5950,-0.9517,1.698
9.795060,-1.2114,-0.5327,-0.7797,1.536
9.795762,-1.1391,-0.4700,-0.5389,1.345
9.797867,-1.0360,-0.4053,-0.2742,1.146
9.802477,-0.9102,-0.3271,-0.0138,0.967
9.807814,-0.7689,-0.2553,0.1996,0.834
9.811805,-0.6258,-0.2115,0.3131,0.731
9.816670,-0.4973,-0.2010,0.3241,0.627
9.821291,-0.3973,-0.2046,0.2709,0.523
9.826014,-0.3359,-0.2029,0.2087,0.444
9.830446,-0.3134,-0.1791,0.1163,0.379
9.835203,-0.3398,-0.1493,-0.0059,0.371
9.839954,-0.3939,-0.1155,-0.1197,0.428
9.844440,-0.4374,-0.0867,-0.2228,0.498
9.850525,-0.4603,-0.0818,-0.3012,0.556
9.854002,-0.4552,-0.0930,-0.3575,0.586
9.859724,-0.4095,-0.1275,-0.3708,0.567
9.863301,-0.3393,-0.1945,-0.3418,0.519
9.868070,-0.2557,-0.2581,-0.2638,0.449
9.872569,-0.1798,-0.3280,-0.1182,0.392
9.877393,-0.1400,-0.3970,0.0589,0.425
9.881838,-0.1506,-0.4482,0.2125,0.518
9.886940,-0.1947,-0.4864,0.3353,0.622
9.897823,-0.2531,-0.5092,0.4417,0.720
9.898420,-0.3476,-0.4880,0.5319,0.801
9.901205,-0.4542,-0.4396,0.6132,0.881
9.905510,-0.5494,-0.4002,0.6858,0.966
9.910242,-0.6238,-0.3529,0.7500,1.037
9.915010,-0.6731,-0.2862,0.7630,1.057
9.919577,-0.7093,-0.2288,0.7226,1.038
9.924640,-0.7422,-0.1640,0.6625,1.008
9.929041,-0.7699,-0.0825,0.5760,0.965
9.933685,-0.7762,-0.0106,0.5209,0.935
9.938162,-0.7545,0.0585,0.5453,0.933
9.942953,-0.6717,0.1292,0.6423,0.938
9.947518,-0.5591,0.1844,0.7904,0.986
9.952337,-0.4472,0.1879,0.9535,1.070
9.957619,-0.3141,0.1155,1.1576,1.205
9.962390,-0.1501,0.0146,1.5031,1.511
9.968854,0.0240,-0.0890,1.9320,1.934
9.971231,0.1422,-0.1903,2.1901,2.203
9.975848,0.1533,-0.2961,2.1403,2.166
9.980321,0.0468,-0.4395,1.7466,1.802
9.985159,-1.0119,-0.5410,-1.9468,2.260
9.990222,-2.5533,-0.2747,-6.2510,6.758
9.998990,-2.7898,-0.1453,-5.0379,5.761
10.000957,-2.2281,-0.3498,-2.4415,3.324
10.003844,-1.5566,-0.3979,-1.4106,2.138
10.009300,-0.7209,-0.4240,-0.2438,0.871
10.013198,-0.0578,-0.4379,1.0086,1.101
10.017819,0.4587,-0.4004,2.3339,2.412
10.022402,0.8337,-0.2884,3.6464,3.752
10.027600,0.8971,-0.0727,4.7122,4.797
10.033132,0.7155,0.2134,5.3311,5.383
10.037065,0.4846,0.4606,5.4705,5.511
10.041861,0.3187,0.6012,5.2602,5.304
10.046730,0.1861,0.6303,4.7197,4.765
10.051022,-0.0669,0.5914,3.9019,3.947
10.056081,-0.4481,0.4735,2.9506,3.022
10.060276,-0.7981,0.3078,1.9855,2.162
10.065393,-1.0697,0.1856,1.1214,1.561
10.069585,-1.3040,0.1015,0.3123,1.345
10.074842,-1.4277,0.0042,-0.4406,1.494
10.079489,-1.4296,-0.0676,-1.0120,1.753
10.083810,-1.3316,-0.0582,-1.3495,1.897
10.097454,-1.1584,0.0229,-1.4889,1.887
10.098440,-1.0303,0.1207,-1.5186,1.839
10.099077,-1.0019,0.2232,-1.5082,1.824
