time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.200950,0.0487,-0.0415,-0.0796,0.102
0.201318,0.0306,-0.0458,-0.0130,0.057
0.204299,0.0173,-0.0407,0.0555,0.071
0.207917,0.0039,-0.0336,0.1186,0.123
0.212734,-0.0120,-0.0412,0.1647,0.170
0.217486,-0.0211,-0.0493,0.1987,0.206
0.222478,-0.0305,-0.0579,0.2087,0.219
0.226608,-0.0356,-0.0670,0.2069,0.220
0.231281,-0.0292,-0.0672,0.2029,0.216
0.246250,-0.0328,-0.0703,0.1824,0.198
0.246582,-0.0319,-0.0712,0.1478,0.167
0.246768,-0.0361,-0.0702,0.1065,0.133
0.250043,-0.0453,-0.0717,0.0727,0.112
0.255148,-0.0428,-0.0660,0.0368,0.087
0.259698,-0.0403,-0.0437,0.0013,0.059
0.264215,-0.0236,-0.0334,-0.0269,0.049
0.269112,-0.0165,-0.0372,-0.0597,0.072
0.273364,-0.0140,-0.0193,-0.0779,0.082
0.279388,-0.0065,0.0058,-0.0819,0.082
0.283150,-0.0035,0.0239,-0.0787,0.082
0.288705,-0.0026,0.0374,-0.0709,0.080
0.293665,-0.0060,0.0344,-0.0703,0.079
0.297674,-0.0137,0.0340,-0.0626,0.073
0.301502,-0.0187,0.0480,-0.0598,0.079
0.306238,-0.0185,0.0573,-0.0595,0.085
0.311118,-0.0133,0.0666,-0.0472,0.083
0.315734,-0.0103,0.0639,-0.0375,0.075
0.320372,-0.0049,0.0565,-0.0278,0.063
0.324961,0.0054,0.0610,-0.0183,0.064
0.329658,0.0110,0.0607,-0.0112,0.063
0.334556,0.0117,0.0485,0.0054,0.050
0.339360,0.0076,0.0364,0.0290,0.047
0.344185,0.0033,0.0386,0.0571,0.069
0.348365,-0.0202,0.0338,0.0802,0.089
0.353451,-0.0369,0.0292,0.0960,0.107
0.357901,-0.0440,0.0221,0.1069,0.118
0.362662,-0.0464,0.0149,0.1107,0.121
0.367320,-0.0534,0.0266,0.1097,0.125
0.372297,-0.0771,0.0355,0.0945,0.127
0.376516,-0.0959,0.0252,0.0748,0.124
0.381208,-0.1195,0.0242,0.0410,0.129
0.387994,-0.1385,0.0278,0.0051,0.141
0.391038,-0.1314,0.0147,-0.0138,0.133
0.396268,-0.1222,0.0066,-0.0397,0.129
0.399976,-0.1158,0.0151,-0.0677,0.135
0.404994,-0.0931,0.0212,-0.0765,0.122
0.409397,-0.0801,0.0083,-0.0853,0.117
0.414106,-0.0648,0.0052,-0.0916,0.112
0.419284,-0.0377,0.0116,-0.0907,0.099
0.423456,-0.0178,0.0040,-0.0852,0.087
0.428387,0.0046,0.0109,-0.0797,0.081
0.432764,0.0317,0.0179,-0.0791,0.087
0.438522,0.0493,0.0204,-0.0666,0.085
0.442321,0.0575,0.0209,-0.0544,0.082
0.447084,0.0777,0.0168,-0.0422,0.090
0.451423,0.0955,0.0249,-0.0326,0.104
0.456216,0.0897,0.0212,-0.0184,0.094
0.461847,0.0745,0.0201,-0.0043,0.077
0.465792,0.0668,0.0213,0.0002,0.070
0.470573,0.0546,0.0203,0.0022,0.058
0.475025,0.0403,0.0121,0.0043,0.042
0.480176,0.0331,0.0061,0.0158,0.037
0.484427,0.0213,0.0049,0.0368,0.043
0.489063,0.0023,0.0082,0.0386,0.040
0.493687,-0.0097,-0.0006,0.0310,0.032
0.498604,-0.0170,-0.0143,0.0329,0.040
0.503946,-0.0126,-0.0020,0.0302,0.033
0.507748,-0.0061,0.0053,0.0180,0.020
0.512492,-0.0165,0.0101,0.0130,0.023
0.517370,-0.0293,0.0099,0.0058,0.031
0.522311,-0.0278,0.0001,-0.0062,0.029
0.526481,-0.0240,-0.0072,-0.0132,0.028
0.531112,-0.0248,-0.0001,-0.0250,0.035
0.536928,-0.0421,-0.0002,-0.0367,0.056
0.540756,-0.0472,-0.0073,-0.0412,0.063
0.545262,-0.0402,-0.0117,-0.0386,0.057
0.549876,-0.0496,-0.0041,-0.0313,0.059
0.555664,-0.0491,0.0037,-0.0288,0.057
0.559451,-0.0486,-0.0025,-0.0359,0.060
0.563977,-0.0407,-0.0038,-0.0287,0.050
0.568915,-0.0446,-0.0003,-0.0098,0.046
0.573522,-0.0507,0.0105,-0.0005,0.052
0.579549,-0.0544,0.0141,0.0135,0.058
0.582809,-0.0581,0.0176,0.0273,0.067
0.587858,-0.0524,0.0280,0.0387,0.071
0.592399,-0.0589,0.0311,0.0477,0.082
0.597374,-0.0632,0.0292,0.0495,0.085
0.601730,-0.0488,0.0271,0.0466,0.073
0.606622,-0.0299,0.0224,0.0390,0.054
0.611629,-0.0163,0.0128,0.0386,0.044
0.615842,-0.0054,0.0031,0.0383,0.039
0.620461,0.0027,-0.0163,0.0332,0.037
0.625155,0.0105,-0.0190,0.0140,0.026
0.629937,0.0063,-0.0241,-0.0050,0.025
0.634595,-0.0027,-0.0340,-0.0120,0.036
0.639423,-0.0047,-0.0413,-0.0143,0.044
0.644630,-0.0067,-0.0460,-0.0188,0.050
0.649777,-0.0158,-0.0435,-0.0305,0.055
0.654200,-0.0129,-0.0504,-0.0350,0.063
0.658183,-0.0123,-0.0523,-0.0371,0.065
0.664011,-0.0187,-0.0492,-0.0392,0.066
0.667696,-0.0202,-0.0556,-0.0508,0.078
0.672598,-0.0262,-0.0641,-0.0600,0.092
0.677553,-0.0367,-0.0700,-0.0549,0.096
0.682592,-0.0376,-0.0806,-0.0475,0.101
0.689781,-0.0361,-0.0791,-0.0282,0.091
0.691751,-0.0415,-0.0824,-0.0139,0.093
0.697203,-0.0375,-0.0763,-0.0021,0.085
0.700721,-0.0263,-0.0702,0.0263,0.079
0.705412,-0.0226,-0.0786,0.0473,0.095
0.709834,-0.0119,-0.0824,0.0564,0.101
0.714701,-0.0135,-0.0578,0.0653,0.088
0.720452,-0.0081,-0.0407,0.0743,0.085
0.724443,0.0089,-0.0454,0.0880,0.099
0.728744,0.0089,-0.0407,0.0897,0.099
0.733278,0.0136,-0.0315,0.0866,0.093
0.739243,0.0229,-0.0225,0.0789,0.085
0.742783,0.0202,-0.0184,0.0570,0.063
0.747515,0.0316,-0.0192,0.0330,0.050
0.752929,0.0429,-0.0129,0.0139,0.047
0.757436,0.0375,-0.0019,-0.0003,0.038
0.761409,0.0369,0.0091,-0.0216,0.044
0.766234,0.0364,0.0107,-0.0426,0.057
0.770606,0.0406,-0.0042,-0.0612,0.074
0.776461,0.0354,-0.0047,-0.0748,0.083
0.780738,0.0161,0.0022,-0.0694,0.071
0.785639,-0.0031,-0.0005,-0.0759,0.076
0.789914,-0.0077,0.0088,-0.0895,0.090
0.794431,0.0020,0.0159,-0.0959,0.097
0.798836,0.0045,0.0252,-0.0832,0.087
0.806615,-0.0001,0.0370,-0.0659,0.076
0.808179,-0.0049,0.0487,-0.0654,0.082
0.813009,-0.0048,0.0698,-0.0435,0.082
0.817748,-0.0166,0.0907,-0.0147,0.093
0.823245,-0.0259,0.0996,0.0139,0.104
0.827087,-0.0424,0.1061,0.0375,0.120
0.832233,-0.0639,0.1055,0.0490,0.133
0.837550,-0.0950,0.0883,0.0534,0.140
0.842202,-0.1189,0.0640,0.0505,0.144
0.846797,-0.1377,0.0540,0.0477,0.155
0.850914,-0.1494,0.0510,0.0450,0.164
0.855970,-0.1564,0.0526,0.0329,0.168
0.860369,-0.1634,0.0517,-0.0006,0.171
0.864668,-0.1777,0.0414,-0.0337,0.186
0.870566,-0.1732,0.0262,-0.0523,0.183
0.873727,-0.1571,-0.0007,-0.0707,0.172
0.880181,-0.1487,-0.0202,-0.0795,0.170
0.885071,-0.1311,-0.0228,-0.0739,0.152
0.888372,-0.1139,-0.0230,-0.0637,0.132
0.892649,-0.1017,-0.0326,-0.0488,0.117
0.901037,-0.1039,-0.0350,-0.0483,0.120
0.902753,-0.0942,-0.0444,-0.0477,0.115
0.906903,-0.0655,-0.0442,-0.0306,0.085
0.911591,-0.0369,-0.0368,-0.0208,0.056
0.916132,-0.0204,-0.0366,-0.0110,0.043
0.922530,-0.0112,-0.0340,0.0129,0.038
0.925587,0.0051,-0.0243,0.0224,0.033
0.930224,0.0189,-0.0075,0.0270,0.034
0.936113,0.0277,-0.0099,0.0316,0.043
0.940071,0.0436,-0.0100,0.0220,0.050
0.945222,0.0498,-0.0005,0.0100,0.051
0.948775,0.0585,0.0089,0.0005,0.059
0.955294,0.0719,0.0017,-0.0137,0.073
0.958515,0.0783,0.0041,-0.0159,0.080
0.963930,0.0896,0.0137,-0.0323,0.096
0.967650,0.0963,0.0208,-0.0439,0.108
0.972662,0.0959,0.0256,-0.0411,0.107
0.977166,0.1101,0.0161,-0.0431,0.119
0.982060,0.1197,0.0067,-0.0309,0.124
0.987137,0.1081,-0.0049,-0.0211,0.110
0.990996,0.0825,-0.0187,-0.0210,0.087
0.997004,0.0670,-0.0228,-0.0256,0.075
1.000064,0.0518,-0.0173,-0.0184,0.058
1.004788,0.0344,-0.0285,-0.0040,0.045
1.010190,0.0269,-0.0324,0.0196,0.046
1.014114,0.0147,-0.0244,0.0289,0.041
1.019941,0.0002,-0.0213,0.0286,0.036
1.023438,-0.0071,-0.0206,0.0377,0.044
1.028914,-0.0145,-0.0223,0.0492,0.056
1.032747,-0.0148,-0.0194,0.0583,0.063
1.039241,-0.0201,-0.0072,0.0673,0.071
1.042380,-0.0396,-0.0070,0.0810,0.090
1.046896,-0.0544,-0.0070,0.0827,0.099
1.051507,-0.0574,-0.0000,0.0726,0.093
1.056043,-0.0628,-0.0003,0.0626,0.089
1.061750,-0.0660,-0.0102,0.0503,0.084
1.065690,-0.0621,-0.0012,0.0334,0.071
1.070767,-0.0608,0.0053,0.0214,0.065
1.075020,-0.0666,-0.0001,0.0071,0.067
1.079768,-0.0630,-0.0007,-0.0071,0.063
1.084348,-0.0571,-0.0037,-0.0092,0.058
1.088852,-0.0536,0.0005,-0.0233,0.058
1.095227,-0.0477,0.0167,-0.0538,0.074
1.099203,-0.0394,0.0305,-0.0651,0.082
1.105273,-0.0264,0.0301,-0.0716,0.082
1.107736,-0.0182,0.0418,-0.0663,0.080
1.112470,-0.0147,0.0510,-0.0585,0.079
1.117230,-0.0087,0.0485,-0.0533,0.073
1.122071,-0.0051,0.0461,-0.0434,0.064
1.127488,-0.0038,0.0439,-0.0360,0.057
1.131700,-0.0071,0.0369,-0.0167,0.041
1.136525,-0.0175,0.0254,-0.0072,0.032
1.140988,-0.0111,0.0234,0.0095,0.028
1.145763,0.0047,0.0261,0.0449,0.052
1.150026,0.0038,0.0097,0.0588,0.060
1.154834,-0.0042,0.0028,0.0488,0.049
1.159333,-0.0122,-0.0017,0.0483,0.050
1.164049,-0.0107,-0.0134,0.0456,0.049
1.169572,-0.0117,-0.0133,0.0476,0.051
1.173657,-0.0175,-0.0133,0.0496,0.054
1.179785,-0.0187,-0.0253,0.0398,0.051
1.183979,-0.0153,-0.0182,0.0372,0.044
1.188128,-0.0094,-0.0041,0.0275,0.029
1.192930,-0.0061,-0.0091,0.0060,0.012
1.201872,-0.0052,-0.0047,-0.0058,0.009
1.203033,0.0005,-0.0050,-0.0033,0.006
1.206566,-0.0009,0.0041,-0.0008,0.004
1.211107,0.0026,0.0132,-0.0125,0.018
1.215758,0.0036,0.0056,-0.0171,0.018
1.221900,0.0048,-0.0043,-0.0145,0.016
1.225095,0.0084,0.0050,-0.0238,0.026
1.230146,0.0143,0.0192,-0.0306,0.039
1.234997,0.0013,0.0095,-0.0256,0.027
1.239433,0.0003,-0.0095,-0.0135,0.017
1.244566,0.0089,-0.0045,-0.0039,0.011
1.248225,-0.0015,0.0147,0.0033,0.015
1.254436,-0.0070,0.0076,0.0009,0.010
1.258233,-0.0148,-0.0042,-0.0086,0.018
1.263347,-0.0225,-0.0064,0.0081,0.025
1.267168,-0.0159,-0.0063,0.0318,0.036
1.271951,-0.0117,-0.0040,0.0363,0.038
1.277401,-0.0100,0.0079,0.0360,0.038
1.281322,-0.0082,0.0100,0.0405,0.043
1.286481,0.0007,0.0191,0.0426,0.047
1.291488,0.0144,0.0280,0.0424,0.053
1.296187,0.0210,0.0250,0.0350,0.048
1.300403,0.0205,0.0243,0.0324,0.045
1.305084,0.0177,0.0167,0.0464,0.052
1.310339,0.0171,0.0164,0.0603,0.065
1.314082,0.0140,0.0161,0.0480,0.053
1.319187,0.0110,0.0064,0.0357,0.038
1.323608,0.0009,0.0085,0.0260,0.027
1.329343,-0.0137,0.0154,0.0163,0.026
1.332717,-0.0258,0.0125,0.0091,0.030
1.338074,-0.0426,0.0026,-0.0075,0.043
1.342670,-0.0570,-0.0025,-0.0335,0.066
1.347135,-0.0668,-0.0099,-0.0664,0.095
1.352473,-0.0719,-0.0101,-0.0800,0.108
1.356215,-0.0653,-0.0150,-0.0863,0.109
1.361004,-0.0519,-0.0223,-0.0998,0.115
1.365823,-0.0434,-0.0128,-0.0822,0.094
1.370261,-0.0302,-0.0058,-0.0625,0.070
1.375874,-0.0171,-0.0082,-0.0524,0.056
1.380147,-0.0135,-0.0035,-0.0400,0.042
1.385492,-0.0191,0.0060,-0.0373,0.042
1.389425,-0.0175,0.0109,-0.0227,0.031
1.394569,-0.0157,0.0134,-0.0107,0.023
1.398650,-0.0138,0.0112,-0.0130,0.022
1.407699,-0.0048,0.0211,-0.0034,0.022
1.408466,-0.0006,0.0286,0.0013,0.029
1.412559,-0.0083,0.0265,0.0036,0.028
1.417482,-0.0112,0.0316,0.0130,0.036
1.422400,-0.0046,0.0390,0.0223,0.045
1.427343,-0.0005,0.0416,0.0268,0.050
1.431552,-0.0036,0.0370,0.0194,0.042
1.436536,0.0005,0.0324,0.0192,0.038
1.440574,-0.0049,0.0373,0.0238,0.045
1.446791,-0.0126,0.0492,0.0093,0.052
1.450422,-0.0131,0.0467,0.0045,0.049
1.454732,-0.0111,0.0441,0.0020,0.046
1.459824,0.0005,0.0392,-0.0123,0.041
1.463903,0.0073,0.0344,-0.0122,0.037
1.470536,-0.0024,0.0367,-0.0097,0.038
1.473431,-0.0048,0.0319,-0.0121,0.034
1.479936,-0.0023,0.0201,-0.0215,0.030
1.483950,-0.0044,0.0085,-0.0238,0.026
1.488664,-0.0040,0.0042,-0.0213,0.022
1.492332,-0.0107,-0.0025,-0.0283,0.030
1.497356,-0.0197,-0.0043,-0.0187,0.027
1.501945,-0.0238,-0.0131,-0.0021,0.027
1.506841,-0.0398,-0.0265,-0.0069,0.048
1.512237,-0.0414,-0.0327,-0.0070,0.053
1.516687,-0.0455,-0.0316,0.0072,0.056
1.521559,-0.0544,-0.0283,0.0236,0.066
1.525651,-0.0514,-0.0322,0.0423,0.074
1.530662,-0.0485,-0.0361,0.0561,0.083
1.534885,-0.0433,-0.0354,0.0603,0.082
1.539368,-0.0406,-0.0324,0.0716,0.089
1.544066,-0.0380,-0.0225,0.0805,0.092
1.548676,-0.0308,-0.0152,0.0751,0.083
1.553871,-0.0165,-0.0199,0.0674,0.072
1.558315,-0.0001,-0.0248,0.0645,0.069
1.563128,0.0163,-0.0131,0.0522,0.056
1.567749,0.0348,0.0103,0.0352,0.051
1.573010,0.0533,0.0192,0.0302,0.064
1.576627,0.0742,0.0233,0.0182,0.080
1.581494,0.0831,0.0345,0.0062,0.090
1.586911,0.0897,0.0385,0.0039,0.098
1.591371,0.0942,0.0330,-0.0080,0.100
1.599304,0.0965,0.0348,-0.0221,0.105
1.602532,0.0967,0.0344,-0.0243,0.105
1.605371,0.0876,0.0199,-0.0337,0.096
1.610131,0.0789,0.0151,-0.0525,0.096
1.614345,0.0634,0.0057,-0.0521,0.082
1.620022,0.0529,-0.0034,-0.0376,0.065
1.624092,0.0522,0.0018,-0.0303,0.060
1.629715,0.0421,-0.0000,-0.0302,0.052
1.633009,0.0250,-0.0113,-0.0325,0.043
1.638578,0.0104,-0.0223,-0.0182,0.031
1.642464,-0.0183,-0.0215,-0.0087,0.030
1.647042,-0.0421,-0.0207,-0.0089,0.048
1.652434,-0.0517,-0.0270,0.0029,0.058
1.657344,-0.0614,-0.0359,0.0075,0.072
1.661411,-0.0713,-0.0304,0.0192,0.080
1.666150,-0.0790,-0.0157,0.0285,0.085
1.671997,-0.0750,-0.0155,0.0258,0.081
1.675512,-0.0665,-0.0177,0.0208,0.072
1.680337,-0.0653,-0.0034,0.0135,0.067
1.685469,-0.0714,-0.0034,0.0110,0.072
1.689106,-0.0655,-0.0131,0.0086,0.067
1.694774,-0.0550,-0.0061,0.0133,0.057
1.699478,-0.0683,0.0031,0.0108,0.069
1.706925,-0.0648,0.0123,0.0013,0.066
1.707923,-0.0541,0.0049,0.0036,0.054
1.713480,-0.0459,-0.0071,-0.0035,0.047
1.717857,-0.0352,0.0070,-0.0154,0.039
1.722083,-0.0295,0.0258,-0.0105,0.041
1.726793,-0.0237,0.0279,0.0014,0.037
1.731389,-0.0132,0.0371,-0.0010,0.039
1.737129,-0.0004,0.0462,0.0062,0.047
1.741303,0.0170,0.0599,0.0108,0.063
1.747174,0.0247,0.0808,0.0107,0.085
1.750706,0.0325,0.0943,0.0011,0.100
1.754959,0.0403,0.0888,-0.0132,0.098
1.759680,0.0436,0.0763,-0.0297,0.093
1.764844,0.0448,0.0758,-0.0343,0.094
1.770071,0.0440,0.0754,-0.0270,0.091
1.774216,0.0506,0.0657,-0.0364,0.091
1.780826,0.0457,0.0538,-0.0268,0.076
1.783117,0.0315,0.0398,-0.0054,0.051
1.788577,0.0056,0.0332,0.0229,0.041
1.792340,-0.0132,0.0221,0.0320,0.041
1.797275,-0.0246,0.0112,0.0267,0.038
1.802555,-0.0337,-0.0045,0.0357,0.049
1.807021,-0.0309,-0.0249,0.0447,0.060
1.811110,-0.0426,-0.0264,0.0513,0.072
1.815653,-0.0568,-0.0139,0.0484,0.076
1.820529,-0.0571,-0.0278,0.0289,0.070
1.824721,-0.0601,-0.0514,-0.0046,0.079
1.829272,-0.0613,-0.0583,-0.0378,0.093
1.834385,-0.0392,-0.0606,-0.0588,0.093
1.838889,-0.0295,-0.0677,-0.0535,0.091
1.844220,-0.0154,-0.0701,-0.0411,0.083
1.848460,0.0173,-0.0607,-0.0359,0.073
1.853670,0.0353,-0.0656,-0.0354,0.082
1.858245,0.0320,-0.0538,-0.0398,0.074
1.862719,0.0218,-0.0373,-0.0441,0.062
1.867013,0.0214,-0.0350,-0.0437,0.060
1.871765,0.0237,-0.0230,-0.0338,0.047
1.876430,0.0263,-0.0085,-0.0359,0.045
1.881334,0.0291,0.0061,-0.0357,0.046
1.886107,0.0322,0.0066,-0.0402,0.052
1.890981,0.0307,0.0047,-0.0353,0.047
1.897062,0.0246,0.0102,-0.0256,0.037
1.900153,0.0164,0.0085,-0.0303,0.036
1.904684,0.0108,0.0069,-0.0184,0.022
1.909565,0.0028,0.0054,-0.0018,0.006
1.914556,-0.0025,-0.0009,-0.0043,0.005
1.919472,0.0018,-0.0001,-0.0069,0.007
1.923339,-0.0036,0.0100,0.0002,0.011
1.928730,-0.0186,0.0057,0.0048,0.020
1.932573,-0.0170,0.0038,0.0189,0.026
1.937751,-0.0227,0.0041,0.0257,0.035
1.942100,-0.0215,0.0090,0.0183,0.030
1.946950,-0.0228,0.0186,0.0086,0.031
1.952243,-0.0267,0.0137,0.0109,0.032
1.956171,-0.0235,0.0063,0.0156,0.029
1.961651,-0.0110,0.0037,0.0131,0.018
1.965572,-0.0010,0.0060,0.0154,0.017
1.970869,-0.0055,0.0201,0.0152,0.026
1.975885,-0.0098,0.0365,0.0009,0.038
1.979646,-0.0141,0.0338,0.0032,0.037
1.985468,-0.0087,0.0359,0.0103,0.038
1.989619,-0.0080,0.0357,0.0031,0.037
1.995158,-0.0094,0.0309,0.0006,0.032
1.999437,-0.0155,0.0309,-0.0066,0.035
2.008046,-0.0261,0.0239,-0.0042,0.036
2.008983,-0.0341,0.0217,-0.0114,0.042
2.013488,-0.0467,0.0220,-0.0138,0.053
2.017583,-0.0449,0.0104,-0.0019,0.046
2.022042,-0.0385,0.0082,0.0099,0.041
2.027574,-0.0346,0.0061,0.0263,0.044
2.031566,-0.0332,-0.0080,0.0308,0.046
2.036891,-0.0273,-0.0126,0.0305,0.043
2.041437,-0.0310,-0.0078,0.0112,0.034
2.046074,-0.0348,-0.0054,-0.0055,0.036
2.049867,-0.0269,-0.0054,-0.0078,0.028
2.055172,-0.0096,0.0041,-0.0101,0.015
2.060722,0.0076,0.0087,-0.0148,0.019
2.064034,0.0127,0.0109,-0.0171,0.024
2.069828,0.0177,0.0204,-0.0193,0.033
2.074322,0.0179,0.0274,-0.0191,0.038
2.080159,0.0182,0.0344,-0.0143,0.041
2.082953,0.0232,0.0342,-0.0189,0.046
2.088337,0.0212,0.0270,-0.0236,0.042
2.092045,0.0239,0.0247,-0.0282,0.044
2.097062,0.0339,0.0224,-0.0304,0.051
2.103005,0.0296,0.0225,-0.0373,0.053
2.107570,0.0065,0.0179,-0.0395,0.044
2.112019,-0.0022,0.0087,-0.0392,0.040
2.116300,-0.0060,0.0019,-0.0390,0.039
2.122396,-0.0075,-0.0071,-0.0316,0.033
2.125731,-0.0091,-0.0114,-0.0196,0.024
2.130016,-0.0202,-0.0180,-0.0100,0.029
2.134591,-0.0313,-0.0294,-0.0005,0.043
2.139479,-0.0378,-0.0241,0.0113,0.046
2.144678,-0.0445,-0.0166,0.0136,0.049
2.148254,-0.0559,-0.0211,0.0134,0.061
2.153285,-0.0531,-0.0255,0.0157,0.061
2.158331,-0.0458,-0.0300,0.0251,0.060
2.162683,-0.0457,-0.0320,0.0177,0.059
2.168028,-0.0339,-0.0318,0.0200,0.051
2.172629,-0.0245,-0.0363,0.0222,0.049
2.177111,-0.0177,-0.0290,0.0220,0.040
2.181851,-0.0085,-0.0313,0.0195,0.038
2.186309,-0.0042,-0.0288,0.0099,0.031
2.191541,-0.0142,-0.0217,-0.0068,0.027
2.199474,-0.0171,-0.0240,-0.0185,0.035
2.200401,-0.0057,-0.0192,-0.0088,0.022
2.207703,0.0007,-0.0074,-0.0063,0.010
2.209351,0.0045,0.0019,0.0056,0.007
2.213940,0.0060,-0.0055,0.0033,0.009
2.219870,0.0073,-0.0128,-0.0014,0.015
2.223991,0.0015,0.0036,0.0058,0.007
2.229054,-0.0092,0.0224,0.0010,0.024
2.232965,0.0017,0.0315,-0.0179,0.036
2.238472,0.0126,0.0359,-0.0296,0.048
2.242223,0.0211,0.0355,-0.0222,0.047
2.247354,0.0345,0.0375,-0.0196,0.055
2.251539,0.0314,0.0324,-0.0170,0.048
2.256182,0.0237,0.0250,-0.0169,0.038
2.261420,0.0187,0.0273,-0.0120,0.035
2.265856,0.0162,0.0321,0.0141,0.039
2.271526,0.0016,0.0300,0.0306,0.043
2.275102,-0.0271,0.0161,0.0231,0.039
2.279857,-0.0439,0.0069,0.0347,0.056
2.284395,-0.0558,0.0025,0.0439,0.071
2.289090,-0.0653,0.0050,0.0340,0.074
2.294493,-0.0773,0.0025,0.0314,0.083
2.299341,-0.0872,-0.0026,0.0170,0.089
2.303538,-0.0973,-0.0006,-0.0068,0.098
2.308053,-0.0959,-0.0060,-0.0232,0.099
2.313099,-0.0783,-0.0161,-0.0324,0.086
2.317171,-0.0588,-0.0215,-0.0509,0.081
2.322414,-0.0397,-0.0150,-0.0669,0.079
2.327517,-0.0185,-0.0134,-0.0685,0.072
2.331779,-0.0021,-0.0236,-0.0749,0.079
2.336395,0.0073,-0.0242,-0.0812,0.085
2.343523,0.0240,-0.0270,-0.0637,0.073
2.345090,0.0314,-0.0320,-0.0654,0.079
2.350458,0.0224,-0.0249,-0.0695,0.077
2.355385,0.0304,-0.0129,-0.0594,0.068
2.359970,0.0337,-0.0080,-0.0470,0.058
2.364513,0.0251,0.0042,-0.0276,0.038
2.368665,0.0334,0.0117,-0.0132,0.038
2.373588,0.0321,0.0192,0.0011,0.037
2.379614,0.0262,0.0290,0.0177,0.043
2.383289,0.0347,0.0363,0.0246,0.056
2.387999,0.0265,0.0222,0.0362,0.050
2.391702,0.0089,0.0082,0.0430,0.045
2.396546,-0.0013,0.0107,0.0569,0.058
2.401117,-0.0043,0.0106,0.0564,0.058
2.406331,0.0093,0.0081,0.0441,0.046
2.410531,0.0158,0.0055,0.0319,0.036
2.415190,0.0126,0.0052,0.0103,0.017
2.420219,0.0118,0.0049,0.0056,0.014
2.425106,0.0085,0.0045,-0.0015,0.010
2.429713,0.0076,-0.0006,-0.0181,0.020
2.434103,0.0020,-0.0056,-0.0250,0.026
2.439144,-0.0013,0.0037,-0.0176,0.018
2.444639,0.0074,0.0177,-0.0079,0.021
2.448750,-0.0006,0.0174,-0.0315,0.036
2.453644,-0.0156,0.0244,-0.0455,0.054
2.457757,-0.0209,0.0291,-0.0356,0.050
2.462979,-0.0213,0.0267,-0.0329,0.047
2.466880,-0.0262,0.0316,-0.0422,0.059
2.471786,-0.0310,0.0222,-0.0324,0.050
2.476756,-0.0214,0.0131,-0.0061,0.026
2.481724,-0.0331,0.0158,0.0058,0.037
2.486063,-0.0591,0.0185,-0.0039,0.062
2.491156,-0.0753,0.0093,-0.0015,0.076
2.498606,-0.0797,0.0048,0.0127,0.081
2.500299,-0.0890,0.0097,0.0126,0.090
2.508382,-0.0842,0.0003,0.0172,0.086
2.509393,-0.0748,-0.0020,0.0313,0.081
2.514096,-0.0586,0.0051,0.0358,0.069
2.519849,-0.0261,0.0025,0.0356,0.044
2.523982,-0.0058,0.0118,0.0401,0.042
2.528558,-0.0001,0.0161,0.0328,0.037
2.533619,0.0174,0.0227,0.0279,0.040
2.537859,0.0301,0.0340,0.0182,0.049
