time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.538709,-0.2691,0.4372,2.9367,2.981
2.542744,-0.3255,0.6758,2.7931,2.892
2.547452,-0.3326,0.9306,2.5888,2.771
2.551652,-0.2919,1.1750,2.3439,2.638
2.556772,-0.2193,1.3918,2.0834,2.515
2.561583,-0.1232,1.5951,1.8103,2.416
2.566296,-0.0351,1.7683,1.5275,2.337
2.572084,0.0585,1.8921,1.2377,2.262
2.576915,0.1739,1.9668,0.9485,2.190
2.581616,0.3034,1.9759,0.7030,2.119
2.584536,0.4803,1.9077,0.5230,2.036
2.589667,0.7023,1.7695,0.4203,1.950
2.594162,0.9171,1.5854,0.3920,1.873
2.598943,1.0989,1.3674,0.4089,1.801
2.604332,1.2608,1.1394,0.4633,1.761
2.608748,1.4086,0.9257,0.5353,1.769
2.613432,1.5362,0.7243,0.6003,1.801
2.618255,1.6281,0.5214,0.6194,1.818
2.622945,1.6568,0.3059,0.5894,1.785
2.626790,1.6499,0.0811,0.5290,1.735
2.632316,1.6176,-0.1141,0.4378,1.680
2.636397,1.5652,-0.2739,0.3325,1.623
2.640857,1.4852,-0.4219,0.2133,1.559
2.646477,1.3798,-0.5431,0.0613,1.484
2.650764,1.2816,-0.6182,-0.1108,1.427
2.655402,1.1946,-0.6547,-0.2594,1.387
2.660066,1.1247,-0.6694,-0.3812,1.363
2.664390,1.0922,-0.6627,-0.4709,1.362
2.670368,1.0841,-0.6447,-0.5086,1.360
2.675745,1.0612,-0.6350,-0.5202,1.342
2.681408,1.0348,-0.6221,-0.5244,1.316
2.687699,1.0235,-0.5968,-0.4900,1.282
2.688869,1.0081,-0.5619,-0.3953,1.220
2.693130,0.9723,-0.5107,-0.2528,1.127
2.697793,0.9093,-0.4577,-0.0987,1.023
2.702240,0.7819,-0.3888,0.0257,0.874
2.706772,0.6050,-0.3014,0.1368,0.690
2.712754,0.4036,-0.2053,0.2364,0.511
2.716383,0.1761,-0.1218,0.3144,0.380
2.721230,-0.0648,-0.0461,0.3727,0.381
2.725533,-0.3090,0.0362,0.3989,0.506
2.730081,-0.5463,0.1107,0.4023,0.687
2.734726,-0.7812,0.1775,0.3777,0.886
2.739339,-0.9918,0.2290,0.3156,1.066
2.743990,-1.1688,0.2773,0.2254,1.222
2.749283,-1.3312,0.3294,0.1023,1.375
2.753358,-1.4960,0.3780,-0.0558,1.544
2.758192,-1.6608,0.4088,-0.2201,1.725
2.766912,-1.8118,0.4218,-0.3666,1.896
2.769700,-1.9299,0.4362,-0.5212,2.046
2.777419,-2.0107,0.4519,-0.6865,2.172
2.778668,-2.0734,0.4428,-0.8357,2.279
2.782756,-2.1277,0.4112,-1.0096,2.391
2.786803,-2.1761,0.3741,-1.2176,2.522
2.791148,-2.2092,0.3341,-1.4285,2.652
2.796397,-2.2246,0.3101,-1.6351,2.778
2.800769,-2.2536,0.2906,-1.8491,2.930
2.805871,-2.2943,0.2730,-2.0439,3.085
2.809432,-2.3397,0.2645,-2.2122,3.231
2.814317,-2.3928,0.2557,-2.3536,3.366
2.820030,-2.4349,0.2298,-2.4774,3.481
2.823828,-2.4569,0.1940,-2.5927,3.577
2.829374,-2.4546,0.1413,-2.6851,3.641
2.833736,-2.4281,0.0671,-2.7423,3.663
2.839038,-2.3896,-0.0213,-2.7643,3.654
2.843141,-2.3151,-0.1141,-2.7560,3.601
2.848888,-2.2283,-0.2181,-2.7031,3.510
2.851582,-2.1359,-0.3092,-2.6038,3.382
2.856709,-2.0299,-0.3824,-2.4634,3.215
2.861190,-1.8929,-0.4377,-2.2991,3.010
2.865853,-1.7361,-0.4844,-2.1353,2.794
2.871528,-1.5759,-0.5513,-1.9773,2.588
2.876691,-1.4023,-0.6146,-1.8421,2.395
2.881469,-1.2365,-0.6579,-1.7441,2.237
2.888207,-1.0977,-0.6884,-1.6739,2.117
2.889555,-1.0003,-0.7065,-1.6408,2.047
2.894968,-0.9400,-0.7051,-1.6421,2.019
2.899147,-0.9176,-0.6962,-1.6485,2.011
2.903900,-0.9026,-0.6752,-1.6571,2.004
2.907942,-0.8934,-0.6445,-1.6649,1.996
2.914285,-0.8788,-0.6255,-1.6428,1.965
2.917444,-0.8449,-0.6278,-1.6095,1.923
2.922812,-0.7922,-0.6512,-1.5217,1.835
2.926742,-0.6922,-0.6745,-1.3532,1.663
2.931670,-0.5327,-0.7026,-1.1113,1.419
2.937231,-0.3156,-0.7450,-0.8180,1.151
2.940682,-0.0599,-0.8063,-0.5358,0.970
2.946417,0.2014,-0.8962,-0.2913,0.964
2.950735,0.4693,-0.9976,-0.0277,1.103
2.955052,0.7497,-1.1294,0.2829,1.385
2.960394,1.0394,-1.2720,0.5962,1.748
2.963958,1.3186,-1.4061,0.8871,2.122
2.968717,1.5284,-1.5482,1.1598,2.465
2.974378,1.6317,-1.6931,1.4016,2.737
2.979287,1.6600,-1.8214,1.6148,2.946
2.983848,1.6469,-1.8998,1.8473,3.120
2.988809,1.5681,-1.9500,2.0731,3.249
2.993949,1.4202,-1.9696,2.2571,3.315
2.999206,1.2358,-1.9664,2.3715,3.319
3.002181,1.0423,-1.9312,2.4628,3.299
3.006482,0.8695,-1.8596,2.5365,3.263
3.012187,0.7522,-1.7833,2.5529,3.204
3.015818,0.6843,-1.7026,2.5127,3.111
3.021268,0.6477,-1.6009,2.4193,2.972
3.025731,0.6365,-1.4833,2.3045,2.814
3.031279,0.6804,-1.3714,2.1906,2.673
3.034511,0.7621,-1.2606,2.0946,2.561
3.039977,0.8285,-1.1578,2.0143,2.467
3.044152,0.8894,-1.0684,1.9567,2.400
3.048823,0.9786,-0.9615,1.9453,2.380
3.054192,1.0726,-0.8662,1.9846,2.416
3.058360,1.1411,-0.8046,2.0452,2.476
3.064866,1.1754,-0.7436,2.0809,2.503
3.067643,1.1693,-0.6714,2.0578,2.460
3.074626,1.1138,-0.5690,1.9731,2.336
3.080364,1.0288,-0.4484,1.8505,2.164
3.081167,0.9196,-0.3332,1.7208,1.979
3.086666,0.7866,-0.2517,1.5598,1.765
3.090925,0.6855,-0.1819,1.3601,1.534
3.096812,0.6217,-0.1278,1.1191,1.287
3.099912,0.5573,-0.1035,0.8269,1.003
3.106597,0.4902,-0.0939,0.5100,0.714
3.109633,0.4344,-0.1034,0.1923,0.486
3.114222,0.3943,-0.1173,-0.1282,0.431
3.118751,0.3598,-0.1446,-0.4343,0.582
3.124096,0.3232,-0.1756,-0.6898,0.782
3.128572,0.2788,-0.2102,-0.8822,0.949
3.132960,0.2500,-0.2437,-0.9897,1.049
3.138168,0.2622,-0.2831,-1.0118,1.083
3.142762,0.2643,-0.3288,-1.0055,1.090
3.148189,0.2510,-0.3977,-0.9633,1.072
3.151668,0.2581,-0.4708,-0.8851,1.035
3.156558,0.2663,-0.5028,-0.7901,0.974
3.161586,0.2662,-0.5105,-0.6831,0.893
3.165664,0.2721,-0.5206,-0.5713,0.819
3.171229,0.2843,-0.5234,-0.4237,0.731
3.175440,0.3199,-0.5050,-0.2479,0.647
3.181356,0.4109,-0.4800,-0.0755,0.636
3.186313,0.5080,-0.4463,0.0689,0.680
3.191554,0.5760,-0.4137,0.1728,0.730
3.194386,0.5967,-0.3607,0.2356,0.736
3.199274,0.5541,-0.2824,0.2426,0.668
3.203204,0.4586,-0.2169,0.2195,0.553
3.208325,0.3159,-0.1546,0.1849,0.397
3.213217,0.1414,-0.1164,0.1236,0.221
3.217361,-0.0546,-0.0975,0.0519,0.123
3.222466,-0.2978,-0.0854,-0.0305,0.311
3.226756,-0.5737,-0.0825,-0.1743,0.605
3.231498,-0.8703,-0.1003,-0.3457,0.942
3.236221,-1.1832,-0.1052,-0.5156,1.295
3.241139,-1.4773,-0.0899,-0.6836,1.630
3.246244,-1.7435,-0.0713,-0.8516,1.942
3.250049,-1.9708,-0.0399,-1.0310,2.225
3.256461,-2.1619,-0.0101,-1.2070,2.476
3.259408,-2.2981,0.0230,-1.4010,2.692
3.264415,-2.3873,0.0614,-1.5886,2.868
3.269404,-2.4274,0.1169,-1.7361,2.987
3.273685,-2.4163,0.1748,-1.8911,3.073
3.278150,-2.3833,0.2061,-2.0965,3.181
3.283118,-2.3455,0.2275,-2.3183,3.306
3.288149,-2.2985,0.2485,-2.5491,3.441
3.294458,-2.2621,0.2643,-2.7789,3.593
3.297354,-2.2530,0.2869,-2.9789,3.746
3.301738,-2.2858,0.3141,-3.1514,3.906
3.306811,-2.3750,0.3342,-3.2916,4.073
3.311041,-2.5159,0.3451,-3.3872,4.233
3.315717,-2.6800,0.3615,-3.4121,4.354
3.321143,-2.8454,0.3814,-3.3591,4.419
3.325235,-3.0096,0.3956,-3.2431,4.442
3.331490,-3.1240,0.3877,-3.0644,4.393
3.334228,-3.1571,0.3699,-2.8259,4.253
3.339739,-3.1658,0.3327,-2.5233,4.062
3.344896,-3.1690,0.2882,-2.2024,3.870
3.348748,-3.1185,0.2291,-1.8706,3.644
3.353137,-3.0049,0.1718,-1.5278,3.375
3.358273,-2.7999,0.1326,-1.2264,3.060
3.364288,-2.4970,0.0819,-0.9830,2.685
3.367530,-2.1447,0.0313,-0.8087,2.292
3.373768,-1.8156,-0.0150,-0.7176,1.952
3.376527,-1.5031,-0.0481,-0.6779,1.650
3.383337,-1.1817,-0.0683,-0.6891,1.370
3.388364,-0.8858,-0.0686,-0.7744,1.179
3.394994,-0.6091,-0.0634,-0.8997,1.088
3.396051,-0.3471,-0.0453,-1.0406,1.098
3.400512,-0.1099,-0.0139,-1.1824,1.188
3.405453,0.0981,0.0263,-1.2943,1.298
3.409689,0.2754,0.0547,-1.3385,1.368
3.413990,0.4254,0.0530,-1.3037,1.372
3.418788,0.5659,0.0099,-1.1858,1.314
3.424097,0.7193,-0.0736,-1.0047,1.238
3.428971,0.8722,-0.1613,-0.7586,1.167
3.433450,1.0015,-0.2407,-0.4316,1.117
3.437936,1.1198,-0.3045,-0.0480,1.161
3.442865,1.2299,-0.3505,0.3799,1.334
3.446763,1.3556,-0.3887,0.8591,1.651
3.451603,1.5184,-0.4292,1.3490,2.076
3.456338,1.7184,-0.4586,1.8136,2.540
3.460982,1.9365,-0.4822,2.2263,2.990
3.467084,2.1564,-0.4916,2.5845,3.402
3.471069,2.3592,-0.4682,2.8831,3.755
3.476478,2.5237,-0.4172,3.0838,4.007
3.482320,2.6408,-0.3582,3.1789,4.148
3.485043,2.6680,-0.2885,3.1685,4.152
3.489923,2.5816,-0.1911,3.0666,4.013
3.494412,2.3604,-0.0849,2.9093,3.747
3.499349,2.0210,0.0497,2.7304,3.397
3.503558,1.5962,0.1935,2.5640,3.026
3.508147,1.1068,0.3086,2.4563,2.712
3.513917,0.5902,0.4020,2.4341,2.537
3.517700,0.0838,0.4879,2.4598,2.509
3.522608,-0.3751,0.5587,2.5125,2.601
3.526386,-0.7349,0.5994,2.6023,2.770
3.531406,-0.9531,0.5979,2.6794,2.906
3.537222,-0.9825,0.5702,2.7103,2.939
3.540387,-0.8231,0.5374,2.6689,2.844
3.546218,-0.5325,0.4898,2.5454,2.646
3.550204,-0.1828,0.4418,2.3377,2.386
3.555267,0.1426,0.4058,2.0601,2.105
3.559423,0.3626,0.3775,1.7700,1.846
3.565392,0.4633,0.3742,1.4864,1.601
3.569217,0.4881,0.3871,1.2307,1.379
3.573662,0.5181,0.3927,1.0558,1.240
3.579237,0.5968,0.3439,0.9708,1.190
3.587520,0.7107,0.2484,0.9273,1.194
3.590604,0.8295,0.1613,0.9054,1.238
3.593396,0.9208,0.0997,0.8969,1.289
3.597839,0.9642,0.0494,0.9179,1.332
3.601823,0.9533,0.0058,0.9772,1.365
3.606873,0.9082,-0.0382,1.0813,1.413
3.612380,0.8555,-0.0876,1.2250,1.497
3.616190,0.8286,-0.1091,1.3677,1.603
3.620861,0.8392,-0.0915,1.4975,1.719
3.624935,0.8272,-0.0332,1.6122,1.812
3.630403,0.7751,0.0461,1.6573,1.830
3.634228,0.6964,0.1266,1.6147,1.763
3.639997,0.6067,0.2102,1.5259,1.655
3.643901,0.5094,0.2894,1.4086,1.526
3.648485,0.4037,0.3448,1.2566,1.364
3.653205,0.3100,0.3692,1.0633,1.168
3.658895,0.2398,0.3864,0.8461,0.961
3.663917,0.2117,0.3822,0.6053,0.746
3.667655,0.2017,0.3494,0.3481,0.533
3.671894,0.1882,0.3171,0.0794,0.377
3.676281,0.1834,0.2834,-0.1746,0.380
3.682912,0.1683,0.2510,-0.3853,0.490
3.690996,0.1533,0.2465,-0.5579,0.629
3.691285,0.1437,0.2559,-0.6931,0.753
3.695368,0.1401,0.2697,-0.8392,0.893
3.699792,0.1527,0.3004,-0.9821,1.038
3.704374,0.1796,0.3121,-1.0937,1.151
3.710433,0.2075,0.3025,-1.1987,1.254
3.713655,0.2158,0.3053,-1.2834,1.337
3.718720,0.1861,0.3037,-1.3463,1.393
3.723674,0.1048,0.3050,-1.4046,1.441
3.728357,-0.0088,0.3188,-1.4704,1.505
3.732474,-0.1544,0.3352,-1.5535,1.597
3.737368,-0.3272,0.3447,-1.6394,1.707
3.742092,-0.5083,0.3566,-1.7281,1.836
3.747055,-0.6929,0.3779,-1.8218,1.985
3.752149,-0.9007,0.3965,-1.9153,2.153
3.756175,-1.1176,0.4100,-1.9989,2.327
3.760747,-1.3440,0.4206,-2.0745,2.507
3.765518,-1.5732,0.4166,-2.1442,2.692
3.770387,-1.7675,0.3978,-2.2170,2.863
3.777879,-1.9466,0.3693,-2.3092,3.043
3.781744,-2.1018,0.3071,-2.4202,3.220
3.784195,-2.2218,0.2378,-2.5374,3.381
3.788966,-2.3217,0.1806,-2.6292,3.512
3.793418,-2.3854,0.1189,-2.6784,3.589
3.798674,-2.4062,0.0647,-2.6896,3.609
3.803062,-2.3988,0.0131,-2.6769,3.595
3.807483,-2.3540,-0.0596,-2.6450,3.541
3.813405,-2.2646,-0.1510,-2.5987,3.450
3.816980,-2.1427,-0.2490,-2.5331,3.327
3.821938,-2.0024,-0.3490,-2.4366,3.173
3.828672,-1.8551,-0.4484,-2.3025,2.991
3.831091,-1.7266,-0.5376,-2.1455,2.806
3.836037,-1.6134,-0.6187,-1.9833,2.630
3.840096,-1.5145,-0.6987,-1.7950,2.450
3.845379,-1.4217,-0.7509,-1.5838,2.257
3.849577,-1.3416,-0.8014,-1.3599,2.072
3.855671,-1.2713,-0.8641,-1.1497,1.920
3.858824,-1.2058,-0.9124,-0.9558,1.789
3.863688,-1.1331,-0.9319,-0.7521,1.649
3.869243,-1.0816,-0.9130,-0.5409,1.515
3.873728,-1.0517,-0.8657,-0.3388,1.404
3.879659,-1.0058,-0.8070,-0.1310,1.296
3.885996,-0.9325,-0.7663,0.0878,1.210
3.887918,-0.8232,-0.7393,0.3038,1.147
3.892023,-0.6980,-0.7075,0.5178,1.121
3.897381,-0.5506,-0.6883,0.7016,1.127
3.901078,-0.3723,-0.6726,0.8630,1.156
3.906362,-0.1848,-0.6513,0.9854,1.196
3.911030,0.0164,-0.6508,1.0618,1.246
3.915779,0.2241,-0.6474,1.1018,1.297
3.920697,0.4120,-0.6362,1.0863,1.325
3.924600,0.5612,-0.6407,1.0320,1.338
3.931022,0.6717,-0.6248,0.9630,1.330
3.934011,0.7535,-0.5879,0.8981,1.311
3.938811,0.8308,-0.5465,0.8492,1.308
3.944356,0.8898,-0.4930,0.8254,1.310
3.948333,0.9167,-0.4463,0.8455,1.325
3.953114,0.9214,-0.4179,0.9188,1.367
3.957493,0.9333,-0.3839,1.0136,1.430
3.963776,1.0033,-0.3538,1.1509,1.567
3.966910,1.0939,-0.3538,1.3181,1.749
3.972304,1.1940,-0.3789,1.4641,1.927
3.977086,1.3064,-0.4173,1.5911,2.101
3.981914,1.3932,-0.4503,1.7036,2.246
3.988077,1.4638,-0.4588,1.8184,2.379
3.994235,1.5176,-0.4265,1.9335,2.495
3.995383,1.5609,-0.3993,2.0305,2.592
4.000146,1.6190,-0.3943,2.1127,2.691
4.005826,1.6937,-0.3998,2.1445,2.762
4.008972,1.7606,-0.4112,2.1048,2.775
4.014187,1.7955,-0.4166,2.0226,2.737
4.018817,1.8033,-0.3993,1.9171,2.662
4.023530,1.7910,-0.3642,1.7837,2.554
4.028966,1.7440,-0.3326,1.6179,2.402
4.033578,1.6576,-0.2804,1.4315,2.208
4.037599,1.5345,-0.2028,1.2318,1.978
4.042161,1.3629,-0.1138,1.0305,1.712
4.048045,1.1480,-0.0158,0.8656,1.438
4.051535,0.8948,0.0818,0.7371,1.162
4.056201,0.6369,0.1672,0.6566,0.930
4.061867,0.4079,0.2452,0.6314,0.791
4.065335,0.2080,0.2918,0.6110,0.708
4.070080,0.0419,0.3261,0.6095,0.693
4.075182,-0.0853,0.3551,0.6507,0.746
4.082266,-0.1663,0.3785,0.7057,0.818
4.085796,-0.2132,0.3818,0.7768,0.891
4.090259,-0.2382,0.3505,0.8618,0.960
4.093688,-0.2366,0.2941,0.9321,1.006
4.098426,-0.2158,0.2268,0.9590,1.009
4.103677,-0.1807,0.1511,0.9405,0.969
4.107765,-0.1482,0.0648,0.8550,0.870
4.112837,-0.1066,-0.0293,0.7485,0.757
4.117242,-0.0586,-0.1047,0.6640,0.675
4.122676,-0.0162,-0.1514,0.5421,0.563
4.126218,0.0302,-0.1957,0.4114,0.457
4.131419,0.0806,-0.2084,0.2719,0.352
4.136804,0.0899,-0.1942,0.1211,0.246
4.141089,0.0366,-0.1960,-0.0029,0.199
4.146217,-0.0384,-0.1730,-0.1001,0.203
4.149870,-0.1133,-0.1323,-0.1684,0.242
4.156267,-0.2146,-0.0860,-0.2125,0.314
4.158990,-0.3229,-0.0130,-0.2229,0.393
4.163752,-0.4048,0.0626,-0.1999,0.456
4.169324,-0.4767,0.1401,-0.1747,0.527
4.173096,-0.5241,0.2287,-0.1716,0.597
4.178493,-0.5442,0.3279,-0.1884,0.663
4.182846,-0.5563,0.4061,-0.2489,0.732
4.189675,-0.5675,0.4513,-0.3796,0.818
4.193404,-0.5921,0.4732,-0.5541,0.939
4.198716,-0.6299,0.4813,-0.7699,1.105
4.201052,-0.6737,0.4831,-1.0222,1.316
4.205707,-0.7499,0.4598,-1.2847,1.557
4.211791,-0.8705,0.4333,-1.5500,1.830
4.215577,-0.9877,0.3992,-1.8133,2.103
4.220393,-1.1016,0.3484,-2.0528,2.356
4.225236,-1.2219,0.2955,-2.2831,2.606
4.230026,-1.3437,0.2173,-2.4919,2.839
4.234822,-1.4553,0.1356,-2.6458,3.023
4.239210,-1.5448,0.0695,-2.7663,3.169
4.243693,-1.6291,0.0097,-2.8533,3.286
4.248455,-1.6965,-0.0439,-2.9162,3.374
4.253962,-1.7498,-0.0962,-2.9501,3.431
4.258309,-1.7773,-0.1306,-2.9546,3.450
4.262888,-1.7890,-0.1474,-2.9440,3.448
4.267828,-1.8044,-0.1588,-2.9204,3.437
4.275512,-1.8094,-0.1912,-2.8740,3.401
4.276667,-1.8066,-0.2140,-2.7998,3.339
4.288232,-1.8009,-0.2248,-2.6907,3.246
4.289488,-1.7804,-0.2455,-2.5825,3.146
4.290356,-1.7309,-0.2712,-2.5016,3.054
4.296020,-1.6928,-0.3093,-2.4191,2.969
4.300306,-1.6712,-0.3645,-2.3375,2.896
4.305359,-1.6465,-0.4364,-2.2641,2.833
4.309078,-1.6592,-0.5129,-2.2062,2.808
4.314444,-1.6970,-0.5865,-2.1521,2.803
4.318404,-1.7498,-0.6521,-2.1142,2.821
4.323806,-1.8125,-0.6949,-2.0735,2.840
4.328814,-1.9060,-0.7361,-1.9994,2.859
4.332545,-2.0181,-0.7684,-1.9066,2.881
4.337246,-2.1102,-0.7889,-1.8025,2.885
4.342210,-2.1631,-0.8310,-1.6967,2.872
4.346772,-2.1434,-0.8825,-1.6108,2.823
4.351022,-2.0441,-0.9363,-1.5304,2.720
4.356297,-1.8939,-0.9920,-1.4602,2.589
4.360526,-1.7096,-1.0593,-1.4003,2.451
4.365072,-1.5032,-1.1070,-1.3293,2.292
4.370254,-1.2723,-1.1282,-1.2183,2.092
4.374461,-1.0168,-1.1422,-1.0627,1.862
4.381768,-0.7633,-1.1517,-0.8385,1.616
4.387681,-0.5306,-1.1499,-0.5581,1.384
4.388733,-0.3210,-1.1274,-0.2907,1.208
4.393732,-0.1203,-1.1086,-0.0412,1.116
4.398507,0.0617,-1.0888,0.1716,1.104
4.403490,0.2006,-1.0515,0.3507,1.126
4.407258,0.3151,-1.0278,0.5180,1.193
4.411917,0.4095,-0.9868,0.6572,1.254
4.416694,0.4716,-0.9118,0.7831,1.291
4.422645,0.5081,-0.8291,0.9031,1.327
4.425829,0.5069,-0.7509,1.0199,1.364
4.430710,0.4919,-0.6770,1.1265,1.403
4.436272,0.5179,-0.6193,1.2492,1.487
4.440308,0.5995,-0.5876,1.3713,1.608
4.445723,0.7010,-0.5457,1.4875,1.733
4.450025,0.8015,-0.4865,1.6070,1.861
4.455539,0.8897,-0.4102,1.7102,1.971
4.459878,0.9542,-0.3145,1.8250,2.083
4.463752,0.9862,-0.2136,1.9487,2.194
4.468518,0.9717,-0.1030,2.0471,2.268
4.473796,0.9257,0.0127,2.1392,2.331
4.477807,0.8724,0.1189,2.2341,2.401
4.483593,0.8120,0.2155,2.3244,2.472
4.487454,0.7519,0.3046,2.3716,2.507
4.497248,0.7042,0.3908,2.3996,2.531
4.498155,0.6805,0.4595,2.4110,2.547
4.501240,0.6826,0.5176,2.4253,2.572
4.505933,0.6694,0.5649,2.4789,2.629
4.511762,0.6479,0.6059,2.5409,2.691
4.515904,0.6225,0.6262,2.5826,2.729
4.520618,0.5931,0.6212,2.5901,2.729
4.524499,0.5570,0.5935,2.5995,2.724
4.531055,0.5237,0.5481,2.6084,2.716
4.534285,0.4932,0.5020,2.6050,2.698
4.539305,0.4296,0.4433,2.6013,2.674
4.543743,0.3308,0.3986,2.5875,2.639
4.548219,0.2135,0.3751,2.5660,2.602
4.553641,0.1016,0.3587,2.5130,2.541
4.558015,-0.0097,0.3520,2.4432,2.468
4.562268,-0.1280,0.3527,2.3757,2.405
4.567399,-0.2339,0.3562,2.3131,2.352
4.575364,-0.3345,0.3675,2.2599,2.314
4.579847,-0.4175,0.4080,2.1944,2.271
4.590389,-0.4615,0.4608,2.1261,2.224
4.591624,-0.4693,0.4993,2.0600,2.171
4.592095,-0.4461,0.5232,1.9775,2.094
4.595658,-0.4188,0.5347,1.8814,2.000
4.600556,-0.3903,0.5526,1.7672,1.892
4.604582,-0.3752,0.5647,1.6376,1.772
4.609112,-0.3711,0.5900,1.4950,1.649
4.614038,-0.3593,0.6213,1.3348,1.516
4.619464,-0.3423,0.6323,1.1669,1.371
4.623369,-0.3132,0.6396,1.0106,1.236
4.628765,-0.2604,0.6554,0.8494,1.104
4.633360,-0.1984,0.6653,0.7098,0.993
4.637704,-0.1201,0.6694,0.6013,0.908
4.641878,-0.0420,0.6654,0.4951,0.830
4.646306,0.0264,0.6560,0.4008,0.769
4.651144,0.0902,0.6484,0.3443,0.740
4.656832,0.1497,0.6498,0.3325,0.745
4.660799,0.1837,0.6412,0.3101,0.736
4.665154,0.1949,0.6369,0.2771,0.721
4.670796,0.2171,0.6539,0.2641,0.738
4.675414,0.2410,0.6827,0.2494,0.766
4.681711,0.2458,0.7115,0.2253,0.786
4.688703,0.2345,0.7452,0.2057,0.808
4.689725,0.2147,0.7839,0.1851,0.834
4.693950,0.1803,0.8183,0.1700,0.855
4.698762,0.1129,0.8529,0.1643,0.876
4.703122,0.0153,0.8997,0.1461,0.912
4.708020,-0.1145,0.9681,0.1174,0.982
4.714386,-0.3095,1.0557,0.0563,1.102
4.717262,-0.5698,1.1479,-0.0467,1.282
4.722201,-0.8788,1.2472,-0.1818,1.537
4.726949,-1.1934,1.3652,-0.3274,1.843
4.731312,-1.4826,1.4876,-0.4761,2.154
4.735789,-1.7706,1.6071,-0.6207,2.470
4.740521,-2.0267,1.7402,-0.7584,2.777
4.745497,-2.2490,1.8794,-0.8767,3.059
4.750806,-2.4740,1.9935,-0.9633,3.320
4.755459,-2.6857,2.0728,-1.0605,3.554
4.759209,-2.8444,2.1553,-1.1865,3.761
4.763792,-2.9413,2.2195,-1.3361,3.919
4.768351,-3.0009,2.2389,-1.4823,4.027
4.773663,-3.0284,2.2304,-1.6224,4.096
4.778894,-3.0411,2.2130,-1.7657,4.155
4.795054,-3.0585,2.1797,-1.8997,4.209
4.796191,-3.0597,2.1189,-2.0073,4.229
4.796711,-3.0425,2.0618,-2.0618,4.214
4.797276,-3.0215,1.9916,-2.0585,4.163
4.800898,-2.9823,1.8894,-2.0118,4.063
4.807864,-2.9342,1.7555,-1.9458,3.934
4.811414,-2.8819,1.6043,-1.8607,3.787
4.815712,-2.7870,1.4530,-1.7446,3.595
4.820811,-2.6898,1.2947,-1.6073,3.390
4.824642,-2.5923,1.1440,-1.4397,3.178
4.830080,-2.4938,1.0179,-1.2399,2.965
4.834226,-2.4101,0.8930,-1.0158,2.764
4.838867,-2.3287,0.7694,-0.8063,2.582
4.843446,-2.2418,0.6522,-0.6165,2.415
4.848119,-2.1447,0.5558,-0.4131,2.254
4.852728,-2.0443,0.4778,-0.2056,2.109
4.858423,-1.9292,0.4061,-0.0010,1.971
4.862322,-1.7923,0.3476,0.1674,1.833
4.867087,-1.6294,0.2948,0.3072,1.684
4.875098,-1.4459,0.2522,0.4452,1.534
4.876185,-1.2544,0.2239,0.5963,1.407
4.882386,-1.0699,0.2097,0.7872,1.345
4.889755,-0.8858,0.2141,0.9874,1.344
4.890647,-0.6903,0.2203,1.1851,1.389
4.895216,-0.4694,0.1851,1.3925,1.481
4.900252,-0.2251,0.1183,1.6046,1.625
4.905370,0.0474,0.0300,1.8071,1.808
4.908769,0.3223,-0.0823,2.0161,2.043
4.914864,0.5906,-0.2059,2.2172,2.304
4.918329,0.8430,-0.3334,2.3980,2.564
4.923243,1.0518,-0.4308,2.5484,2.790
4.927657,1.2368,-0.5002,2.6963,3.008
4.933434,1.3869,-0.5414,2.8341,3.201
4.938730,1.4927,-0.5567,2.9565,3.358
4.941757,1.5596,-0.5582,3.1207,3.533
4.948180,1.5923,-0.5197,3.3192,3.718
4.952031,1.6078,-0.4467,3.5256,3.901
4.956375,1.6199,-0.3661,3.7471,4.099
4.960464,1.6211,-0.2812,3.9601,4.288
4.965045,1.6232,-0.1950,4.1600,4.470
4.969774,1.6601,-0.0601,4.3580,4.664
4.974822,1.7181,0.0635,4.5103,4.827
4.983022,1.7472,0.1370,4.5902,4.913
4.983844,1.7380,0.1988,4.6215,4.942
4.989548,1.6901,0.2438,4.6575,4.961
4.994458,1.6034,0.2623,4.6813,4.955
4.998040,1.4831,0.2901,4.6232,4.864
5.003187,1.3108,0.3414,4.4563,4.658
5.008167,1.0843,0.4237,4.2117,4.370
5.012838,0.8084,0.5274,3.9302,4.047
5.017217,0.4971,0.6217,3.6317,3.718
5.022007,0.1736,0.6996,3.3384,3.415
5.026411,-0.1365,0.7421,3.0583,3.150
5.031518,-0.3980,0.7729,2.8090,2.940
5.035706,-0.5806,0.7969,2.5815,2.763
5.040198,-0.7043,0.7757,2.3767,2.597
5.044650,-0.8199,0.7403,2.2094,2.470
5.049821,-0.9159,0.7050,2.0609,2.363
5.054634,-1.0163,0.6486,1.9218,2.269
5.058950,-1.1474,0.5809,1.7945,2.208
5.064995,-1.2869,0.5169,1.6568,2.161
5.068360,-1.4296,0.4524,1.5228,2.137
5.073585,-1.5632,0.3690,1.4161,2.141
5.077414,-1.6852,0.2718,1.3533,2.178
5.082762,-1.7905,0.1902,1.3272,2.237
5.087216,-1.8625,0.1052,1.3041,2.276
5.094874,-1.9082,0.0191,1.2886,2.303
5.097154,-1.9181,-0.0369,1.2928,2.313
5.101247,-1.8899,-0.0800,1.2877,2.288
